,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.018585016958378286,0.9447776854974174,0.10457517693584481,0.9457208549644633,0.2717176350572312,0.386383766562409,0.029991761112377113,0.04336381918123698
1,Lasso,PCA_SNPS,0.05,2,0.009977987967764602,0.9459763128083996,0.10746544948576005,0.9441953503384606,0.3253365355614282,0.3744317584402544,0.029268215454874364,0.04324357761625475
2,ElasticNet,PCA_SNPS,0.05,2,-0.04150304171587412,0.9781318185460326,0.01836294834341449,0.9902872421236413,0.17332907141869583,0.4222037337187109,0.059897837506475475,0.06354063738250718
3,Ridge,PCA_SNPS,0.1,4,0.015380312272267027,0.9367793119822656,0.1557640625765334,0.918178955458213,0.45597601731490933,0.34726572518898824,0.04280733596485396,0.03867051835397492
4,Lasso,PCA_SNPS,0.1,4,-0.0025885176000022938,0.9406586170219875,0.15955114829849165,0.9161317611036455,0.5105271798132579,0.32872001924006716,0.04095295830057852,0.03898133864943584
5,ElasticNet,PCA_SNPS,0.1,4,-0.005159388770783091,0.9620782161762902,0.04819386714381022,0.9749927796957407,0.19167159160817676,0.4322535170019169,0.06794811894134835,0.05858542867311252
6,Ridge,PCA_SNPS,0.2,11,0.0909479137554173,0.8945265764475704,0.26073309327310545,0.8591953931845503,0.5195362019569443,0.3270862827285747,0.04064014735110183,0.037670591171710475
7,Lasso,PCA_SNPS,0.2,11,0.08362509378258177,0.8986201649961668,0.2611823998187187,0.858955300671809,0.519452590257774,0.3375877179386287,0.03885075114806361,0.038483030429262266
8,ElasticNet,PCA_SNPS,0.2,11,0.028115871836656148,0.9422004027979295,0.15274552489547608,0.9191494967456246,0.27217671613198463,0.4031717024469621,0.11326024719757836,0.05460583594540424
9,Ridge,PCA_SNPS,0.3,21,0.09044324569944542,0.8915210191772487,0.3064104546057896,0.8318813940820543,0.49824938295271554,0.288992363327469,0.06529565099945951,0.029150280086315174
10,Lasso,PCA_SNPS,0.3,21,0.06976052683330156,0.8992068201411687,0.303945347792087,0.8332989195312422,0.5211924446733707,0.2777316157362275,0.07521807912353982,0.03740911078690558
11,ElasticNet,PCA_SNPS,0.3,21,0.03310506748127612,0.940457766025996,0.13785639942419753,0.927077984947662,0.2517930842180348,0.3985970938559935,0.14614042296403396,0.08193402105012844
12,Ridge,PCA_SNPS,0.4,34,0.12187451147168642,0.8838464208177982,0.3632322582562663,0.7972514517434428,0.38320355375477655,0.31531402316152524,0.05640179045436229,0.04022994664471706
13,Lasso,PCA_SNPS,0.4,34,0.08310559993481813,0.9004532201530485,0.31988195860632423,0.8237901774530585,0.4807833968362787,0.3315706386407391,0.07380881961703387,0.045144085063473595
14,ElasticNet,PCA_SNPS,0.4,34,0.034649420365349945,0.9384964801676046,0.1903009106689881,0.8986815055992241,0.269215543290229,0.3915606842321068,0.1422243789923137,0.09242208781745838
15,Ridge,PCA_SNPS,0.5,49,0.05034519671814417,0.9169383950124373,0.3781295715710471,0.78729312092824,0.47018627432024884,0.3356201810601195,0.10326663107962376,0.06337785700095126
16,Lasso,PCA_SNPS,0.5,49,0.018539850078054344,0.9287731757753895,0.33050664503377136,0.8168071077435937,0.5284504456546308,0.32888486292638736,0.11319265981494148,0.06352064497704463
17,ElasticNet,PCA_SNPS,0.5,49,0.0010750515559846963,0.9543872094107774,0.08541092013933733,0.9552430572146292,0.257008569563309,0.40701056070414066,0.16941278276672692,0.1129094749766836
18,Ridge,PCA_SNPS,0.7,83,0.07928591588258195,0.8973400826076423,0.5345665894771805,0.6807633064300671,0.5135942919713626,0.31846883857276687,0.09254721940542507,0.057583786220007684
19,Lasso,PCA_SNPS,0.7,83,-0.0008805198114350099,0.9433587941130622,0.3667993079723552,0.7910825295607237,0.5146154418293525,0.3720235188921901,0.2727425929821875,0.1878345457081874
20,ElasticNet,PCA_SNPS,0.7,83,-0.02786775391585805,0.9715012628918206,0.13076922869502736,0.9300086989057647,0.2030949768223438,0.4232745221842878,0.22539897437705408,0.12907189736628732
21,Ridge,PCA_SNPS,0.9,123,0.0843530336712667,0.8966393616847029,0.6277302171188401,0.6071648145565527,0.44740292339552423,0.2901168158882215,0.1241277090907248,0.08829996728771304
22,Lasso,PCA_SNPS,0.9,123,0.04056170526702772,0.92598550117912,0.2819774413548117,0.8463458897598791,0.450513988566208,0.35918934726683194,0.1443334512900396,0.11129858166539404
23,ElasticNet,PCA_SNPS,0.9,123,-0.027110965295042443,0.9701287204321316,0.09269723034897653,0.9514946265729527,0.1974242013642756,0.4108189701127083,0.20562473946912954,0.14478920763228287
24,Ridge,PCA_SNPS,1.0,164,0.06782397758040687,0.9024236686105837,0.7772228420720775,0.4658505186132873,0.4735735840275896,0.2776367141637329,0.1392702462051105,0.1429563633328038
25,Lasso,PCA_SNPS,1.0,164,0.03471464247177856,0.9298185832253016,0.2658532229908132,0.8556051142753325,0.44928988289688937,0.37321911245676737,0.13106653661807355,0.08738794635768868
26,ElasticNet,PCA_SNPS,1.0,164,-0.052685798483021726,0.9830493341102798,0.015056166838118367,0.9915680562057185,0.20214667380729784,0.42647265488448494,0.09331908887830141,0.061413150640175905
