,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.18941244963849035,0.9871967029332701,0.10627423986266549,0.9330094522163391,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
1,0.08553020946997347,0.3722359516431574,0.11722089510140299,0.9818180409643815,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
2,-0.1941120008228343,0.7107611224755616,0.12388783392082436,0.9613382124520414,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
3,-0.011907818830423134,1.5175184682031853,0.14116408248148582,0.8503494984546471,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
4,0.16227524909777247,1.2425976559755554,0.1071281057382597,0.8983370500086884,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
5,-0.10342192274020379,1.1187094266287478,0.14628220913558754,0.9168509445744147,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
6,0.5863648582880119,0.3355147308299794,0.10217371235628303,0.9831977458546605,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
7,0.06468761229876552,1.2295725850980095,0.11493430672600968,0.9004671099034958,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
8,0.09372060650937863,0.5522863264625183,0.12024520845647757,0.9719613203987107,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
9,-0.1970325011572882,0.5669579319655894,0.12720819627420776,0.9691484678121853,0.05,2,0.06755167417516429,0.8633350902215574,0.1206518790053204,0.9366477842639565,0.44696042457904617,0.80392551290425,0.028529057166063153,0.08704182391312396
0,0.2698539545438259,0.9369331394963433,0.23756343465458007,0.8617588729249845,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
1,-0.08888498394411992,0.40618570872551174,0.24682382718973406,0.9068871989642968,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
2,0.18683162032219325,0.5865315448936773,0.23887557795452774,0.8960333589730625,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
3,0.10821290398751604,1.4246038092684539,0.26871854347356583,0.7846656497393788,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
4,0.24196854683200697,1.1820163112941875,0.2425854871839671,0.8273924365291777,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
5,0.14158755495818465,0.9867212837950993,0.2575548919356201,0.8550150235467655,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
6,0.5681174734206675,0.3428354282646982,0.23129768595703726,0.9097536566963341,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
7,0.16295229930241484,1.1631907292051442,0.24780491081839384,0.8301285451069622,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
8,0.022263301401577507,0.5736462998058944,0.2516468727720146,0.8964404621475359,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
9,0.44928702200663173,0.3845568219385081,0.23908660838248086,0.9049041868684579,0.1,4,0.20621896928308986,0.7987221076687518,0.24619578403219214,0.8672979391496956,0.3766376642350289,0.7605260332455243,0.021496880158140556,0.08377633448416454
0,0.26870599074313095,0.9376693914456524,0.34136992730424753,0.8009486686681028,0.2,11,0.09814842604330534,0.7977350882146631,0.34076660354246074,0.8109838009701258,1.0124998778690597,0.663029464823246,0.03063842437023522,0.07714387917445273
1,-1.3111452968887978,0.5917622533719388,0.35527843763508493,0.8390562623425628,0.2,11,0.09814842604330534,0.7977350882146631,0.34076660354246074,0.8109838009701258,1.0124998778690597,0.663029464823246,0.03063842437023522,0.07714387917445273
2,0.30325205152932433,0.5429239278116317,0.3291471979600358,0.8412207350751375,0.2,11,0.09814842604330534,0.7977350882146631,0.34076660354246074,0.8109838009701258,1.0124998778690597,0.663029464823246,0.03063842437023522,0.07714387917445273
3,0.18066778522992744,1.3655057234038428,0.36465921859178685,0.731384457313994,0.2,11,0.09814842604330534,0.7977350882146631,0.34076660354246074,0.8109838009701258,1.0124998778690597,0.663029464823246,0.03063842437023522,0.07714387917445273
