,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.04414776306474666,0.9727305861811062,0.050677304286078376,0.9742713688309046,0.060624201449502535,0.15990230993960688,0.006537963280852645,0.018257927396350394
1,Lasso,PCA_SNPS,0.05,2,0.04411365514619482,0.9727270339001869,0.05074240513647536,0.9742379506037915,0.06252204112503239,0.15973449816445917,0.006545123264183506,0.01825611063566731
2,ElasticNet,PCA_SNPS,0.05,2,0.02978617528916112,0.9799887357305536,0.03510672525988291,0.982226814040179,0.04206955356549011,0.15746672694129568,0.016523761280921288,0.021037138330514293
3,Ridge,PCA_SNPS,0.1,5,0.1976448795834699,0.8888386506987883,0.21696297420317168,0.8848057298353245,0.1619052747515986,0.1334666852799666,0.018272157474319466,0.014838420573240101
4,Lasso,PCA_SNPS,0.1,5,0.19724120794304154,0.8889739723679625,0.2169961800078259,0.8847869509977937,0.1648079797367782,0.13306152503045957,0.01815758493508883,0.014744674691479689
5,ElasticNet,PCA_SNPS,0.1,5,0.17678239206166724,0.9010351104608715,0.18944404585586735,0.9002368039295807,0.12584908351351978,0.12865906170369637,0.0263714458002621,0.02395343574649457
6,Ridge,PCA_SNPS,0.2,20,0.34379828379364513,0.803167708939479,0.37553454991847507,0.7901462268285768,0.16414771317707696,0.1303906662865647,0.017206024774939665,0.01414069051686371
7,Lasso,PCA_SNPS,0.2,20,0.3413508127329049,0.8045410252734015,0.37501625291847646,0.7904749669658311,0.16852356023207793,0.13153669492117834,0.017098097714354586,0.01425400793314626
8,ElasticNet,PCA_SNPS,0.2,20,0.3213095208101387,0.8173502384903591,0.34305465283512826,0.8104429624254309,0.15165236835681578,0.13289363291985234,0.01959312772397,0.017669068599157674
9,Ridge,PCA_SNPS,0.3,54,0.4074424141745397,0.7627954450328052,0.47277913770789637,0.7259981622349673,0.1473811860347254,0.1133509137896714,0.019375045639307413,0.013360064845299955
10,Lasso,PCA_SNPS,0.3,54,0.40014789628483977,0.767068894776598,0.47191158709904124,0.7265836745945892,0.16393639054600517,0.11920722328186943,0.02077895501589523,0.012641549022970896
11,ElasticNet,PCA_SNPS,0.3,54,0.36634871691982385,0.790277349318629,0.4331917250905465,0.7526621200467017,0.1116337231918749,0.11695946508957511,0.04020273527491939,0.024266161932518824
12,Ridge,PCA_SNPS,0.4,110,0.4305767027545204,0.7483230890962607,0.5310554327155199,0.6847096842741018,0.12915761308510879,0.11456980675233876,0.018602056841148757,0.016474365242485408
13,Lasso,PCA_SNPS,0.4,110,0.40898528343425405,0.7616511864022574,0.5224233507800226,0.6909329677383157,0.15184221212422733,0.11608535770985033,0.024806855539982978,0.015831256679069088
14,ElasticNet,PCA_SNPS,0.4,110,0.38284957469656994,0.7799102042004661,0.4786973770710074,0.7215674791705556,0.13060170528569698,0.13447221478694507,0.06490114836615647,0.040381036295556505
15,Ridge,PCA_SNPS,0.5,187,0.4441225630439547,0.7386710631900967,0.5992928845873909,0.6329075589194728,0.14894686641361607,0.12286618904448511,0.0220631813411871,0.019257999615772382
16,Lasso,PCA_SNPS,0.5,187,0.40518007143493784,0.7643699108998875,0.5446832482860338,0.674377478227735,0.15144258531999671,0.12322172223354656,0.05362954853251927,0.03555740313818322
17,ElasticNet,PCA_SNPS,0.5,187,0.35971331675667906,0.7947550938869816,0.45272705957546744,0.7391815197320355,0.12482466141926381,0.13896999947743993,0.07700337646471575,0.04452444449520781
18,Ridge,PCA_SNPS,0.7,382,0.4423906947295217,0.7404212396455699,0.6709953883903081,0.5734982441526567,0.12958466029067517,0.1158856276697782,0.014818468578335204,0.01282640867670145
19,Lasso,PCA_SNPS,0.7,382,0.3958987981305806,0.7705311716403394,0.5583958302028657,0.6635965681813409,0.14896023363389974,0.12397432312518905,0.08629934941146694,0.06326848599504604
20,ElasticNet,PCA_SNPS,0.7,382,0.3507548352487234,0.7995415873452567,0.4398849574113718,0.7477530609966018,0.13297047526583408,0.12344814799470201,0.09470903623264146,0.06716312247660652
21,Ridge,PCA_SNPS,0.9,637,0.44661188957275777,0.7373419703295103,0.7947240025299518,0.4529950324389112,0.13955252402831433,0.11838864471257832,0.010954467467378166,0.012541334758329373
22,Lasso,PCA_SNPS,0.9,637,0.3879485102093504,0.7757781194700526,0.5226937885349362,0.6904208720178067,0.13981111357401704,0.11835580860813508,0.06423038840065308,0.04682288822921639
23,ElasticNet,PCA_SNPS,0.9,637,0.3239249808474768,0.8166511250312583,0.3906089229592643,0.7801517970990881,0.12364865175311433,0.1356726775762242,0.08304943321193786,0.05666804303120041
24,Ridge,PCA_SNPS,1.0,904,0.4679076990343316,0.7230418872195348,0.9686517778168471,0.17550847802018,0.12731573807691132,0.10904929077520457,0.016230672144139483,0.0439280603155985
25,Lasso,PCA_SNPS,1.0,904,0.38662243257754325,0.7766571777890569,0.5134566955544193,0.6971639915688072,0.14091134107163417,0.12055973102440512,0.05668110617336721,0.04094962594967788
26,ElasticNet,PCA_SNPS,1.0,904,0.3008041530236197,0.830581366627401,0.35222103425163215,0.8041911570489637,0.12245013889416045,0.1357176587183986,0.09813383376094804,0.06261002896232003
