,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.0932017238298725,0.9135959756893264,0.17255661814684392,0.909187833132572,0.3546451394798217,0.2452855927899127,0.03740560713846006,0.028724608055595048
1,Lasso,PCA_SNPS,0.05,2,0.08901039967488894,0.9154081097083379,0.1720027009223456,0.9094881176342863,0.35915736145502475,0.24472423206320446,0.038541539092428315,0.02908294848193288
2,ElasticNet,PCA_SNPS,0.05,2,0.0667168730283452,0.9305259200609681,0.1433384830302573,0.9250657919336033,0.25128668291997625,0.2326082401376392,0.04236105691567488,0.027423192653602553
3,Ridge,PCA_SNPS,0.1,3,0.09305650305464895,0.9139608174061661,0.1745205484698709,0.9081055854135508,0.35300717378476726,0.2471680014582693,0.03832158571301685,0.02915726676964339
4,Lasso,PCA_SNPS,0.1,3,0.08430174557315587,0.91797899868629,0.17122944793788322,0.9099164056405546,0.358408489033125,0.24467605280480376,0.03872713301880614,0.029775078206745874
5,ElasticNet,PCA_SNPS,0.1,3,0.0736892505311895,0.9271848939424984,0.1344817806134346,0.929916017789523,0.2421841859146271,0.232739210959174,0.019861530527744316,0.023756047197211156
6,Ridge,PCA_SNPS,0.2,12,0.24286910332105255,0.8288630781447026,0.3344914095871865,0.8153096754570038,0.4717421059579977,0.3113580582363902,0.051821277902649975,0.03865159615450454
7,Lasso,PCA_SNPS,0.2,12,0.22444150535007085,0.8404262911249327,0.32509089956375503,0.8209899138731818,0.43910897400334,0.28845850421311486,0.06227612880102863,0.04389085195137063
8,ElasticNet,PCA_SNPS,0.2,12,0.19650608617660265,0.8619333433918865,0.2694799106580052,0.8542073091443203,0.29251039986389177,0.24100690485573223,0.06493295841720167,0.047541032572640925
9,Ridge,PCA_SNPS,0.3,27,0.24330029806080775,0.8316069370320572,0.38471107502603186,0.7839055453675976,0.4607534125718845,0.3273440540167585,0.058293566628037204,0.04520529677661644
10,Lasso,PCA_SNPS,0.3,27,0.23913739042930662,0.8344065368363324,0.3644557519954008,0.7965926143341083,0.4013205785318418,0.2834163950098778,0.07028090988413563,0.04865456948572035
11,ElasticNet,PCA_SNPS,0.3,27,0.1882058743365373,0.8670126687817536,0.29112035517514256,0.8412009831190415,0.3016070622736553,0.25709620118125176,0.07474715136196255,0.04090874332618056
12,Ridge,PCA_SNPS,0.4,50,0.27130765399445916,0.8149871431865708,0.45531961251161146,0.7374049469104446,0.47183031633032607,0.3324673826364234,0.07196542685639289,0.05797310236960622
13,Lasso,PCA_SNPS,0.4,50,0.26077191643311376,0.8219530904839984,0.4134332250736594,0.764925846409615,0.4052253508224452,0.28919828022686905,0.0983761513936164,0.06876425978796347
14,ElasticNet,PCA_SNPS,0.4,50,0.19321983452460273,0.8639144617871909,0.3190240877177331,0.824134747560466,0.3151490937281847,0.2625701258047841,0.12550873295688192,0.08626464637692152
15,Ridge,PCA_SNPS,0.5,77,0.280239278994746,0.8125778122089491,0.5042598258205155,0.7035453989473283,0.4170093694718358,0.31397458488545094,0.062128881963835786,0.053807339800942294
16,Lasso,PCA_SNPS,0.5,77,0.27561659892960433,0.8142349839496844,0.4291505088598301,0.7546512193308001,0.36504464011391624,0.2650233431628003,0.09157546920085438,0.064235325026282
17,ElasticNet,PCA_SNPS,0.5,77,0.20063092737114718,0.859287999131313,0.3312037846795771,0.8167744810457079,0.30293224393965634,0.24238134293994978,0.1243533083083244,0.0866265804169147
18,Ridge,PCA_SNPS,0.7,141,0.262558307719947,0.8226037645188334,0.6059325917501298,0.626749486755464,0.3812936453643618,0.2818840182277847,0.08046659888259963,0.06932322521300491
19,Lasso,PCA_SNPS,0.7,141,0.24841108756381758,0.8302625230351938,0.39797241259846733,0.7744041605199271,0.35668905237810083,0.26005290633543604,0.12598622072791504,0.08162068435094358
20,ElasticNet,PCA_SNPS,0.7,141,0.17980055675705203,0.872252244084802,0.31510670849376327,0.8260912906040303,0.2664119785940704,0.24534870514650356,0.1371852987905771,0.08359595239692005
21,Ridge,PCA_SNPS,0.9,222,0.2508306031195342,0.8302985642156003,0.6803450100494444,0.5644217587914604,0.3925104405248925,0.30098367773074247,0.06933117777211213,0.07259518908555138
22,Lasso,PCA_SNPS,0.9,222,0.24626884151490958,0.8315616299007926,0.39218932236631776,0.7780679430504774,0.35484264856225306,0.25941223370155564,0.12953938192494108,0.08393111884246929
23,ElasticNet,PCA_SNPS,0.9,222,0.16053342121419276,0.882124376339188,0.2836893870058019,0.845122330498352,0.2790294023102942,0.24458200610321587,0.11612448819732175,0.06295160427193698
24,Ridge,PCA_SNPS,1.0,305,0.269409680355577,0.8182443452233908,0.8588516138175563,0.3702775210611799,0.42015070421335166,0.3100349629661705,0.08737783710661194,0.132809326390215
25,Lasso,PCA_SNPS,1.0,305,0.24530159498198165,0.8320027301116252,0.38690431215873,0.781816474330775,0.3568628134904061,0.2595194113589291,0.10997433962026117,0.07018060384601285
26,ElasticNet,PCA_SNPS,1.0,305,0.13693569125338517,0.8954024567420229,0.2272137995572521,0.8784200369592818,0.2528662064960586,0.24259913597271293,0.07740646322999106,0.04607191267052233
