,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.04158663799752338,1.4613950337675763,0.18097210093428717,0.8463125387819673,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
1,0.5791334946890535,0.6407984002045068,0.07739820273940345,0.9600551766417313,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
2,-0.06071414093559002,1.4225293680170439,0.17275508017602648,0.8596099650370025,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
3,0.19994012812564665,0.9122071720660537,0.12777947989586325,0.9318713015270679,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
4,0.35006697793315855,0.459262021539241,0.12531653181193803,0.9674864829122788,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
5,-0.05306942008884197,0.5172043526846614,0.13393269857925505,0.964391648231758,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
6,-0.1746196626253338,1.2167585192282169,0.1554532956389284,0.8961089848295464,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
7,-0.01788554607772319,0.7060048417422209,0.1398067502615441,0.951190529417317,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
8,-0.10630537505789528,0.7086396440077579,0.14530977690354685,0.9514650782044615,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
9,0.319051217297706,0.7181659362993142,0.12003192944117158,0.9500902783159125,0.05,2,0.09940110352626572,0.8762965289556593,0.13787558463819644,0.9278581983899044,0.48507578197854856,0.7151992672804736,0.05730362311537979,0.08733510314122349
0,0.07207698904884152,1.379354510997783,0.41994557514844943,0.7122226805378306,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
1,0.6622887567979701,0.5740133548870819,0.30650953157078786,0.8323563435396342,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
2,0.1345480325190822,1.284942064339647,0.3922096133930292,0.7368198211885285,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
3,0.4814472461712356,0.7343933080277305,0.33270787170815286,0.8150810347340834,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
4,0.5623944797517284,0.3768492257803908,0.3386716494099723,0.8412556952334059,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
5,0.43051409320267353,0.38034276629681746,0.34141033823424216,0.8409788508741272,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
6,0.23273560038322216,0.9833956578219171,0.34603589890859643,0.7885440341586556,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
7,-0.13666875487322372,0.746062423656,0.365699829436401,0.816802233369211,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
8,0.44620427707121,0.5013750660321963,0.342954398371354,0.8342308404269567,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
9,0.6212463465246885,0.5356066906800098,0.32539639531095366,0.8318705428982676,0.1,4,0.3506787066597428,0.7496335068519574,0.3511541101491939,0.8050162076960701,0.515876891735283,0.7011151000250465,0.06523671298229447,0.08934599018596073
0,0.20587287863527337,1.2760419187114482,0.4981011284488104,0.6625055748459854,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
1,0.6160612271880602,0.6120405872134301,0.41226834123712974,0.7662642923743522,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
2,0.26190360749669495,1.18663896011754,0.4728875751225565,0.6861767738365004,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
3,0.5511105905802265,0.6832850489421545,0.42394254707613743,0.7573134798694099,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
4,0.2830923365942306,0.48234506872757005,0.4385670761829431,0.7751190051399234,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
5,0.45600727938431773,0.3717322278650043,0.4343096482044114,0.7794118519012074,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
6,0.2232319901498646,0.9894672589332058,0.45130328078281823,0.7222959467273281,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
7,0.23992830923460873,0.6100781688110095,0.44265062763939633,0.7656552427813985,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
8,0.5167441412474425,0.4683564413468617,0.432726981614619,0.7751478532475095,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
9,0.6618768793175092,0.506063497214154,0.4195808238717572,0.7716178991357638,0.2,10,0.40158292398282286,0.7186049177882379,0.44263380301805794,0.7461507919859378,0.34702428874685226,0.6237459669196954,0.05083384323678001,0.08135744536594018
0,0.2862835435567095,1.2097142109379697,0.5429638057769657,0.6322032510579797,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
1,0.4598768651950068,0.7259314745831753,0.49781132462886857,0.7083085806493585,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
2,0.2704007750094558,1.1797887315144389,0.5456192297825924,0.6370805681575303,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
3,0.6422279804778662,0.6100078509896859,0.4830793139447217,0.7173890496946376,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
4,0.5012364117694046,0.4023218334764071,0.49734051684214153,0.7334261442573506,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
5,0.311196996028972,0.4182935680289863,0.5026214173624646,0.7308380663176273,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
6,0.31238527250572423,0.9309542681935715,0.5102876960468997,0.6823693382450886,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
7,-0.03438479929305949,0.7117037769518575,0.5173307884044211,0.7125154747263707,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
8,0.5301395138002517,0.46181963683151384,0.4994801028241367,0.7281136254629716,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
9,0.6058926717847528,0.5463548885530325,0.489533260063195,0.7236276322491857,0.3,20,0.3885255230835084,0.7196890240060638,0.5086067455676407,0.7005871730818101,0.39444225766748986,0.5831469824790466,0.041358128650250535,0.07393825506274745
0,0.37058823839084765,1.136023601806578,0.6519771596436569,0.5516775372583214,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
1,0.6945271644379647,0.5459282083713041,0.6084268835895064,0.6254541511685512,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
2,0.31510198178613924,1.1430757635394948,0.6666680759121428,0.5456609083071138,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
3,0.5690824458119346,0.6694672423357164,0.6202148783643764,0.6149102900805351,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
4,0.641925747118578,0.3408888361694925,0.6178392623964482,0.6395028439196152,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
5,-0.8827095622573018,0.691552784901538,0.6492773302442056,0.6137048265581843,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
6,0.4018410972125195,0.8682884977397598,0.6340375325408497,0.5898848870109629,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
7,0.2103372089340957,0.6218405559415396,0.6336998083701051,0.6207090470264707,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
8,0.28514179241148063,0.5696366024696485,0.6330448575035995,0.623440446171757,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
9,0.6044759377768321,0.5473360237861199,0.6154225793966772,0.6280920671924075,0.4,33,0.32103120516230904,0.7134038117061192,0.6330608367961568,0.6053037004693919,0.8900446139229029,0.5115518494552836,0.036177596226149425,0.06366173101619833
0,0.3639011400647718,1.1420424204415427,0.7208102708075579,0.49411853626642005,0.5,49,0.0794184239176913,0.824570698570416,0.7193135047374573,0.5292878833924912,0.8694544241026245,0.3743733644565219,0.018288205963349433,0.043318826714530884
1,0.5098703803206732,0.6915199460441307,0.7030626635125277,0.5446549435446206,0.5,49,0.0794184239176913,0.824570698570416,0.7193135047374573,0.5292878833924912,0.8694544241026245,0.3743733644565219,0.018288205963349433,0.043318826714530884
2,0.4915008809227587,0.9849340785733793,0.7165691807096948,0.5031621023903468,0.5,49,0.0794184239176913,0.824570698570416,0.7193135047374573,0.5292878833924912,0.8694544241026245,0.3743733644565219,0.018288205963349433,0.043318826714530884
