,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,-0.037789189910482544,0.9713118490375802,0.0009877354985695975,0.9985954718353084,0.0823939685666274,0.5575385155444721,0.003989536798589077,0.08319307410435989
1,Lasso,PCA_SNPS,0.05,2,-0.04132970718359539,0.9728515750846103,0.0014778912655125543,0.9983463077915405,0.08491447532450158,0.5569589619626953,0.006632358719182938,0.08306600773469777
2,ElasticNet,PCA_SNPS,0.05,2,-0.03453136107804287,0.9698988717289622,-2.2204460492503132e-17,0.999093963165669,0.07612621124973074,0.5580357411175368,2.470438466922057e-16,0.08340354653685485
3,Ridge,PCA_SNPS,0.1,4,0.011763614226736396,0.9345116790993386,0.1568004629146617,0.9166910630323604,0.3992070995979384,0.46977582096562126,0.0661032356827648,0.05416677154664088
4,Lasso,PCA_SNPS,0.1,4,0.023552691515941294,0.9293172233412312,0.15431811209362983,0.9180782288322864,0.3975887045741102,0.47530182207683147,0.060207124203533476,0.05280029284175216
5,ElasticNet,PCA_SNPS,0.1,4,0.0018430097341449736,0.9526499532282938,0.05595219195382638,0.9700177820496961,0.23833546005982,0.5781382672179683,0.09676212647988604,0.07661042316847774
6,Ridge,PCA_SNPS,0.2,11,0.07463472607603742,0.9052809214396235,0.24598204970400067,0.8672619644410012,0.47750618766575753,0.5105950204091415,0.04440989810448672,0.06737583311821119
7,Lasso,PCA_SNPS,0.2,11,0.048237453331013216,0.91881265804035,0.22640583118129456,0.8783512986047867,0.4367467719839453,0.5018321506301893,0.05131677245011391,0.06580439375089392
8,ElasticNet,PCA_SNPS,0.2,11,0.005690178206137142,0.9445103984360028,0.09530757353346454,0.9498353244286871,0.19120574770521342,0.4835573569862589,0.1515707082682997,0.12281848187155642
9,Ridge,PCA_SNPS,0.3,22,0.05308010271946082,0.9178838088330178,0.2676338047254267,0.854413115003628,0.44335281556873685,0.516485958748687,0.06493423763886025,0.062294778172380626
10,Lasso,PCA_SNPS,0.3,22,0.045940647854501096,0.9204615426379545,0.2138486907979051,0.8852953890559777,0.43321607761770775,0.5106326220050554,0.06615412985935605,0.0658065962632269
11,ElasticNet,PCA_SNPS,0.3,22,-0.003436779987132521,0.9549913075352685,0.11007881161270525,0.9412333266615605,0.1426001167296063,0.5551932063118449,0.14050809793393243,0.0860653209669335
12,Ridge,PCA_SNPS,0.4,36,0.04650264942633603,0.9175416157338793,0.31355284834940744,0.8265373056935778,0.5479840980845617,0.5290988110716658,0.09797969481117157,0.05812643775482989
13,Lasso,PCA_SNPS,0.4,36,0.009521028249565577,0.9367688964888089,0.2373788219918937,0.870951666543595,0.4613933842427042,0.5071336216663679,0.1434207644356161,0.09059494223524192
14,ElasticNet,PCA_SNPS,0.4,36,0.0011913318363906077,0.9482477018463803,0.11743613746089884,0.9378095601386742,0.196316036046677,0.5061670657933316,0.130220108443815,0.09851228449859312
15,Ridge,PCA_SNPS,0.5,52,0.0910553450905002,0.8991222741855557,0.41074786938650787,0.7658880709906057,0.3823177254221197,0.4856347627730703,0.07467610878354647,0.045804385738814214
16,Lasso,PCA_SNPS,0.5,52,0.032499968288644876,0.9244222313081238,0.27361424091866304,0.8493399745221987,0.497306656738518,0.5117233079302681,0.17512346856208552,0.10906757478092649
17,ElasticNet,PCA_SNPS,0.5,52,0.027564197207940733,0.9348563028005308,0.12795326426782816,0.9318902032765434,0.26694137867252965,0.5104600698575492,0.16419498948802874,0.11634125899653826
18,Ridge,PCA_SNPS,0.7,89,0.11406447151916073,0.8882205179891176,0.48885021666275436,0.7132860363559428,0.39017098765064556,0.4953169945703251,0.08880898298360833,0.07413842325304372
19,Lasso,PCA_SNPS,0.7,89,0.035708585402217774,0.9238287412131249,0.24744245114668778,0.8651090512740153,0.47823714318132887,0.51145929870083,0.15000412898185692,0.09665745459723404
20,ElasticNet,PCA_SNPS,0.7,89,-0.002787390246900867,0.9530066663984345,0.06382003914202176,0.9669711624387126,0.17630074941868995,0.5395865365983333,0.11038615164969359,0.12037960537259719
21,Ridge,PCA_SNPS,0.9,133,0.08852947747008477,0.9010654428040696,0.6247880713841563,0.6101579625570371,0.3832342008927908,0.49459435160717957,0.08919208212299033,0.06332548030251724
22,Lasso,PCA_SNPS,0.9,133,0.043622441233780215,0.9200303017004509,0.2214477968426122,0.8806614258461423,0.4878357873921749,0.5209019904563512,0.09345051290069385,0.06842231618426681
23,ElasticNet,PCA_SNPS,0.9,133,-0.026623623575534706,0.9623559793681689,0.08987706770696614,0.9521533641651331,0.16467950948986027,0.5206650797671627,0.13972624471662506,0.09823204507630819
24,Ridge,PCA_SNPS,1.0,176,0.0947555310603589,0.8932209605631645,0.9857017521768434,0.03322109513618523,0.46413256740640346,0.4699871785122071,0.08862145815460848,0.20590640053612577
25,Lasso,PCA_SNPS,1.0,176,0.03647508744247393,0.9233290052465402,0.23408451747897333,0.8728753782865428,0.49061536713436016,0.5183351702652701,0.13833334313048634,0.08666123285095365
26,ElasticNet,PCA_SNPS,1.0,176,-0.03453136107804287,0.9698988717289622,-2.2204460492503132e-17,0.999093963165669,0.07612621124973074,0.5580357411175368,2.470438466922057e-16,0.08340354653685485
