,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
1,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
2,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
3,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
4,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
5,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
6,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
7,0.9,417,-31.162040314213137,4.963025298014116,0.8942285599876192,0.32494335804346797,39.980276698504284,1.8695647627569234,0.015234987474883253,0.028217400632245853
8,1.0,595,0.25492814858142965,0.8332616018404063,0.9999999999948991,2.2438154754120726e-06,0.22254545607523116,0.29357860486513465,2.420473350483297e-12,5.14721128492271e-07
