,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.04867701668027147,1.086863530156945,0.8647642395253368,0.3643262750431889,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
1,-0.21198578386564404,1.0058476312139502,0.8707750597521411,0.36220637335212763,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
2,-0.009661441603413312,1.1270790748848336,0.8664906165422416,0.36002513437685063,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
3,0.017202966001255926,0.8836501793502528,0.8662521223268143,0.3699315298607994,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
4,0.2148294057201816,0.8197507628115446,0.8669552653873529,0.36675756365612766,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
5,0.10353141284516543,1.3141473077873926,0.8668537205203302,0.344983137103208,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
6,-0.11768964853638986,0.8252549661004721,0.8722658809539783,0.36486793277006524,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
7,-0.3501573051304805,1.0895236066011944,0.8766817681854948,0.35312103946425505,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
8,-0.09607293669796757,0.9085224472625058,0.8705939441679517,0.3633277727551762,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
9,0.2401683727023839,0.7463925857719553,0.8643259880477686,0.3734678009833062,0.05,PCA_SNPs,study_16_Mo98,rf,3,-0.025851197524517987,0.9807032091941046,0.868595860540941,0.3623014559365105,0.35859379545843073,0.3432056842344882,0.007623509684386171,0.016055221052908537
0,0.013729043383712058,1.0540282802218848,0.8727603739338797,0.3533913473579062,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
1,-0.20829561688583742,1.0043151976705031,0.8816955083350894,0.3465640695753146,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
2,0.06007335673039904,1.087460476165877,0.869195735485341,0.3563591198131758,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
3,0.2736309855410869,0.7596737260480069,0.8747572643544487,0.3579762147374874,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
4,0.18199338351257877,0.8367162904515941,0.8710105590104089,0.3611247994055812,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
5,0.0213556979773184,1.3730582043481256,0.8820341420871813,0.32472185156187977,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
6,0.16446598608454044,0.7135256654442351,0.8732235368786878,0.36349760459901487,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
7,-0.005086338206950369,0.9400395894123063,0.8709214652224471,0.36127421261524434,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
8,-0.09868265292020273,0.9096033863387308,0.8768351650630031,0.35445790059155036,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
9,0.04372778060784288,0.8373353050977392,0.873054754107763,0.3612543217361143,0.1,PCA_SNPs,study_16_Mo98,rf,8,0.0446911625824488,0.9515756121199003,0.874548850447825,0.3540621441993269,0.272830817732609,0.37589251291407977,0.008615474701026237,0.02245154968119657
0,0.10593925866159692,1.003546854080105,0.8817995239854741,0.34060759867064155,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
1,-0.1891698459574913,0.9963349813902328,0.8880986930641237,0.33705478521564863,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
2,0.2020927340162222,1.0019422981432748,0.8807211390816676,0.34029742866237256,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
3,0.2977414902126284,0.7469593306932364,0.8827772783012577,0.3463249651587654,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
4,0.31725377498731333,0.7644154744104841,0.8828116672079338,0.34420915816345643,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
5,0.043248348206236464,1.3576134187275584,0.8916533274821659,0.311201110769822,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
6,0.18954525385796095,0.7027355384013798,0.8825043451957981,0.3499396398475528,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
7,0.18880779028546613,0.8445130108749586,0.8848396596824181,0.3412411677981654,0.2,PCA_SNPs,study_16_Mo98,rf,29,0.13306294220506243,0.9064025413892505,0.884163494632967,0.3402528286000366,0.29172567254251025,0.37982002938971343,0.006518856337775836,0.02139455520872411
