,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,herbavore_resistance_G2P,rf,2,0.14892094369008999,0.8979117060793248,0.8893679529576713,0.3324738775621209,0.4654097928528189,0.2350804110566945,0.008941788079501765,0.014006855567440652
1,0.1,PCA_SNPs,herbavore_resistance_G2P,rf,4,0.30188221209379945,0.8171151001147595,0.9038725392980987,0.3099599945327613,0.3224651601276305,0.2464622732081384,0.005356506176306557,0.011240424534268479
2,0.2,PCA_SNPs,herbavore_resistance_G2P,rf,16,0.3861295420361902,0.766861816606131,0.9186408549887746,0.28516944920038106,0.27229575537333955,0.21033352304894065,0.004031856753016275,0.010508967026229686
3,0.3,PCA_SNPs,herbavore_resistance_G2P,rf,40,0.3818078556381676,0.7719827552998644,0.9182115217789759,0.28589869484711156,0.2597351846217362,0.24659176288412382,0.004643384399297956,0.009364580344796996
4,0.4,PCA_SNPs,herbavore_resistance_G2P,rf,76,0.3574226672374483,0.787551499818731,0.9162315587319323,0.289361802952476,0.26914358959190526,0.2556357433928255,0.0040961531691022235,0.010616603614944747
5,0.5,PCA_SNPs,herbavore_resistance_G2P,rf,124,0.3668177594441864,0.7812852274468585,0.9173217486748696,0.2874751422182614,0.2678472488932514,0.24903639721594065,0.004350687300311193,0.011488502274187767
6,0.7,PCA_SNPs,herbavore_resistance_G2P,rf,248,0.3719570533488245,0.7794366849815764,0.917316122760195,0.2874972759950063,0.25947129236666266,0.26560624549488576,0.004180385513884619,0.01238786697887832
7,0.9,PCA_SNPs,herbavore_resistance_G2P,rf,417,0.35632846743630936,0.7896463117453014,0.915565583586316,0.2905155172808292,0.2245987963979414,0.24567493775886784,0.005533775930952448,0.01434893757925678
8,1.0,PCA_SNPs,herbavore_resistance_G2P,rf,595,0.3628346357108551,0.7855939838081225,0.9157053752161441,0.2902780672245302,0.23287699460871294,0.24944265294156745,0.006132185636776325,0.01591854473648845
