,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.33467445171415044,0.7878379779294141,0.8816627346947653,0.3452058316199942,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
1,0.1891477365773241,1.0274260481242028,0.8855733311945703,0.33061111316220243,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
2,-0.010092155338935704,1.030539839939332,0.892378127021455,0.3254791509379999,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
3,-0.04019741002490518,0.8224712297123683,0.889542221907291,0.33696496718626184,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
4,0.41124221513003645,0.9274034410920231,0.8843657077371434,0.3294247803566094,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
5,0.3879327468850886,0.7636309909411139,0.8765276364520621,0.35213250265072693,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
6,-0.02406777937297888,0.8596606661224699,0.8896901396546417,0.3369530596762875,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
7,0.18552953646040238,0.8326285857384699,0.881145335808571,0.34577650425699624,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
8,-0.04340135919209831,0.971155461891007,0.8869985258505697,0.33566732982988506,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
9,-0.432633278883952,0.9273047370305917,0.8936967766196073,0.3330411002216247,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
0,0.007293504360397551,0.9623437803526071,0.8910612109768477,0.33121395834150935,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
1,0.2746712214684097,0.971733466274819,0.8945021772720232,0.31745017348960014,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
2,0.10500812446303653,0.97004935959954,0.8973142240380563,0.3179274641653626,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
3,0.1309369483873355,0.7517760297446069,0.8927997352457421,0.33195906216258253,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
4,0.2528911569572856,1.044701720940674,0.8933410575848153,0.31638186243197547,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
5,0.4053513165419035,0.7526866338973084,0.8962832778000572,0.322734671311344,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
6,0.3519496486388676,0.683859808327879,0.8982197416892068,0.32366371250907006,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
7,0.23275345364757472,0.8081297936358908,0.8942532015700467,0.3261527002865792,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
