,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.20679340240773092,0.7642060032012361,0.8743191336972667,0.3593819120733441,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
1,0.32952755669747347,0.7228476035416618,0.8718752011540383,0.3619782663956846,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
2,0.025467174340290666,1.4746195040172736,0.8838354190152924,0.31635489675889367,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
3,0.5189949493986707,0.5363827192488259,0.8604052425979228,0.38161400458928685,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
4,0.246073299711008,0.7103415895455596,0.8733432325547403,0.36208798718685736,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
5,-0.5848201357566394,1.2608431048297524,0.8886502109802088,0.3288383721111549,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
6,0.2454890021479178,0.7818728865204044,0.8757448687764907,0.3549847356807727,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
7,0.45371310625054095,0.5372728175724714,0.871337757981644,0.36779467058569504,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
8,-0.14813674970096824,0.7968755064146252,0.8757456300242935,0.361143322635032,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
9,-0.13758218210402706,1.3852257120569753,0.8874232746495636,0.32155689716172536,0.05,PCA_SNPs,study_1_FT_Field,rf,2,0.11555194233919978,0.8970487446948786,0.8762679971431461,0.35157350651784464,0.652481546482292,0.6757888490864574,0.01656886120011094,0.04237506970215821
