,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,herbavore_resistance_G3HP,rf,2,-0.07610032945831234,0.9309229453593226,0.872364124401052,0.35688229529448445,0.8387483393934335,0.5873805289346462,0.015382137933862935,0.030905021556969985
1,0.1,PCA_SNPs,herbavore_resistance_G3HP,rf,4,-0.0028058696519282387,0.879012120175246,0.8839855210424882,0.3401581052126557,0.8537083773179631,0.4482074668985532,0.013665075696891,0.02393734186709428
2,0.2,PCA_SNPs,herbavore_resistance_G3HP,rf,16,0.10468755885203496,0.8548113637465463,0.8926122352651532,0.32746466496630416,0.6902737917658974,0.5726782842735162,0.011226815567047075,0.02999785581701798
3,0.3,PCA_SNPs,herbavore_resistance_G3HP,rf,40,0.21784825926036253,0.8115196088795444,0.8964704001407763,0.32133669378810525,0.7042081939357263,0.6363735673938695,0.013277841176736697,0.024917634673946896
4,0.4,PCA_SNPs,herbavore_resistance_G3HP,rf,76,0.22031156893048812,0.8227727112593236,0.8912858667982092,0.32925899480247184,0.5010853327503562,0.6242376579160871,0.01444644813169786,0.02549034092919394
5,0.5,PCA_SNPs,herbavore_resistance_G3HP,rf,124,0.19957270636637386,0.8252927042114847,0.8866613178705662,0.336365196403238,0.6908791168101136,0.6471318552177473,0.012218734563789226,0.0287126105190709
6,0.7,PCA_SNPs,herbavore_resistance_G3HP,rf,248,0.23965824812528383,0.8192232212378421,0.8903001446566792,0.33076748777040493,0.4932942471664789,0.6535136190994653,0.01575562147377581,0.029348987627349415
7,0.9,PCA_SNPs,herbavore_resistance_G3HP,rf,417,0.10868336837381552,0.8579081948074934,0.8872366836819264,0.3354257610211698,0.5447618034009132,0.5701228772482952,0.013494972097164399,0.027185284250730496
8,1.0,PCA_SNPs,herbavore_resistance_G3HP,rf,595,0.18704073138624158,0.8451650856486997,0.8868274658662336,0.33609214194126946,0.4286885458670002,0.6254907746145218,0.011679971866704317,0.026803199818057698
