,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
1,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
2,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
3,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
4,0.4,PCA_SNPs,study_2_DTFmainEffect2009,rf,99,0.5404474070457332,0.6619312198369681,0.937638143539877,0.24960342437442046,0.15676768633793645,0.1808773367767969,0.00380090705730495,0.0058718811153124564
5,0.5,PCA_SNPs,study_2_DTFmainEffect2009,rf,143,0.5319613614452019,0.6687167560559605,0.9367012241439246,0.25148256152208326,0.16115149034171128,0.1941398207936165,0.003632714357068712,0.006883683852594483
6,0.7,PCA_SNPs,study_2_DTFmainEffect2009,rf,245,0.5198052024759543,0.678565863309725,0.9342511480434637,0.25629776192167747,0.15727064228985388,0.20560647543847718,0.004413444213940689,0.0088550609911305
7,0.9,PCA_SNPs,study_2_DTFmainEffect2009,rf,369,0.5074392227960163,0.6883215145089949,0.9330112622839819,0.25872308740903954,0.15106108540219257,0.21645190969662148,0.0033945421893043465,0.007628186235978883
8,1.0,PCA_SNPs,study_2_DTFmainEffect2009,rf,468,0.49288595590637513,0.6981114618630748,0.9311828090442489,0.2622267334653676,0.1662431448626236,0.22314336304453422,0.004421427244722298,0.010271560520739739
