,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.04993394614589064,0.9279310106904994,0.8831526612071663,0.34361464824493854,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
1,0.0319111008803713,0.9461961894140065,0.8831357975146947,0.3432879099946782,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
2,0.17325930758424313,0.8276214399595437,0.8807692782935387,0.3485944175165256,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
3,-0.01403981049914016,0.9122306629975928,0.8856498792995624,0.34118568771805013,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
4,0.001762960545182879,1.0517755489876879,0.8861131489566691,0.3351330188968876,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
5,0.38490183081934526,0.8948947194915722,0.8799142038390244,0.34067096217085174,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
6,-0.03360150583154442,0.9464963495963253,0.8874374199184563,0.33796547306254665,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
7,0.37887355573176984,0.7749065298891,0.8791564498404659,0.3480365432454493,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
8,0.17273473133341566,0.9992739260036799,0.8817115291658529,0.3399363839132081,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
9,0.12858849222187552,0.9457784981792589,0.880462696934762,0.34518420850306586,0.05,PCA_SNPs,study_38_CL,rf,2,0.12743246089314098,0.9227104875209267,0.8827503064970192,0.34236092532662016,0.2997770346065894,0.15456265439432912,0.005589408109411913,0.008345020943023779
0,0.2831224894644482,0.8060486711981791,0.9109193590987134,0.30002256734614063,0.1,PCA_SNPs,study_38_CL,rf,5,0.33046919430532656,0.809645913681973,0.9102402985716456,0.29956113975801624,0.21739544010824216,0.1484385856072968,0.0043215734445657085,0.00916353307245864
1,0.26557617028333624,0.8241323358431026,0.9108856360841445,0.299772379014805,0.1,PCA_SNPs,study_38_CL,rf,5,0.33046919430532656,0.809645913681973,0.9102402985716456,0.29956113975801624,0.21739544010824216,0.1484385856072968,0.0043215734445657085,0.00916353307245864
2,0.23143761893476622,0.7979701341991849,0.9104968475343455,0.30202681834188494,0.1,PCA_SNPs,study_38_CL,rf,5,0.33046919430532656,0.809645913681973,0.9102402985716456,0.29956113975801624,0.21739544010824216,0.1484385856072968,0.0043215734445657085,0.00916353307245864
