,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_30_MeanTRL_CK,rf,2,0.09581347039541319,0.8950058978520993,0.8861580536940676,0.33712563398985884,0.5066459944855587,0.18815766268602377,0.01057090201752565,0.01628860520263445
1,0.1,PCA_SNPs,study_30_MeanTRL_CK,rf,6,0.1507562571895073,0.8765377888722528,0.8963533487725323,0.3216755298615065,0.3805250117223688,0.23832797241624393,0.008622443400858704,0.012940225565231831
2,0.2,PCA_SNPs,study_30_MeanTRL_CK,rf,19,0.19973291748730515,0.854558502229853,0.9000203444540434,0.31600195906017975,0.2518785244952629,0.2168590425011959,0.005450932570925973,0.011561011929000569
3,0.3,PCA_SNPs,study_30_MeanTRL_CK,rf,35,0.2507211632594298,0.8265862888874049,0.9083305391824679,0.30257859587053454,0.24078516166529101,0.21279703381579185,0.004536647634184027,0.009224727990947612
4,0.4,PCA_SNPs,study_30_MeanTRL_CK,rf,53,0.2615386329630039,0.8209916221603528,0.9074860221095308,0.30392161510028215,0.25738766750459624,0.23118235540096144,0.006345299640902081,0.008369592397202112
5,0.5,PCA_SNPs,study_30_MeanTRL_CK,rf,72,0.2752327632207802,0.8171594852257253,0.9080759649706687,0.30304432138397097,0.22803654768035272,0.26616153604137166,0.005237696028733257,0.015581258895308618
6,0.7,PCA_SNPs,study_30_MeanTRL_CK,rf,113,0.22525678449030048,0.8443706845325676,0.9002666165536343,0.31565386981267746,0.22636933805781165,0.2568913236843344,0.004895261285764696,0.014838575804395912
7,0.9,PCA_SNPs,study_30_MeanTRL_CK,rf,160,0.20492451109012969,0.8556580101557829,0.8999107762446834,0.3162016598066541,0.2530067998201145,0.2741792707070405,0.004328326410388064,0.012368479273136144
8,1.0,PCA_SNPs,study_30_MeanTRL_CK,rf,192,0.1761350486961114,0.8711230577405894,0.8975687248542628,0.31986458699896864,0.24018052701756767,0.2681023972544215,0.005532445549191885,0.01304873991935422
