,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_1_8W_GH_FT,rf,2,-0.11230704104938972,0.9236114718250443,0.8735269906297412,0.3552630274010186,1.4700104102092193,0.6683965773830147,0.016030258760867316,0.0389951459896731
1,0.1,PCA_SNPs,study_1_8W_GH_FT,rf,4,0.3463257453008845,0.7502004815635251,0.9171058666747723,0.2876795858314812,0.23650370677294644,0.536468543103342,0.007855418078782147,0.029024174076094828
2,0.2,PCA_SNPs,study_1_8W_GH_FT,rf,10,0.17609618734404983,0.7699768572643321,0.916975654011442,0.28760905912829055,1.160843928314999,0.4507975510252245,0.012976429454447136,0.027172501095328615
3,0.3,PCA_SNPs,study_1_8W_GH_FT,rf,20,0.20201909949823227,0.7697352624452041,0.9140962313252016,0.2925283439716598,0.9327261404215312,0.4378556866088065,0.01379477206821323,0.027685442357573583
4,0.4,PCA_SNPs,study_1_8W_GH_FT,rf,33,0.3578809542115324,0.7186567924595132,0.9206280275883688,0.2811662642654704,0.5091626372937603,0.5420708344906836,0.01163597038317779,0.022468851230827577
5,0.5,PCA_SNPs,study_1_8W_GH_FT,rf,49,0.42892161744431795,0.6994386901485977,0.9180525250388408,0.285831149634327,0.32998407481482067,0.5840398667716012,0.012477668222697493,0.02994243460390464
6,0.7,PCA_SNPs,study_1_8W_GH_FT,rf,83,0.41980132999959474,0.7037658476577882,0.9162878641303213,0.2891154699357714,0.3246732387186082,0.571960816697405,0.009541604709268703,0.032408170329970044
7,0.9,PCA_SNPs,study_1_8W_GH_FT,rf,123,0.38177069766572663,0.7312773187899169,0.9147437294567546,0.2917131311171145,0.29318274044031994,0.5860917803657286,0.008296346836985822,0.028002293984238175
8,1.0,PCA_SNPs,study_1_8W_GH_FT,rf,162,0.33979585397472883,0.7544938024410621,0.9075429168972539,0.3037728775227856,0.22894925663185167,0.5695693382567801,0.01204387719391404,0.03429470710707405
