,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.2744977512861706,0.9255413705992288,0.8699728824377806,0.3556172347489466,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
1,0.26018092916186,1.0684659804845527,0.8733380815171278,0.3448227663232534,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
2,0.273921250170053,0.7324204751518917,0.8712806691285042,0.36372273940683203,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
3,-0.6752522333144861,1.0174841854733676,0.8779353664153752,0.3556433908901129,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
4,-0.05055014765431931,0.8092360207173527,0.8696092096676773,0.3652062100709255,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
5,-0.16315939582545513,1.0421636880307363,0.8843496304340686,0.3412695198797086,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
6,-0.11670283375611623,0.9562860393182886,0.8744710113869546,0.35757358852307547,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
7,0.1371517203599849,0.8977721212627888,0.8751562649412679,0.35336738983193805,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
8,-0.05916258721929313,0.9149168259876066,0.8769900357203471,0.3538626364999154,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
9,0.06685980241185618,1.1492579143200512,0.8786766514424103,0.34004039743566694,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
0,0.2254105272877337,0.9563398428975874,0.8785343676350776,0.3437102951384753,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
1,0.24491928053007117,1.0794303587098022,0.8751559780177939,0.34233931433044135,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
2,0.2511624786782226,0.7438106836667348,0.8807150701012278,0.35013970091971264,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
3,-0.27017985511948517,0.8859723642178646,0.8816837016642842,0.350140303120413,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
4,0.01817028897596129,0.7823208352989562,0.8781161122381754,0.3530919726463453,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
5,-0.21039733302384356,1.063115131244185,0.892645860813708,0.32880119400684815,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
6,-0.08523529106386696,0.9427161791953889,0.8837512978765727,0.34410222002910834,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
7,0.26538667797109516,0.8283775036734714,0.8812700312387391,0.344606344296304,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
8,0.00740962924694144,0.8856973140228979,0.8841305431457189,0.34343855511895494,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
