,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_4_M130T666,rf,3,-0.07001660123973849,0.9976339478340526,0.8643193275668771,0.3682523024513146,0.4612235468479089,0.20347962620427554,0.005365347243684739,0.013811999261565766
1,0.1,PCA_SNPs,study_4_M130T666,rf,8,0.008496014954910392,0.957963028725656,0.8744094437248597,0.3542420794631777,0.4748318787101411,0.1887361190156528,0.007347479537622309,0.011503715036488298
2,0.2,PCA_SNPs,study_4_M130T666,rf,29,0.04956417156185172,0.9355148678024787,0.877160675451151,0.3503264490114986,0.46140322080960305,0.15522341516356636,0.007185115648511635,0.009247448406256348
3,0.3,PCA_SNPs,study_4_M130T666,rf,60,0.0626135677992507,0.934992015957862,0.8755711484767986,0.3526201355092031,0.3413731701617406,0.17618113858392062,0.004564602324157192,0.007816817617665218
4,0.4,PCA_SNPs,study_4_M130T666,rf,96,0.06637861382314286,0.9341889636135832,0.8764437567073491,0.35138445550177844,0.3278635796526516,0.18898970825023773,0.005013383445536651,0.009496183449235265
5,0.5,PCA_SNPs,study_4_M130T666,rf,136,0.057541675883228574,0.9391515105742628,0.8730118319784352,0.35619229421938337,0.3145176913616447,0.1823308991862305,0.007094009798112067,0.008177150107402404
6,0.7,PCA_SNPs,study_4_M130T666,rf,226,0.04184670168360396,0.9478999403450251,0.8727202297240917,0.3566366173873896,0.30886557118432206,0.19045819542023193,0.0059314870505158945,0.010740716748926077
7,0.9,PCA_SNPs,study_4_M130T666,rf,331,0.018138806861440048,0.9595432154404748,0.8710175393574374,0.35898954455758086,0.30776968135159266,0.1754308844771994,0.0066597349567912925,0.00867722281942587
8,1.0,PCA_SNPs,study_4_M130T666,rf,405,0.02383602245616855,0.9592833414421611,0.871623082161696,0.3581592435061947,0.24562482492449472,0.1919738601541706,0.006197034721020798,0.009629923940509232
