,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.6034657497047391,0.6694003448961743,0.9264022641246545,0.2691388222662061,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
1,0.5076837763980019,0.7067580440484573,0.9315688486633097,0.2612713042006961,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
2,0.3346002039085292,0.770174711806833,0.9356267294566415,0.2549478787361368,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
3,0.5278889140324335,0.6343844079133936,0.9327822636247239,0.26097612029943695,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
4,0.5365823735236117,0.6306810794470121,0.9331940140570889,0.26049032336375444,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
5,0.35890361907635737,0.7637726746541126,0.9346823654585819,0.2567714784609266,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
6,0.6141700390552616,0.7015820760797938,0.9264421995600165,0.2666505530087743,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
7,0.2968912589645504,0.6280511435184636,0.9355657408576223,0.259984751622236,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
8,0.6494537464775205,0.5122516749292781,0.9317082754268203,0.2648428935271955,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
9,0.5638704472132965,0.8501161147929335,0.9285758334766093,0.25720436671077324,0.05,PCA_SNPs,study_2_DTFmainEffect2009,rf,3,0.49935101283543015,0.6867172272086451,0.9316548534706068,0.2612278492196136,0.24519169805903676,0.18511721816989427,0.006793686825022293,0.008830832128879406
0,0.6243028890130813,0.6515751414488755,0.9322154682790385,0.2582910873939713,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
1,0.4645247478589961,0.7370863835008855,0.9354434217938306,0.2537669389485993,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
2,0.39252812072350995,0.7358867991774745,0.9375130223557218,0.2511848115485407,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
3,0.47943239965852325,0.6661453002356209,0.9369514826807075,0.25275297028294197,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
4,0.6235655352680312,0.5684185172066032,0.9349063760514809,0.2571302258378386,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
5,0.4699870259806326,0.6944575508598337,0.9371056098205082,0.2519634305541551,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
6,0.5505647769263781,0.7572060297356765,0.9319125915651275,0.2565438002003207,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
7,0.2932508939515218,0.6296749205540791,0.938732033677164,0.2535164762007164,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
8,0.5656544913903012,0.5702015448924632,0.9343119787615048,0.259745106171004,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
9,0.5914495261626258,0.8227982322288534,0.9336720385477345,0.24785864542130823,0.1,PCA_SNPs,study_2_DTFmainEffect2009,rf,8,0.5055260406933602,0.6833450419840366,0.9352764023532818,0.25427534925593964,0.2091914765129894,0.16118951545235596,0.0045003809219393105,0.007113929138138927
0,0.6536639715138328,0.625596651484101,0.9384958028988061,0.2460347760641043,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
1,0.4959209277195934,0.7151514442431878,0.9441444021584859,0.2360468134472075,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
2,0.4611114274628061,0.6931024118829604,0.9428592645493776,0.240199184460766,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
3,0.5430215936864712,0.6241345730016811,0.9430319246385235,0.24025619937736215,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
4,0.6935800671758177,0.5128401688758638,0.941819237810163,0.24309364698624472,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
5,0.5545017117313242,0.6366862544217746,0.9449668650326659,0.2356913717429052,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
6,0.531235685538304,0.7733174000004038,0.9399082162271817,0.24101033672919742,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
7,0.44666957027014387,0.5571550089942133,0.9428647916972811,0.2448168832839036,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
8,0.6093695578658154,0.5407465592588725,0.9434530508036472,0.24099546685026424,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
9,0.6533971190571433,0.7578557932011234,0.9390350017819031,0.23762713383134304,0.2,PCA_SNPs,study_2_DTFmainEffect2009,rf,30,0.5642471632021252,0.6436586265364181,0.9420578557598035,0.2405771812773298,0.16717076820819932,0.17694550916760332,0.004309452597354074,0.006783338804432319
0,0.6572728737701421,0.622328684379727,0.9377508452579322,0.24752031549432196,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
1,0.49924427937161453,0.712790078559085,0.9415781438279963,0.2414084487170272,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
2,0.4658536791804303,0.6900460015050615,0.9425690635320774,0.24080836254564225,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
3,0.5436152242593357,0.6237290551894659,0.9399163097268807,0.24673861827716959,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
4,0.6664785460742493,0.5350389703931724,0.9383049721280828,0.2503277456666107,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
5,0.527110038456815,0.6559677700277758,0.9423475374266804,0.24123509460788592,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
6,0.4975587569875649,0.8006139469653196,0.9376985393243934,0.2454015130187809,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
7,0.44694439338481107,0.5570166304740147,0.9414540667387142,0.24782083951325531,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
8,0.566561267172551,0.5696060338531934,0.9411306363741736,0.245894579135172,0.3,PCA_SNPs,study_2_DTFmainEffect2009,rf,61,0.5514521899504148,0.6535324149156881,0.9401666427151771,0.24450138490866596,0.1569821472131538,0.17517477756555214,0.0037031050817985275,0.007725900940735589
