,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_1_8W_GH_LN,rf,2,-0.2630804013191131,0.8463613972094615,0.8535955647987564,0.3817203437985957,2.95486901439929,1.1012506096191377,0.03747283227954274,0.09378667202568634
1,0.1,PCA_SNPs,study_1_8W_GH_LN,rf,4,0.173387568991354,0.7246065843384025,0.896194101758379,0.3214487269624178,0.8456533542560928,0.8404493491004693,0.013061767369104242,0.0654476198606032
2,0.2,PCA_SNPs,study_1_8W_GH_LN,rf,11,0.05200793586452449,0.7571797944047797,0.8997827026313403,0.31599927545478096,1.1686240219973671,0.84521292799072,0.017106506108930303,0.07055898576649342
3,0.3,PCA_SNPs,study_1_8W_GH_LN,rf,21,0.17214143032011697,0.7273202689961022,0.899758971611699,0.31589706276354457,0.8696653761925093,0.8369117625949637,0.016527791673387738,0.06727826831001865
4,0.4,PCA_SNPs,study_1_8W_GH_LN,rf,34,0.294441686904529,0.6950815989948087,0.9023319982376219,0.3115985456781573,0.44910220092108083,0.8377078430180965,0.011012665210757114,0.05914937840766915
5,0.5,PCA_SNPs,study_1_8W_GH_LN,rf,49,0.20556958026988148,0.7149452050766149,0.9000373041772892,0.3153259828129053,0.7476990641762469,0.8106360130629283,0.009184891499036332,0.059342515728650465
6,0.7,PCA_SNPs,study_1_8W_GH_LN,rf,83,0.19774720012698402,0.732997511110503,0.8917142065454954,0.3283274497410309,0.6214081611718015,0.8622745480391106,0.019409753482839645,0.07133470916362954
7,0.9,PCA_SNPs,study_1_8W_GH_LN,rf,124,0.14011422160333634,0.7461345417531277,0.892556849511021,0.3271392948172669,0.8675755017377074,0.8562297856666297,0.014091419652483662,0.06834049023353364
8,1.0,PCA_SNPs,study_1_8W_GH_LN,rf,163,0.026990765784259386,0.7954025141862512,0.8827579827736178,0.3414947024948949,0.7870018617852794,0.8472317970218904,0.00875485762556905,0.06302562833952512
