,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
1,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
2,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
3,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
4,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
5,0.5,PCA_SNPs,study_1_Storage_28_days,rf,35,0.2038628744381408,0.8402074217409062,0.910487997717035,0.2986638870079598,0.5827977030849916,0.30414361631201425,0.013538119858613926,0.01199015862796968
6,0.7,PCA_SNPs,study_1_Storage_28_days,rf,58,0.14120591274255295,0.8762080145690011,0.9048159713338634,0.30795831159293763,0.5168404577062686,0.28634354399322526,0.01540381261250266,0.015428709871559717
7,0.9,PCA_SNPs,study_1_Storage_28_days,rf,85,0.12997002224821552,0.8799817203238142,0.9041992797848043,0.30894478621791627,0.5733096157100596,0.30597320609986317,0.0162882327578567,0.018089219153946626
8,1.0,PCA_SNPs,study_1_Storage_28_days,rf,110,0.1350493574655753,0.8821357207931488,0.900800211801739,0.31435536667201114,0.5243370734825457,0.3140616585832335,0.01743451026565033,0.019717521942970766
