,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.24047800419073528,0.8950550271328531,0.8740311160595824,0.3610188167513845,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
1,-0.020032377336177465,0.7433939264713315,0.87520073045431,0.3618279332635852,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
2,-0.2071437317580429,0.9080692799617216,0.8737077689932021,0.3600506669643738,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
3,-0.20916000236624166,1.1552157946567365,0.8834542044137763,0.3392705820381435,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
4,0.08414707143349565,1.0026756385613145,0.8716821309207508,0.35605986335463374,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
5,0.2980528937020839,0.9611340438388629,0.8669791931374684,0.3572712474045064,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
6,-0.7911644281864609,1.2889657913773962,0.8896439175892046,0.3327064395744169,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
7,0.5678941060002888,0.6215734465899737,0.8654869463577959,0.36870692930874144,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
8,0.6739251587930533,0.7228672614094294,0.840877444943371,0.38037123037477377,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
9,-0.6116404695531839,1.1083238792329382,0.888761143414043,0.3379002594028598,0.05,PCA_SNPs,study_1_Storage_28_days,rf,2,-0.045559978346192055,0.9407274089232558,0.8729824596283504,0.3555183968437419,0.923206604042725,0.4085466030367412,0.027466584882604134,0.029074055536007514
0,-0.4015992104060764,0.9514087128159863,0.8992573164971405,0.322853095824321,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
1,0.24599040870584676,0.6391465737751596,0.8978220625378222,0.32739695490997445,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
2,0.16608920665314042,0.7547433399784306,0.8883148165861463,0.33858918573091723,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
3,-0.16997952671905314,1.1363454120444292,0.8984361667333021,0.31671413054973346,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
4,0.23411481775608733,0.9169157392286905,0.894816037085724,0.3223697007197641,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
5,0.31430900533580486,0.9499395932351365,0.8952703718903527,0.31701007004250925,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
6,-0.5797541986735351,1.2105101151180802,0.9094273640094986,0.301412717880112,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
7,0.25749166407779334,0.8147943803985271,0.885807537369084,0.3397174090028418,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
8,0.7410334692196237,0.6442014970409904,0.8712233287407003,0.34218454223622635,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
9,0.05551546149160058,0.8484573859026564,0.8987214183835308,0.32241784610258756,0.1,PCA_SNPs,study_1_Storage_28_days,rf,3,0.08632110974412324,0.8866462749538087,0.8939096419833301,0.32506656529989875,0.7483413263114298,0.3698172235518352,0.02005887711473369,0.02452679251912213
0,-0.14982796664574094,0.8617308400691461,0.9102571976221737,0.3047179312238984,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
1,0.237619417257667,0.6426846737789461,0.9055090536499072,0.3148409173379537,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
2,0.14970830039433913,0.7621201806227658,0.9019951961471744,0.3171750258982419,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
3,-0.07570766095076742,1.0896031812375921,0.9099106894775333,0.29828713991987527,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
4,0.3154313593766722,0.8668742334176361,0.9075555915894394,0.3022176158650952,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
5,0.2606383896774285,0.9864162428248322,0.8894681127387163,0.32567323646872876,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
6,-0.3731728615197458,1.1285901862422125,0.9188438461708439,0.2853144698754924,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
7,0.4637181359858399,0.6924587593287731,0.9062741506228857,0.3077717656762208,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
8,0.8068472767975371,0.5563528640089966,0.8858508555530702,0.32216482418853043,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
9,0.15304728765303854,0.8034561692601492,0.9046265743799186,0.312877230027153,0.2,PCA_SNPs,study_1_Storage_28_days,rf,8,0.1788301678026268,0.839028733079105,0.9040291267951662,0.309104015648119,0.6478883527519679,0.3677094142903776,0.01915381600510152,0.02363583215674577
0,-0.2778138799428185,0.908424843663818,0.9086040100944668,0.3075117878025291,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
1,0.4214722361401505,0.5598531588069796,0.8989741130988449,0.3255460316288992,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
2,0.1409021609393062,0.7660565058420048,0.902599813622489,0.3161951440916216,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
3,-0.18604480629870612,1.1441205331115818,0.9147600991502891,0.29014785638876456,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
4,0.4061531394184543,0.8073927149261401,0.9036160416737545,0.3085899872097849,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
5,0.2437350879479453,0.9976282577669192,0.8856354341057407,0.3312714589012973,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
6,-0.35714214515931997,1.121983143913049,0.912689097527873,0.29593566514054426,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
7,0.4155244786719451,0.7229038233338629,0.8964733788065375,0.3234633676127666,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
8,0.39749515058862317,0.9826077466803222,0.887612294942602,0.31966949211085877,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
9,0.14779512112231585,0.8059435357939905,0.9051260266365877,0.3120569157709385,0.3,PCA_SNPs,study_1_Storage_28_days,rf,15,0.13520765434278958,0.8816914263838668,0.9016090309659185,0.3130387706658005,0.5955370583060243,0.36044354609166684,0.019007501733086067,0.025465566514055776
0,-0.16139133917129822,0.8660530464692643,0.9079250673201896,0.30865186298387143,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
1,0.3462378179164295,0.5951438187063816,0.8997274430840991,0.3243299943810287,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
2,0.2907620864868544,0.6960420279202798,0.9004162950087596,0.319719733380498,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
3,-0.06820515911944947,1.085796824854053,0.9115046982236988,0.2956364684229394,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
4,0.3825236854749403,0.8232992991468914,0.9059463564111307,0.30483670852493283,0.4,PCA_SNPs,study_1_Storage_28_days,rf,24,0.17008028474484188,0.8656919893945402,0.9032317613628791,0.3106131878019667,0.4847883494810946,0.30945479069147735,0.014679221122803723,0.020234683763503084
