,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,herbavore_resistance_G5MSP,rf,2,0.17197655409389886,0.8121005550000023,0.8889692601187125,0.3327678561771144,0.8283490684244974,0.5866498153461825,0.021817400517864613,0.04310729829041904
1,0.1,PCA_SNPs,herbavore_resistance_G5MSP,rf,4,0.14007807565139904,0.776185447920901,0.9015307087884334,0.3135538249810973,1.513751820165569,0.5684596860939691,0.013614772033016401,0.033627247585967183
2,0.2,PCA_SNPs,herbavore_resistance_G5MSP,rf,16,0.20299837613034633,0.7465331638061189,0.9113736682240438,0.29730501776045704,1.308668719708631,0.5949477888555291,0.014965371631138655,0.0320864489224175
3,0.3,PCA_SNPs,herbavore_resistance_G5MSP,rf,40,0.20957987085392532,0.747049337897659,0.9114455035089498,0.29722184371163923,1.2624511128842646,0.6400702841406521,0.015730156482097246,0.034778974544463534
4,0.4,PCA_SNPs,herbavore_resistance_G5MSP,rf,76,0.18621217152844563,0.7690701350920244,0.9080529395881836,0.3027798441178343,1.2051903728852884,0.6236610715833409,0.01827347430870833,0.038425353712682186
5,0.5,PCA_SNPs,herbavore_resistance_G5MSP,rf,124,0.18978443950863608,0.7737244298970534,0.904780867322394,0.30830729675482504,1.1549342333969337,0.6461932270659507,0.017402186665823646,0.041871503427639234
6,0.7,PCA_SNPs,herbavore_resistance_G5MSP,rf,248,0.19755594641298993,0.7725285195265087,0.9070020641584782,0.30466029274101536,1.1034929847951107,0.6435145707858302,0.015282522627824703,0.03597574052122991
7,0.9,PCA_SNPs,herbavore_resistance_G5MSP,rf,417,0.20942568952909466,0.7725623098588186,0.907466563041013,0.3038356263917386,1.0102781793849724,0.6392349125996745,0.017614708997434867,0.039246470018347794
8,1.0,PCA_SNPs,herbavore_resistance_G5MSP,rf,595,0.23213759165238484,0.7670019134681714,0.9116756116723114,0.29689914428909686,0.9457717951185767,0.599378190827676,0.014262524278551427,0.0340874992505831
