,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.15965269671843973,1.0377289628794184,0.899197464091473,0.3122015542567616,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
1,0.0387223493609965,0.8475733750598722,0.8939544969536072,0.3278588718606432,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
2,0.4037313636912917,0.6626638576643009,0.8939962417622183,0.33037191879073047,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
3,-0.21733797024517698,0.9922683747539326,0.903829236654319,0.3128629151814523,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
4,0.27878413066326746,0.7557084493153285,0.8997271728790266,0.3202555394744761,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
5,0.4831848286222096,0.7687209842811478,0.8900146822564511,0.3289685632765876,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
6,0.07002809565290069,0.91381153367148,0.9000692289815616,0.31785224626530106,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
7,0.17097824663178451,0.9851984565987867,0.9008443058134106,0.31105243479117717,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
8,0.30525560861441114,0.8559016843479252,0.8966347486347932,0.3201967505733345,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
9,0.3958776901525416,0.8325794073860849,0.8980611695973753,0.3166769389826969,0.05,PCA_SNPs,study_2_YieldMainEffect2009,rf,3,0.2088877039862666,0.8652155085958277,0.8976328747624236,0.3198297733453161,0.4111892734638902,0.23232782467926413,0.00793336477958016,0.01396752978554004
0,0.1587409535164923,1.0382917574711044,0.9040493126795663,0.30459542564610437,0.1,PCA_SNPs,study_2_YieldMainEffect2009,rf,8,0.2315798680695166,0.8524914212935795,0.9000913094957071,0.31598268690506387,0.4091224825613305,0.22945576203845758,0.00633878302049044,0.011734321423966357
1,-0.034241265892593464,0.8791516875525557,0.8973389512770332,0.3225846219150493,0.1,PCA_SNPs,study_2_YieldMainEffect2009,rf,8,0.2315798680695166,0.8524914212935795,0.9000913094957071,0.31598268690506387,0.4091224825613305,0.22945576203845758,0.00633878302049044,0.011734321423966357
2,0.3017220416586759,0.717111138249513,0.9016556232192625,0.31821251826748537,0.1,PCA_SNPs,study_2_YieldMainEffect2009,rf,8,0.2315798680695166,0.8524914212935795,0.9000913094957071,0.31598268690506387,0.4091224825613305,0.22945576203845758,0.00633878302049044,0.011734321423966357
3,-0.18031583300983,0.977063257944902,0.9045231793051822,0.31173210378599897,0.1,PCA_SNPs,study_2_YieldMainEffect2009,rf,8,0.2315798680695166,0.8524914212935795,0.9000913094957071,0.31598268690506387,0.4091224825613305,0.22945576203845758,0.00633878302049044,0.011734321423966357
