,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,PCA_SNPs,study_44_root_length_day003,rf,3,-0.00522157443797453,0.9513544621345865,0.8751779803091513,0.3531125873610375,0.5632876965282261,0.24315894667806465,0.008872482619820486,0.016935060639606574
1,0.1,PCA_SNPs,study_44_root_length_day003,rf,6,0.046037856383633724,0.9349301335098461,0.8818715874913694,0.3434706115296121,0.3855309305167162,0.2730185032870861,0.009181686646910518,0.01436127507981717
2,0.2,PCA_SNPs,study_44_root_length_day003,rf,17,0.15673251952713724,0.8822402611517315,0.8914945164445482,0.3291888158845251,0.3028196613556625,0.2847115855937797,0.01050168238382161,0.01935001038330771
3,0.3,PCA_SNPs,study_44_root_length_day003,rf,34,0.14098039434969373,0.8898885252063787,0.8906301221835369,0.3305556772044766,0.29468700185588176,0.2753095984467381,0.004473000891702289,0.011109804554004768
4,0.4,PCA_SNPs,study_44_root_length_day003,rf,54,0.1505860168916876,0.8847377066850661,0.8911880573270199,0.3297549570658763,0.29323402789117053,0.26999404141108363,0.005017543819036685,0.01642284737431796
5,0.5,PCA_SNPs,study_44_root_length_day003,rf,77,0.15946344713132,0.880750874297856,0.8913937814914838,0.3294247079426968,0.3041490991977215,0.2835703191922044,0.004555605386862035,0.013994632169858787
6,0.7,PCA_SNPs,study_44_root_length_day003,rf,127,0.18850936239854782,0.8654781858470592,0.8949124143686464,0.32402500345493335,0.32841694179709696,0.29590429443775035,0.007158229178714567,0.017078835358007038
7,0.9,PCA_SNPs,study_44_root_length_day003,rf,184,0.17816200839227836,0.8706173230461682,0.8936487639446578,0.3259903590845538,0.3446873762855246,0.30747380343772224,0.0068614654139895,0.018126280546455584
8,1.0,PCA_SNPs,study_44_root_length_day003,rf,231,0.1739039645622383,0.8724280062115572,0.8921833567145638,0.3282080450396106,0.32011332548756505,0.2880413281873887,0.007182039035951141,0.01705721337770529
