,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,feature_represenation,trait,Model_Name,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.3115139736214553,1.1028224374706044,0.9107427560739572,0.28529555182578425,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
1,0.2986310660710133,0.7499666631474755,0.9057186929043713,0.31039570481787276,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
2,0.2881109258835848,0.9131297890158299,0.9093474966790653,0.29797962199085737,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
3,0.3979296982223801,0.620463625826338,0.9043278302439153,0.3151409664085809,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
4,0.37617820183151607,0.84768375293639,0.9117275422179525,0.2945555630965571,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
5,0.4130374620585332,0.4636722301590472,0.9054020904098523,0.31695465455353417,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
6,0.3286393816669395,0.7655082852512813,0.9031371942242166,0.31336090417123347,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
7,0.24952350162328263,0.9144438637106564,0.9098563142176337,0.29800398232743275,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
8,0.6012612324521718,0.6165092997548564,0.8996077532926867,0.31757568885007637,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
9,0.347724816509803,0.8130499924764666,0.9081916829203175,0.3027633950878422,0.05,PCA_SNPs,herbavore_resistance_G2H3B,rf,2,0.36125502599406795,0.7807249939748946,0.9068059353183968,0.30520260331297716,0.1930695675848897,0.3572708924917551,0.007505454580693903,0.021699055020920132
