accession_id,replicate_id,GR21 warm,GR21 cold,GR105 warm,GR105 cold,GR63 warm,GR63 cold
6268,15397,3.3484162895927598,0.0,1.0928961748633901,0.0,1.0928961748633901,0.0
6043,15413,80.214676963903003,1.0526315789473699,97.301043705153305,7.8533026113671296,96.911150864639197,4.4776119402985097
6209,15439,1.6949152542372901,0.0,13.376183564862799,0.0,5.0899811979586396,0.0
997,15440,0.0,0.0,2.3895180990450799,0.53763440860215095,0.39215686274509798,1.0638297872340401
6189,15441,40.525111976383201,0.0,96.085535663540796,7.1304131408661,93.162241206119504,4.66112531969309
6040,15442,2.3801560758082498,0.0,61.897967619360699,1.2345679012345701,28.556880882830299,0.0
6092,15443,0.91873706004140798,0.0,15.881272949816401,22.841330470906399,22.016308773734501,0.32679738562091498
6024,15444,0.0,0.0,1.3216418858813099,0.0,1.3274853801169599,0.0
9421,15445,0.0,0.0,0.0,0.0,0.0,0.0
6036,15446,100.0,3.3884660421545698,100.0,31.3995215311005,100.0,39.090501792114701
5867,15447,2.05889118932597,0.0,4.76199039227272,1.70940170940171,4.4290265220497798,0.0
6041,15448,98.3451536643026,54.312490628280102,99.523809523809504,95.707903399424595,100.0,80.080789291315597
6038,15449,93.994649744929703,22.841614906832302,99.509803921568604,60.613154960980999,98.863636363636402,57.6388888888889
6034,15450,45.594433718033301,18.980641592920399,75.5317027210112,49.1634291634292,83.012820512820497,33.133722817267099
6150,15451,0.56022408963585402,0.0,13.941240065451099,0.0,0.36231884057970998,0.0
1002,15452,0.43572984749455301,0.0,41.128452867583299,0.0,11.153017241379301,0.0
6106,15455,0.0,0.0,0.87734487734487698,0.0,0.0,0.0
6255,15456,1.73284238147926,0.0,3.8647342995169098,0.0,0.0,0.0
9409,15457,0.0,0.0,0.0,0.0,0.0,0.0
9453,15458,0.0,0.0,0.0,0.0,0.0,0.0
6142,15459,0.28985507246376802,0.0,26.5827408168335,0.94017094017094005,3.7228041901692199,0.37037037037037002
6030,15460,33.312684365781699,53.813700918964102,77.3702966553994,74.594251586412796,68.119114589702804,45.743719881650897
6217,15461,81.761006289308199,7.2528564331843004,79.618451449437401,6.3636363636363598,81.581439393939405,30.769230769230798
6023,15462,0.0,0.0,1.7440498268723801,0.0,0.0,0.0
9454,15463,0.0,0.0,0.0,0.58823529411764697,0.0,0.0
6171,15464,31.683889471500098,1.63398692810458,46.718718440029903,3.8888888888888902,42.339762909383197,5.9520578923564003
6039,15501,100.0,34.112811791383201,100.0,86.122881355932194,100.0,82.007575757575793
6100,15502,2.1222141194947799,0.0,21.513386730543701,0.0,12.734334123131999,0.0
6013,15527,19.258720930232599,1.3071895424836599,87.7683615819209,3.1498015873015901,76.749669873608795,0.0
6177,15544,70.441805895445,50.702529293613502,81.4675456441161,76.318930532346599,68.391265597147907,80.152329749103899
6195,15545,9.9630798075153901,3.6323105166535501,49.562602515035501,24.136118215402099,25.427614347550399,6.4957264957265002
8241,15546,17.600156197230699,0.0,49.4970416677128,3.5087719298245599,21.155990626083,1.8181818181818199
9434,15547,23.383015933530601,5.4421825883776798,42.452796213407403,11.041780696953101,29.3844248965109,10.9433305485937
8306,15548,0.0,0.0,3.0777281822379599,0.35087719298245601,0.0,0.0
6193,15549,23.5170753846762,0.28985507246376802,63.960905349794203,1.6279296002316599,36.899384866864501,2.7437351381013402
5831,15550,0.0,0.0,0.0,0.0,0.0,0.0
9476,15551,0.0,0.0,0.0,0.0,0.0,0.0
6145,15552,40.765350658004301,0.0,91.738677680115799,7.18060871149991,83.950216450216502,0.48309178743961401
6132,15553,1.53214386859247,0.0,24.784122980844302,9.5026281408561992,29.230786716068501,1.99540043290043
6125,15556,0.0,0.0,3.0792647231003398,0.0,0.0,0.0
9057,15557,0.0,0.0,1.70498084291188,0.0,0.427350427350427,0.0
7516,15558,0.0,0.0,0.52083333333333304,0.0,0.0,0.0
6151,15559,0.0,0.0,0.0,0.0,0.0,0.0
6073,15560,0.0,0.0,0.48309178743961401,0.0,0.0,0.0
6210,15561,0.70921985815602795,0.0,0.86580086580086602,0.0,0.87719298245613997,0.0
6086,15562,29.643123655678,1.47058823529412,96.9584736251403,34.804318488528999,87.849239189057798,18.571428571428601
6973,15563,0.673400673400673,0.0,0.94327348425709101,0.434782608695652,0.0,0.0
6108,15564,86.276732845698405,1.1764705882352899,100.0,26.7195767195767,98.068171264047507,6.9350476756937596
6136,15602,1.24378109452736,0.0,54.771009142053401,0.95141700404858298,17.616324461131601,0.0
6148,15603,0.256410256410256,0.0,4.4356609574000903,0.0,1.4909735654416501,0.0
6042,15637,12.4468134615129,3.00756523081674,98.168498168498203,25.922225416906301,89.393966556563001,9.3745710425742494
6965,15638,0.238095238095238,0.0,3.6036036036036001,0.0,0.40160642570281102,0.0
6913,15639,76.238962061663599,6.7331782390837498,79.520257928096299,23.650472334682899,76.570466570466607,19.502801120448201
6138,15642,36.3753021313997,0.30303030303030298,85.427583609762394,0.90497737556561098,55.739421868454102,1.2604642313546399
8386,15645,31.7683774540744,23.6055211799587,99.161392405063296,74.475710327942807,92.501292893420697,62.191888551848102
8247,15673,47.4323011597779,0.0,63.251254917921599,0.0,51.315053343741901,0.0
8376,15675,93.357401905811201,17.120412267471099,96.8982630272953,46.0222596842315,91.695541695541706,42.6085286368628
6201,15676,7.1289160127869797,0.0,26.119617687878002,1.2968540829986599,27.830229915202398,0.0
6021,15678,43.800774458669203,0.0,76.265938069216801,4.2253521126760596,53.640803640803597,0.60975609756097604
6198,15680,47.176267518088203,0.32051282051282098,84.259421261870699,3.17460317460317,57.9875409143702,3.0402390216011899
9399,15681,0.94811351386453702,1.8831168831168801,3.1890917286454799,4.47330447330447,2.1505376344085998,0.94339622641509402
9405,15709,0.0,0.0,1.2345679012345701,0.0,0.31152647975077902,0.0
9321,15710,76.536963426969294,45.289855072463801,96.191520467836298,58.306277056277096,92.343304843304793,53.030303030303003
6243,15711,94.276094276094298,7.4880484231629296,100.0,58.855934261002801,100.0,48.636194723151199
6111,15712,0.0,0.0,0.74074074074074103,0.0,0.0,0.0
9386,15713,100.0,80.272716289388995,100.0,83.256113256113295,100.0,89.656565656565704
6242,15714,0.24330900243309,0.0,17.36351106099,0.732600732600733,2.6204523107178002,0.366300366300366
8369,15715,1.13559091527268,0.0,16.711542188089599,0.90155945419103301,2.3814025515670401,1.0928961748633901
6220,15716,54.784515895627003,1.2096774193548401,65.740209280762997,0.84745762711864403,59.735159817351601,0.69444444444444398
6166,15717,91.612561809930199,66.375208715634201,100.0,93.951192399812101,98.596491228070207,84.201680672268907
8387,15718,1.2792054281416001,0.623188405797101,70.927414839100805,20.517353017352999,26.845231339613399,6.3878713878713898
8334,15719,0.903492832626691,0.0,81.590146529170894,2.58320465470482,20.8413565790615,0.0
9391,15720,100.0,5.5373136787983199,100.0,55.560748742094802,100.0,46.128201479488297
8422,15721,28.7354678864113,0.47961630695443702,83.654013142217906,5.6014406178033997,61.960880025103698,0.72463768115941996
6180,15722,54.281068214508501,13.770476966241301,98.245614035087698,49.629407634144499,90.656742784402397,30.858995893990301
6137,15723,0.0,0.0,0.952380952380952,0.40650406504065001,0.0,0.0
6016,15759,20.126302973087299,0.0,61.314165042235203,2.4691358024691401,40.818088331834403,3.3333333333333299
6154,15760,97.959183673469397,86.577422492915503,100.0,100.0,100.0,96.339316462133098
6131,15813,0.0,0.0,0.0,0.0,0.0,0.0
8240,15814,3.6630036630036602,0.0,9.4935616620204399,0.53763440860215095,4.0062843676355104,0.40650406504065001
6098,15815,0.0,0.0,0.0,0.0,0.0,0.0
9442,15816,0.0,0.0,0.0,0.0,0.0,0.0
6025,15817,100.0,100.0,100.0,100.0,100.0,100.0
9455,15818,0.0,0.0,0.0,0.0,0.0,0.0
7518,15823,0.23148148148148101,0.0,0.39215686274509798,0.0,2.38095238095238,0.0
8335,15828,0.0,0.0,0.60606060606060597,0.0,0.0,0.0
9058,15846,70.718320605792499,11.610486891385801,96.568627450980401,26.324597432042001,91.241351241351197,23.354271755337699
6231,15856,60.864667443324102,16.461382408346601,65.1313319898846,24.5833333333333,61.065053631376401,25.821777092963501
8283,15902,53.821145452925997,0.55555555555555602,80.0035536602701,3.8694345625038702,68.731852942379305,1.74485596707819
6112,15903,13.834535834535799,0.0,46.168658472457103,3.2887510499450801,21.8354499077391,0.34722222222222199
8231,15904,10.4064927449609,0.0,97.317244846656607,8.2413763878294795,62.5194264744827,0.0
9427,15905,76.702780787287793,4.6659369943847002,87.728494623655905,12.1693121693122,87.912732994432304,17.4722222222222
