,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.261713644545545,0.9043662120219009,0.8991140093718246,0.31562426116303316,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
1,0.3296978481746763,0.7321435773733667,0.8962694159961788,0.32555687152125423,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
2,0.22089281380078152,0.8039354053172615,0.9059088820070708,0.3094578654117561,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
3,0.30993018217431356,0.7900171794354949,0.8966306776808439,0.32265261605426815,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
4,0.31115859813815117,0.8198012159461876,0.9036842308024742,0.3105010658277194,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
5,0.29044754508011583,1.067260803838838,0.8979314269589638,0.3087170896826062,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
6,0.31355941649037744,0.932779633706626,0.8944355681130307,0.31988621289803326,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
7,0.04757480283946802,0.7504971303918477,0.8982511126347357,0.32556873546584486,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
8,0.365912319962417,0.6634542786415419,0.9017114619797334,0.3186492618817899,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
9,0.2769882408786488,0.8865641806571316,0.9012124571412694,0.31199685490826945,Random_Forest,SNPs,-,100,322648,0.27278754120844945,0.8350819617330196,0.8995149242686126,0.3168610834814575,0.17321499321337994,0.22758516279336066,0.007002858284797687,0.0128043886090405
