,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Random_Forest,SNPs,-,100,334726,0.18055394434570382,0.8891872669930225,0.8902555361141941,0.33116435376026143,0.19309032625657843,0.20540231706174011,0.007194029805293309,0.012287577405553033
