,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.03715661677089643,0.9341499897994902,0.7435343274995201,0.5090692663124468,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
1,0.09211870417900658,0.916300891339735,0.7903432399072238,0.45980341645142014,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
2,0.07337449020750186,0.8761918347575918,0.7723756353049208,0.4816546028278749,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
3,0.06433440330095774,0.8762690934022813,0.7653219456749568,0.4887747143518616,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
4,0.15485358974621255,0.9677701127292491,0.7579084630747623,0.48861886439016383,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
5,0.3715345329905243,0.9045663705798125,0.7682653741736809,0.4732436134217088,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
6,0.24410411596646375,0.809418948347516,0.7694378877306269,0.48369242502079357,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
7,0.1087269341466629,0.9282494529936998,0.8143425878479482,0.43138918696561873,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
8,0.20923861783119624,0.976978228239366,0.7631680609232663,0.4810016619255053,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
9,0.19250329698810886,0.9104333747859856,0.7166120556531017,0.531483612429766,Random_Forest,SNPs,-,3,363945,0.15479453021275313,0.9100328296974727,0.7661309577790008,0.48287313640971596,0.20035078167809628,0.09514123943475952,0.05062745485295502,0.05225953190205367
0,0.24370658116883992,0.8279115643437861,0.8145156629536967,0.4329282019234207,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
1,0.25964648659927103,0.8274526391097179,0.8368242009767958,0.40564453816183027,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
2,-0.009577840506928226,0.9145700610581955,0.8337970941748285,0.4115718356472756,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
3,0.25991722168474085,0.7793226751159984,0.8078214507119765,0.44230815476724317,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
4,0.39084295905804745,0.8216197390384838,0.8335932368567924,0.4051034228926134,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
5,0.26572057257470283,0.9777558173694203,0.8369790300598172,0.3969273572411061,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
6,0.03219217506340755,0.9158765535757022,0.8430797313372655,0.3990385341702433,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
7,0.358749274230062,0.7873598149147774,0.8152079248164161,0.4303826744816664,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
8,0.27140893655427356,0.9377867229911716,0.829973686058857,0.4075533913599789,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
9,0.4231563166565878,0.7694968768813527,0.825669981234908,0.4168552554562114,Random_Forest,SNPs,-,5,363945,0.2495762683083005,0.8559152464398606,0.8277461999181354,0.4148313366101589,0.2751781167084083,0.14519401197981507,0.022745920467527485,0.030230347675504237
0,0.22077637973755337,0.8403686499015274,0.8753359854934065,0.35492191056941974,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
1,0.29218880177300544,0.8090629045106688,0.8910391392815905,0.3314767112791014,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
2,0.2924211830008461,0.7656574048643192,0.8773493643583725,0.35355846783477235,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
3,0.3412959447136016,0.7352284976081511,0.8724018719582552,0.36040818270270514,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
4,0.23819758882321185,0.918813572171843,0.8752449263937574,0.350759574540426,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
5,0.4622621417595718,0.836729411243572,0.8768743658125672,0.3449558675096262,Random_Forest,SNPs,-,10,363945,0.3298123173444132,0.810894379767216,0.8814240139775661,0.34413262013159984,0.18579405487827036,0.1378734675020785,0.015676691736309863,0.02300931623161345
