,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.407003174188986,0.8588645585105489,0.9247328358650735,0.27056091943566285,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
1,0.5282164541057721,0.6306162463938181,0.9176726549133821,0.28943410589247504,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
2,0.2554689762582557,0.9768266214102669,0.9274661608014221,0.26470367079199486,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
3,0.28520390659077755,0.7145287121096603,0.9145753136070168,0.2969115267292255,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
4,0.4511108414765205,0.8668145405907082,0.9156933794490019,0.28395821564941015,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
5,0.5351672880753254,0.645864922285248,0.9176364806078662,0.2884759294961178,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
6,0.3238284607971994,0.7008390847354592,0.9207357101885718,0.28526692865569536,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
7,0.6438972383620449,0.4984393999046087,0.923664828082826,0.28077345693298944,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
8,0.419010330951585,0.8236977142854308,0.9186305419552578,0.2824854210028142,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
9,0.5562193107791936,0.6543921675334186,0.9173535741099439,0.2880368144296372,Random_Forest,SNPs,-,100,314263,0.440512598158566,0.7370883967759168,0.9198161479580362,0.28306069890160224,0.24885011544647948,0.278650227674825,0.008254614158465347,0.01837496452321301
