,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.10022614449355571,1.3582715748593095,0.5916444214752535,0.5975863570309817,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
1,-0.23741887978209308,1.0987720560402572,0.7364909514693543,0.5130820390096315,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
2,0.010788992598687486,1.373746288056341,0.7856286963953361,0.4375903251744937,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
3,-0.1148123241706589,1.076795219754106,0.7736692233221034,0.4746949309652791,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
4,-1.7259485731549584,0.9405568714509521,0.6396976021267333,0.6209448409209207,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
5,0.03637388003320863,0.4947524484093615,0.6609687341721571,0.6033891482065057,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
6,0.23245880060395652,0.9835730276799457,0.7355231986319035,0.5014674956146402,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
7,0.2722244943293053,0.596976070581202,0.7035121385744487,0.5584354259907941,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
8,-0.05868045679424272,0.6932188788247661,0.7270689343745651,0.5376689665024068,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
9,0.6235095086469564,0.5340040910057776,0.7727778457518855,0.48278831878439005,Random_Forest,SNPs,-,3,317777,-0.0861278413196283,0.9150666526662019,0.712698174629374,0.5327647848200043,1.2233400245342945,0.6348891002695831,0.12513150996199848,0.12036814410568845
0,0.30864293393859743,1.1906143981013935,0.8327251822971139,0.3824694137306023,Random_Forest,SNPs,-,5,317777,0.12185250200123035,0.8579907556115971,0.8040748332432865,0.43938707488905315,0.7559704843474884,0.7275427355035283,0.09459392434181992,0.10789458934337291
1,-0.5289236136749607,1.2213556085682846,0.7054202643701036,0.542488429298479,Random_Forest,SNPs,-,5,317777,0.12185250200123035,0.8579907556115971,0.8040748332432865,0.43938707488905315,0.7559704843474884,0.7275427355035283,0.09459392434181992,0.10789458934337291
