,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.16147169627858127,0.9864266887145794,0.8937193432271268,0.3230474891481903,0.1,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
1,0.2529410170945622,1.0891845039732426,0.8889778777834787,0.3217320139290331,0.5,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
2,0.1438313710265261,1.2115197541243354,0.8907532603642261,0.3169863426487661,0.7,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
3,0.14762491505125475,1.2316734428475755,0.8901975989383313,0.3165129099494579,0.5,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
4,0.4718495713142661,0.5020530074858192,0.8855415431718062,0.3480921585354806,0.7,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
5,0.18132749248435587,0.4282700587107173,0.8891474428631487,0.3463008783215725,0.1,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
6,0.2579178351714636,0.7266439016871058,0.8915921492147943,0.33437617387731156,0.1,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
7,0.17428446452012003,0.7952650089057733,0.8868893894212996,0.340458030025981,0.1,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
8,0.12824159866961082,0.40916690027861563,0.8920111933511153,0.34226072875539704,0.7,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
9,0.1372980286957619,1.0315076346869865,0.890676014097372,0.3257083747415714,0.5,200,-1,Random_Forest,SNPs,-,13747,0.20567879903065026,0.8411710901414751,0.8899505812432699,0.33154750999327615,0.20369984115326176,0.6183681321772708,0.004746352871930556,0.023865146566616553
