,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.13259569195602283,1.021208730480949,0.8802567147682981,0.34151476932994196,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
1,-0.41616942478106944,0.463224201687231,0.8839863512202,0.35592584813531825,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
2,-0.2046021691587978,0.7138762826393732,0.8772192704022006,0.35988310167027904,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
3,0.12117902125231728,1.4142093919862118,0.8829126787587069,0.31397660963256036,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
4,0.19996479574925574,1.2143235159922021,0.8846254293285076,0.32292359919406455,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
5,0.10816223339979869,1.0057485687374137,0.8858416953978907,0.33527048752216804,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
6,-0.34939149393095903,0.6059989372239857,0.8807405323265107,0.3583365837013413,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
7,0.23145556804699907,1.1145776201118953,0.8690922242338277,0.3463082382477016,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
8,0.07147900435148846,0.5590222612583136,0.8847997921176154,0.3517181606469928,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
9,0.02918874947817418,0.5105817232835064,0.8778930227952884,0.3624976738424905,Random_Forest,SNPs,-,4709,-0.007613802363677003,0.8622771233401082,0.8807367711349046,0.34483550719228584,0.45266035147874345,0.6535497017889436,0.009892555250796109,0.03219360567370315
