,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha
0,0.538558289535782,0.41731830750622323,1.0,2.2150872321261826e-11,1.1909494892268811e-08,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
1,0.266005574556083,0.3889215165101086,0.9992096542646782,0.029202268787986915,17.0859375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
2,0.0031999428409523745,1.9183033590795797,0.971688786122711,0.13078930654877896,129.746337890625,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
3,0.5380288545907813,0.7369887986756737,0.9995988270732566,0.01981291300405814,11.390625,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
4,0.5046267695949287,0.4742757516515867,0.9967000601958621,0.058994377274531065,38.443359375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
5,0.35315966965191237,0.48545038441091626,0.9998281239837793,0.013522402698763456,7.59375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
6,0.5887284060496583,0.8118605394980118,1.0,1.0257090689157474e-11,1.1909494892268811e-08,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
7,0.5957257481310947,0.3817879565099124,0.9967407587333494,0.05903237350863171,38.443359375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
8,0.5409210619330367,0.3654578052985639,0.9992160044111703,0.028980108276773414,17.0859375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
9,0.5055699789380987,0.4481650208545497,0.9992141808556826,0.028905488769382613,17.0859375,Ridge,SNPs,-,4652,0.4434524295822328,0.6428529439995126,0.996219639564049,0.036923923890131424,0.3654263015514852,0.9275829034577926,0.017064050187397702,0.07602507425648872,
0,0.17870335909713797,0.5567484753344647,0.6700489641325289,0.5947994537654436,0.05852766346593507,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
1,0.3074157784682571,0.37779124244968326,0.8129097359155936,0.4492971160513245,0.03901844231062338,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
2,-0.035767413333233966,1.9554394916715074,0.750285321437123,0.3884320237750704,0.03901844231062338,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
3,0.22717723512944377,0.9532205909738708,0.39389124979932966,0.7701189341531106,0.0877914951989026,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
4,0.3703273922230088,0.5347146149131006,0.6550765958338456,0.6031411283858988,0.05852766346593507,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
5,0.059424547091792346,0.5853870684597994,0.4675725792392218,0.7526211744801132,0.0877914951989026,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
6,0.34226615130579974,1.026696713992264,0.9979001271076601,0.044185589831836285,0.0034254873907817508,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
7,0.2198184604818093,0.5303737465275074,0.6695501934117942,0.5944081301785671,0.05852766346593507,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
8,0.19949336891153902,0.4825874510098442,0.8157658219556311,0.44425087795573914,0.03901844231062338,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
9,0.09258996795700325,0.6071378786422339,0.6654845322492196,0.5963855563347136,0.05852766346593507,Lasso,SNPs,-,4652,0.19614488473325573,0.7610097273974276,0.6898485121081948,0.5237639984911817,0.25228349026059044,0.9144840372811259,0.3389482151302447,0.4105384974601161,
