,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.17333222317305563,0.8914214610371144,0.8879998357752236,0.3353307413849409,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
1,-0.0968252537609664,0.5779473922584689,0.8924469611784939,0.3402396524912941,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
2,0.21191222183950198,1.2111516982107553,0.8906577592096688,0.3134689357406454,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
3,0.2941078471728801,0.8687550710361504,0.8877528214909396,0.3337177825558368,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
4,0.20222459251312075,0.7365007034292897,0.8910942270518012,0.3358564659783784,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
5,-0.07778574865649857,0.5651805853007275,0.8846954315151386,0.3513912755023054,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
6,0.14038629182881668,1.104180761405781,0.8908447463872808,0.3226884484710205,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
7,0.1728976000234379,1.2214013301481175,0.8870360537455971,0.320244827058543,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
8,0.16031226522323228,0.7863327030836957,0.8917726508915463,0.3337181359238956,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
9,0.15154796086068778,0.7790374103074905,0.891553667407089,0.3341345839752568,0.1,200,-1,Random_Forest,SNPs,-,13747,0.1332110000217268,0.8741909116217591,0.8895854154652779,0.3320790849082117,0.2432189035647843,0.46487725213829084,0.0049817451990600186,0.021155955323615583
