,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.10220384574321373,1.456131104865457,0.9070626943635013,0.27035105521161684,0.7,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
1,0.49110385331614403,0.8196508693488116,0.897133668021148,0.3140315837899837,0.5,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
2,0.27655945281782446,0.6461735715245759,0.9070401429178321,0.31209631325991755,0.1,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
3,0.4140173383525243,0.707415959323066,0.9000628097895894,0.3187083756111437,0.1,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
4,-0.004151978869119333,0.7829956689613978,0.9067114424528593,0.31173057576250907,0.5,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
5,0.08544977060383785,0.8967689708522762,0.899870534283083,0.3172683770106175,0.1,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
6,0.26035154551870177,0.6636618432392208,0.8950550731888385,0.32949772253568915,0.5,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
7,0.38467530014233564,0.6844350554885927,0.8993124688765686,0.32130797441338055,0.1,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
8,0.40185468999652674,0.6369157903076648,0.8943696235493097,0.33028054955016,0.5,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
9,0.15100826171415072,0.7138818169662111,0.9062610823702447,0.3124498202336138,0.1,200,-1,Random_Forest,SNPs,-,5450,0.256307207933614,0.8008030650877274,0.9012879539812975,0.3137722347378632,0.3266391358922828,0.4795358252478749,0.009950511744849693,0.03271486835121067
