,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.048176728500085364,0.904317033205054,0.8869543026728263,0.3378733982842538,0.5,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
1,0.20972098788142268,0.9384763576668785,0.8882587457022407,0.33200703743431664,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
2,0.18086072837649414,0.9875983113303309,0.8738520751737969,0.34957095478359246,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
3,0.2487053889739529,0.9393779527125974,0.8835749178587673,0.3374951957892478,0.5,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
4,0.18957575279218675,1.0199009667279038,0.8820810164779407,0.3378594797621911,0.5,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
5,0.2981542794163565,0.8584644213249553,0.8833378386362813,0.3403870669191859,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
6,-0.1465615546696779,0.8595202808720898,0.8928911057342768,0.3333488002463605,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
7,0.26144868517267694,0.7402077831868966,0.8838662139210581,0.34555761689677555,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
8,0.2632693933664052,0.8707484908715318,0.8812071198786624,0.3440951593475878,0.5,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
9,-0.28021414426027613,0.8841537644053996,0.8932330459890365,0.33151479601633743,0.7,200,-1,Random_Forest,SNPs,-,19794,0.12731362455496265,0.9002765362303637,0.8849256382044887,0.3389709505479849,0.38167342937328486,0.15336330268139675,0.011272561238046593,0.011765876815497726
