,accession_id,phenotype_value
0,1,-3788.421993499218
1,2,-6328.776016107848
2,4,-6756.912365246749
3,6,-7525.798296528014
4,7,-5903.316636350559
5,8,-7415.730975750145
6,9,10156.96980366733
7,12,-6880.573732324161
8,23,-6920.154599988496
9,32,-5940.083410441028
10,45,-7128.733862609195
11,51,-6410.856503840489
12,60,-5668.997013854138
13,62,-4929.778374889106
14,66,-8650.304392010978
15,69,-7666.341441595548
16,74,-6874.082447585434
17,79,-8342.129983380855
18,80,-6403.433008287864
19,81,-7944.391855039515
20,83,-5244.880170818926
21,84,-7370.31135020394
22,85,-583.8113027466474
23,86,-6843.91033121333
24,87,-7765.2747779128085
25,88,-8156.872082163964
26,89,-1924.4164040710632
27,91,-6356.283774727905
28,94,4778.466367479416
29,96,-9356.734739336787
30,104,-7243.566410283062
31,106,-4467.714988392424
32,116,-5385.746415255706
33,121,-8339.637824503567
34,122,-7021.905878703025
35,126,-9138.764248148369
36,137,-7599.672336960176
37,146,-5419.699145489357
38,148,-6855.234781432315
39,149,-6566.639949452621
40,151,-7420.436905406932
41,153,-6164.246544711134
42,157,-7091.2908026430105
43,159,4058.029709212672
44,160,1991.0393735524374
45,163,-6867.251587964426
46,165,-5135.733076440303
47,166,-6735.695508211879
48,167,-7696.071786359641
49,169,-4630.080452476109
50,170,-4671.819539524341
51,173,-5061.537084590277
52,174,-1431.5441146553567
53,175,-2889.844942832746
54,178,-7442.137803651242
55,179,-5452.065000947338
56,183,-7693.408102514282
57,184,-2021.8590579459785
58,185,-8026.5435140025575
59,187,-5956.269402858476
60,188,-5763.294841938272
61,190,-5026.398841149548
62,191,-6364.137749823876
63,194,-8773.641935155654
64,196,-6102.652577936352
65,198,-7904.528898069665
66,200,-5677.919659019902
67,202,-5208.046728455856
68,203,-4214.434744036935
69,204,-94.54471621187987
70,205,-2374.0865425473407
71,206,-2937.568630878795
72,207,-6071.509230498848
73,208,-5098.6447450037
74,210,-7254.292677266392
75,212,-1153.3863450528663
76,213,-6796.093553293741
77,214,2561.939146819215
78,215,-4890.561502399409
79,216,-6609.44305971264
80,217,-6665.018366494447
81,219,-286.02758613540806
82,222,-6413.0019044601095
83,223,-7367.229957134433
84,224,-6275.597304075227
85,230,-4607.791947433754
86,231,-5547.594226196097
87,236,-6722.576744005571
88,252,-5693.0124632628
89,262,-5651.420265781842
90,263,-5638.971629350216
91,267,-6218.512972089754
92,269,-5408.811017265403
93,273,-4803.5936502528375
94,282,-6920.195487443985
95,287,-4716.778130886706
96,288,-3320.1068486289323
97,295,-2051.903953114526
98,296,-5625.555928375037
99,314,-2253.493363715561
100,318,-5905.281225245103
101,320,-5174.012600794801
102,321,-4376.764873406708
103,323,-5517.580207628495
104,326,-3241.9580084852614
105,327,-6925.032902445183
106,328,-3875.531569048624
107,332,-6585.772293187214
108,334,-4560.36957014737
109,338,-5528.093703359992
110,339,-4090.4155581362597
111,340,-5322.968955621492
112,341,-5341.325227414807
113,346,-725.5974648923686
114,347,-4129.157815576612
115,348,-8251.053125871062
116,349,-4260.797182327454
117,355,-1395.174667736191
118,357,-8097.123103356688
119,359,-5745.6424445865
120,361,-3647.6327553517503
121,363,-4088.627074134633
122,364,-7225.997683788098
123,366,-1770.946756622095
124,367,2265.300679740789
125,368,-6207.957026063234
126,369,-6577.586090749932
127,371,-5725.688482646182
128,372,-5839.901866039556
129,374,-8773.04743594688
130,375,-6694.252750728694
131,377,-7164.057882291964
132,378,-6964.208590207365
133,379,-8152.0558773209705
134,380,-5294.064503498174
135,383,-8125.293809693281
136,385,-3450.4389629017073
137,386,-7431.006420840246
138,387,-7895.190685244369
139,389,-6082.79695256712
140,390,-7662.913469413177
141,391,-7057.566158623599
142,392,-5660.523647456019
143,393,-5742.577427582443
144,396,-7137.763307223201
145,397,-5725.475346151716
146,466,12154.440530184354
147,992,-135.68619692380392
148,996,4473.968263747548
149,998,1031.9996810452114
150,1026,-7314.259823214954
151,1061,1003.2922561007758
152,1062,-9176.101252801294
153,1063,-926.8005658659591
154,1064,-2740.5490781692124
155,1068,1014.449486252468
156,1070,-1707.616291620438
157,1072,8020.4172855539155
158,1073,-577.3102053595595
159,1075,2299.717652848308
160,1158,9521.409556687517
161,1163,15633.375546344325
162,1166,17484.748493169867
163,1169,6092.881429540434
164,1247,5068.32936233807
165,1254,6761.388276708573
166,1256,11419.686098567401
167,1257,4615.943485148962
168,1312,8211.229067834265
169,1313,14579.731958034976
170,1317,5773.372575524061
171,1318,12839.6657494405
172,1360,7515.471154294288
173,1362,19565.798792290057
174,1363,4393.887348726258
175,1366,23710.614904944654
176,1374,14222.791250674072
177,1391,22771.338762007905
178,1404,15906.06216787189
179,1435,-8380.781015468316
180,1552,6254.736146466776
181,1585,5704.325377311178
182,4632,-11215.93637321109
183,4675,-9432.419734224113
184,4757,-4803.336728603605
185,4820,13657.000985399338
186,4827,-7928.029246474299
187,4879,-8518.073160802345
188,4927,-5794.854543043769
189,4935,-6712.910609562002
190,5106,732.9697410860114
191,5141,23434.905487590393
192,5145,6810.70847699913
193,5146,6163.56316077325
194,5175,-8609.843123025863
195,5282,-9611.356341049537
196,5292,1523.1860685720562
197,5310,-8376.218050568998
198,5322,-7006.11505094744
199,5335,-6978.68454930311
200,5337,-8512.203911130948
201,5350,-7057.378105145086
202,5364,6609.727017132751
203,5373,-4536.093312848025
204,5377,-2386.939330845676
205,5394,-5089.439366702345
206,5398,-4920.855143375331
207,5444,1139.174989340778
208,5450,1324.7388713940204
209,5466,-6115.403550835767
210,5536,-2868.793095335606
211,5582,-6997.605742180254
212,5645,-7771.038878210826
213,5678,-7035.545144237233
214,5708,19100.470250713883
215,5709,-8602.848544636321
216,5710,-4654.185294075447
217,5711,-5469.588509184611
218,5713,-6557.65196100286
219,5715,-11627.486984286452
220,5716,-7575.717436448281
221,5717,-5921.956062586196
222,5720,-5374.922882818521
223,5721,-10061.441552863977
224,5722,6560.24986439898
225,5723,-9994.100570206889
226,5724,-9989.330018629922
227,5733,164.6888056131713
228,5735,6223.709275352891
229,5737,-6877.844338427141
230,5738,18100.1894256708
231,5741,-1275.286687015694
232,5742,3666.561430027935
233,5744,-6389.738626983109
234,5746,-7536.286563682722
235,5749,-3784.4751250360073
236,5751,-5649.951534600971
237,5756,-2893.516600875772
238,5759,609.4148134792096
239,5762,6469.987512451568
240,5767,-8106.478355439875
241,5769,-8865.890633794761
242,5770,-7119.872449748749
243,5772,-10088.290572782604
244,5774,-8581.158931646234
245,5777,7879.050294004488
246,5780,-8646.930804629817
247,5781,-1810.711180118025
248,5782,-7122.919522930929
249,5784,-1979.6640720363296
250,5787,-7336.955966505354
251,5788,-9049.513875181994
252,5789,-5887.814662834322
253,5792,-9934.327891242052
254,5793,-11268.158713515402
255,5795,-8146.5782147583195
256,5798,-7064.16855995534
257,5799,-11679.33028338202
258,5802,-9461.862809144824
259,5804,-8565.63400443869
260,5812,-7209.363960609909
261,5816,-3246.885382828481
262,5817,7089.359797245257
263,5819,-10115.087127051833
264,5821,6207.569982981851
265,5826,7651.507358567352
266,5831,4988.779009229866
267,5832,8281.726343920009
268,5835,-8874.916209088893
269,5836,-6992.3826155400775
270,5856,5524.792026534344
271,5860,15598.145460383537
272,5867,17736.81283749363
273,5870,3596.348032916516
274,6008,-8917.044590879264
275,6010,11137.850135724466
276,6011,-2281.252778397587
277,6012,14193.562727125158
278,6013,17336.78998068853
279,6016,-38.85826953427471
280,6017,-2252.826286884982
281,6019,5587.981275624044
282,6020,11657.393450349266
283,6021,15899.520626361726
284,6022,17588.550849466577
285,6024,-8927.314398155508
286,6025,15546.208116440634
287,6030,15965.249312195023
288,6034,4118.330907093367
289,6036,6795.001976950629
290,6038,17670.60939096269
291,6039,-9943.215469843475
292,6040,-5523.003597439515
293,6041,9383.319824077165
294,6042,-9269.548495529041
295,6043,19731.31445420645
296,6046,21628.863392041414
297,6064,19823.01218643356
298,6069,2232.9352600404704
299,6074,28635.796668291263
300,6076,7421.373694281762
301,6077,-6197.006399840055
302,6085,10740.308333498322
303,6086,10043.51220892075
304,6087,-1745.5805419663054
305,6090,-1903.3149368693046
306,6091,-10172.12340737555
307,6092,-153.787691931168
308,6093,4489.012171181694
309,6094,-926.8450015064639
310,6095,-3380.3499164882073
311,6096,-2809.579903560177
312,6097,-1348.961023304228
313,6098,-1444.6394336755154
314,6099,1749.8166582306321
315,6100,165.1423367982058
316,6101,-4360.903937590688
317,6102,-3825.8059884868007
318,6103,-6883.84517139571
319,6104,-5006.288531342332
320,6106,3650.846009455838
321,6107,-3968.3305707129516
322,6108,-9297.380601790881
323,6109,2380.244216881055
324,6111,-3417.863623696756
325,6112,-2093.229395387252
326,6114,5603.767846943053
327,6115,-307.41820969482285
328,6116,1120.7485863028867
329,6118,-9682.986418604578
330,6119,-3356.1206064749936
331,6120,3866.5857620581382
332,6121,1482.173433139018
333,6122,-7209.253263092637
334,6123,-820.9737437863354
335,6124,-916.0277007328135
336,6125,-6242.770249114159
337,6126,-3692.138247258281
338,6127,-1922.5570690261807
339,6128,-8261.033101345138
340,6129,-4093.0505985526393
341,6131,-5216.230169126145
342,6132,-519.3978630735381
343,6133,-7211.792490744451
344,6134,-2627.865401710968
345,6136,-1382.3742158062375
346,6137,-6948.413333299845
347,6138,1174.7326961119215
348,6140,-11160.951809231556
349,6141,4834.2182150946865
350,6142,-7214.331718396265
351,6143,-9138.891659021498
352,6144,-10043.016509555173
353,6147,7163.692922512936
354,6151,4855.115952296925
355,6154,-5649.7900923340585
356,6163,23709.98768281964
357,6166,-2061.6698358090275
358,6169,15456.997398626327
359,6170,3203.6777586894377
360,6171,3745.325730657463
361,6172,18708.470719775407
362,6173,15779.46003217516
363,6174,12792.35120666174
364,6177,21425.20949674243
365,6180,-10219.30161909703
366,6184,14729.438568174384
367,6189,-11160.041476223834
368,6191,7926.0242648304275
369,6192,-7185.253599305609
370,6193,-8981.703287108785
371,6194,6357.01290240649
372,6195,4028.753364001087
373,6197,-10233.038041214422
374,6198,-7228.551393246428
375,6199,4941.059156586911
376,6200,1501.7409176273122
377,6201,4656.32466050435
378,6202,4136.958550843255
379,6203,7017.328688970588
380,6207,-2421.494005678437
381,6209,9918.798249960893
382,6210,-4890.642212239578
383,6212,28256.03226453421
384,6214,26686.528887146866
385,6215,29122.0811141053
386,6216,15051.478905286247
387,6217,17085.10048516277
388,6218,22737.4461371368
389,6220,4956.154980449035
390,6221,1017.2626284370714
391,6226,15730.217384672564
392,6237,-890.1652893810103
393,6241,-6469.441522831846
394,6242,-4314.856180572412
395,6243,-11012.630614748561
396,6244,6939.126161073221
397,6252,-2055.5009861224544
398,6255,1101.3540100965963
399,6258,7170.006259444733
400,6268,-1751.8976605890157
401,6276,2657.2447588369446
402,6284,662.8400613683247
403,6411,2847.3079828402792
404,6412,-11260.87886498837
405,6413,18406.696233268038
406,6898,-8650.546174686908
407,6901,15580.379839931795
408,6903,-6971.622979659926
409,6905,-2471.7231667275437
410,6906,-6348.4110523096215
411,6907,27693.812998186695
412,6913,-3297.833508015099
413,6914,8227.829896649568
414,6916,-9181.766006431344
415,6917,27204.309725101266
416,6918,19416.78904224381
417,6919,25538.335844321125
418,6921,46640.22174871327
419,6922,-7405.162563783666
420,6930,36311.00095633766
421,6937,32225.974055758415
422,6940,-7412.701643392461
423,6942,-7417.469930541462
424,6946,-9222.82108896462
425,6951,44337.46751760265
426,6956,22278.277105385136
427,6958,-11316.974646653462
428,6959,-7405.112154693731
429,6960,-10625.600444961661
430,6962,11221.891683190266
431,6964,12340.332650702032
432,6965,-284.3377203708641
433,6969,41300.44527252741
434,6972,-4531.2696954680105
435,6973,-10538.270921541092
436,6975,-7425.595459027271
437,6976,34724.66461840118
438,6977,377.0943670614297
439,6979,-7199.376438615065
440,6980,14850.807211062564
441,6982,-9242.802019805087
442,6985,-7037.184615193621
443,6988,9863.073142585094
444,7033,11396.880959064958
445,7071,9270.469633870382
446,7081,-5612.3066170788725
447,7092,-10321.549753791378
448,7192,1818.8778578082047
449,7296,-8122.4310524320545
450,7320,-7388.011080114364
451,7430,-10698.309775035517
452,7508,2001.4860815207385
453,7516,-617.3226395148371
454,7519,16122.94261547947
455,7520,-9387.354889470273
456,7525,29175.275698124122
457,8213,-7025.036536863415
458,8214,-6042.547389935457
459,8218,13798.780082482868
460,8222,-7210.939632105665
461,8225,-9693.908992354363
462,8227,2592.943970644078
463,8230,2401.2635883685107
464,8231,14130.300791532673
465,8233,8969.324832543274
466,8236,-7746.045988686318
467,8237,14491.1619861052
468,8238,-6679.487784385324
469,8239,-9634.179981031435
470,8240,-4538.55703738324
471,8241,20696.664222646363
472,8242,7579.573374450374
473,8247,-9844.739470411874
474,8249,22387.487982602262
475,8256,18400.75541834893
476,8258,5123.187231011554
477,8259,12277.670962187884
478,8265,4345.360996420192
479,8266,23291.562680626623
480,8271,-7754.679362702486
481,8275,-9281.60140812587
482,8283,1333.9908103356709
483,8284,-7758.234281415029
484,8285,-9652.508311253501
485,8290,-9663.385426055047
486,8296,6484.999749948333
487,8300,-9479.456413942835
488,8304,9041.486010712983
489,8306,391.82588812550034
490,8307,5704.440918549421
491,8310,14765.102649934055
492,8311,3533.7818485860766
493,8313,-9658.797203033457
494,8314,-7742.294561374947
495,8323,-7212.73795317028
496,8325,-9674.136743635081
497,8326,21500.404219793094
498,8329,-7769.406883083016
499,8334,-9654.018569889948
500,8337,-7241.749966838322
501,8343,-5971.771849277643
502,8351,-4510.312580906171
503,8354,-11624.45699929831
504,8357,-7769.0439702249805
505,8365,-10979.39664339041
506,8374,-7781.087330281364
507,8376,11962.986411618978
508,8378,-8676.536438135743
509,8386,-12832.005064094014
510,8387,-9173.53200992911
511,8388,-9685.317942142376
512,8389,-9427.909165194591
513,8395,-8500.631842289937
514,8412,-9218.554382209035
515,8420,-7747.635126258459
516,8422,4125.745747627668
517,8423,4168.262087327075
518,8426,1034.923484644267
519,8427,405.20858840682666
520,8430,3703.9922644703606
521,9057,-10982.965133303182
522,9058,7814.976862193603
523,9302,-9824.667956947322
524,9308,-7617.685184749159
525,9309,-6389.909798974244
526,9321,10416.667615860404
527,9323,11520.615476277399
528,9332,-2081.7737292170773
529,9336,9716.316513486516
530,9339,21956.115502030538
531,9342,1482.8321863064916
532,9343,6360.865471323693
533,9344,11941.504564538973
534,9349,-4388.528449937191
535,9351,7097.618106004279
536,9352,26316.239001146736
537,9353,7436.314702416691
538,9354,3559.191622965411
539,9355,8553.67854819919
540,9356,-544.3788922577811
541,9363,10848.532697399629
542,9367,7698.761467070398
543,9369,10563.674763531568
544,9371,30059.03528083809
545,9378,8341.971263259507
546,9380,-11398.160915548702
547,9381,1895.6788764441048
548,9382,1645.1636131099322
549,9383,12311.510236926166
550,9384,1299.4326034070882
551,9385,866.8432155378548
552,9386,17734.206174225073
553,9388,16734.48694496807
554,9390,-9773.55939018336
555,9391,-11360.08205603073
556,9392,-9027.51792125025
557,9399,11494.6221643951
558,9402,5938.831589464856
559,9404,-6117.66234550057
560,9405,-3167.8178392385
561,9407,15029.579463262387
562,9408,15825.271649039494
563,9409,2043.4460153901252
564,9410,3559.052253407173
565,9411,946.6411611347303
566,9412,5081.253421541946
567,9413,613.0605302009427
568,9416,7583.301857142924
569,9418,30440.210317145076
570,9419,878.6226345218852
571,9421,-3075.2428431580593
572,9427,5018.211166535132
573,9433,-5316.614074416737
574,9434,2332.2989759257644
575,9436,7807.273006679167
576,9437,7947.634791630726
577,9442,116.2874216690862
578,9450,-4214.939910001617
579,9451,7082.279105972552
580,9452,-5750.991198501075
581,9453,-2121.6220010595966
582,9454,4060.869684768295
583,9469,2193.150743269836
584,9470,-1020.2597525229502
585,9471,-11424.973835643608
586,9472,-8059.894526450645
587,9476,-6806.300223415028
588,9481,17987.09679666494
589,9482,-5305.573243687028
590,9490,-12453.241437860288
591,9496,-11373.251222308214
592,9499,-9742.505136571626
593,9504,-9988.061498597395
594,100000,-47601.81395288335
