accession_id,replicate_id,shoots 21d protocol b,shoots 21d protocol a,callus score 21d protocol b,area 15d protocol a,area 15d protocol b,callus score 21d protocol a,undefined structures 21d protocol b,undefined structures 21d protocol a,undefined structures 15d protocol b,undefined structures 15d protocol a,callus score 15d protocol b,callus score 15d protocol a,root-like structures 21d protocol b,root-like structures 21d protocol a,greening 15d protocol a,greening 15d protocol b,shoots 15d protocol b,shoots 15d protocol a,root-like structures 15d protocol b,root-like structures 15d protocol a,greening 21d protocol a,greening 21d protocol b,shoot primordia 15d protocol b,shoot primordia 15d protocol a,area 21d protocol a,shoot primordia 21d protocol b,shoot primordia 21d protocol a,area 21d protocol b
6951,67537,0.0,0.0,1.0,15401.0,12101.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,110.608,81.968,0.0,0.0,0.0,0.0,76.332,72.719,5.0,0.0,10293.0,0.0,0.0,22567.0
6956,67538,0.0,0.0,0.0,257.0,8087.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.63,74.729,0.0,0.0,0.0,0.0,120.0,68.379,0.0,0.0,1.0,0.0,0.0,6858.0
6956,67539,0.0,0.0,1.0,0.0,19174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,101.001,0.0,0.0,4.0,0.0,62.995,87.566,0.0,0.0,220.0,0.0,0.0,34163.0
6956,67540,0.0,0.0,1.0,3040.0,15849.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,74.152,86.519,0.0,0.0,4.0,0.0,61.916,79.306,0.0,0.0,443.0,0.0,0.0,27380.0
6956,67541,11.0,0.0,2.0,8145.0,77568.0,1.0,11.0,0.0,3.0,0.0,1.0,1.0,7.0,0.0,78.157,91.388,2.0,0.0,8.0,0.0,76.368,83.155,6.0,0.0,38.0,7.0,0.0,160615.0
6956,67542,0.0,0.0,1.0,5314.0,14325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,75.322,84.907,0.0,0.0,3.0,0.0,62.275,75.172,0.0,0.0,51.0,0.0,0.0,14296.0
6956,67543,0.0,0.0,1.0,14571.0,18584.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,62.513,77.199,0.0,0.0,1.0,0.0,59.0,70.318,0.0,0.0,2.0,0.0,0.0,23382.0
6956,67544,0.0,0.0,1.0,3552.0,26279.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,80.646,82.804,0.0,0.0,4.0,0.0,70.616,74.607,0.0,0.0,5059.0,0.0,0.0,40018.0
6956,67545,0.0,0.0,0.0,20534.0,6826.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,88.144,73.086,0.0,0.0,2.0,0.0,69.611,74.912,1.0,0.0,5221.0,0.0,0.0,12487.0
6956,67546,0.0,0.0,1.0,9705.0,14477.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,88.467,79.118,0.0,0.0,4.0,0.0,66.058,73.636,0.0,0.0,5280.0,0.0,0.0,19294.0
6956,67547,0.0,0.0,0.0,3636.0,18425.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,87.392,75.672,0.0,0.0,2.0,0.0,68.81,72.506,0.0,0.0,3131.0,0.0,0.0,20403.0
6956,67548,0.0,0.0,0.0,12132.0,8574.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,76.786,76.18,0.0,0.0,2.0,0.0,61.118,73.42,0.0,0.0,1131.0,0.0,0.0,13199.0
6956,67549,0.0,0.0,1.0,12188.0,29088.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,82.185,77.953,0.0,0.0,7.0,1.0,67.231,78.786,0.0,0.0,4260.0,0.0,0.0,13436.0
6958,67550,8.0,0.0,1.0,38596.0,88204.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,80.249,83.486,0.0,0.0,0.0,1.0,78.724,104.048,3.0,0.0,57920.0,3.0,0.0,266179.0
6958,67551,0.0,0.0,1.0,900.0,100751.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,79.701,91.045,0.0,0.0,2.0,0.0,74.017,86.892,0.0,0.0,2360.0,0.0,0.0,190378.0
6958,67552,0.0,2.0,1.0,25876.0,88981.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,79.213,89.944,0.0,0.0,1.0,0.0,82.396,86.744,1.0,0.0,51010.0,0.0,0.0,180388.0
6958,67553,5.0,0.0,1.0,80929.0,130750.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,92.599,93.696,2.0,0.0,0.0,0.0,83.896,88.241,2.0,0.0,131552.0,2.0,0.0,230002.0
6958,67554,0.0,0.0,1.0,14070.0,133724.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,87.731,88.186,0.0,0.0,1.0,1.0,80.517,91.3,0.0,0.0,22946.0,0.0,0.0,237598.0
6958,67555,0.0,0.0,1.0,21435.0,49938.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,77.949,77.256,0.0,0.0,0.0,0.0,76.577,82.813,0.0,0.0,32601.0,0.0,0.0,127426.0
6958,67556,0.0,0.0,2.0,31143.0,118462.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,94.568,94.027,0.0,0.0,0.0,0.0,93.98,94.602,0.0,0.0,44410.0,0.0,0.0,203136.0
6958,67557,0.0,0.0,2.0,35348.0,21608.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,89.141,95.95,0.0,0.0,4.0,0.0,84.988,87.302,0.0,0.0,54049.0,0.0,0.0,51947.0
6958,67558,0.0,0.0,1.0,11045.0,41464.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,81.072,91.814,0.0,0.0,4.0,0.0,77.324,83.812,0.0,0.0,19063.0,1.0,0.0,75775.0
6958,67559,0.0,0.0,1.0,9345.0,75246.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,82.183,98.299,0.0,0.0,1.0,0.0,83.791,92.736,0.0,0.0,10602.0,0.0,0.0,146516.0
6958,67560,0.0,0.0,1.0,7840.0,48423.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.281,94.895,0.0,0.0,3.0,0.0,79.569,87.949,0.0,0.0,11940.0,0.0,0.0,100252.0
6958,67561,0.0,0.0,2.0,35186.0,96990.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,87.241,108.089,0.0,0.0,0.0,0.0,80.312,111.534,1.0,0.0,61918.0,0.0,1.0,179160.0
6959,67562,0.0,0.0,2.0,9863.0,59584.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,82.067,102.372,0.0,0.0,12.0,0.0,75.541,93.38,0.0,0.0,11976.0,0.0,0.0,110001.0
6959,67563,0.0,0.0,2.0,24908.0,128265.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,3.0,79.304,113.563,0.0,0.0,25.0,3.0,70.088,100.202,0.0,0.0,13923.0,0.0,0.0,208524.0
6959,67564,0.0,0.0,2.0,23006.0,55942.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,2.0,83.526,107.708,0.0,0.0,9.0,1.0,68.017,99.844,0.0,0.0,9000.0,0.0,0.0,113988.0
6959,67565,0.0,0.0,2.0,12592.0,75869.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,3.0,75.153,116.133,0.0,0.0,12.0,3.0,70.135,101.124,0.0,0.0,12989.0,0.0,0.0,116335.0
6959,67566,0.0,0.0,2.0,32367.0,59338.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0,86.325,102.759,0.0,0.0,13.0,2.0,77.56,98.742,0.0,0.0,19329.0,0.0,0.0,107623.0
6959,67567,0.0,0.0,1.0,19779.0,59563.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,2.0,64.96,103.142,0.0,0.0,11.0,2.0,59.536,85.816,0.0,0.0,1157.0,0.0,0.0,108712.0
6959,67568,0.0,0.0,1.0,30822.0,25953.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,101.358,90.005,0.0,0.0,6.0,3.0,87.529,73.198,0.0,0.0,35174.0,0.0,1.0,48642.0
6959,67569,0.0,0.0,2.0,16470.0,7838.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,87.898,74.237,0.0,0.0,12.0,2.0,73.374,86.336,0.0,0.0,4437.0,0.0,0.0,87089.0
6959,67570,0.0,0.0,1.0,39025.0,5739.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,93.105,74.908,0.0,0.0,6.0,0.0,73.1,75.877,0.0,0.0,58377.0,0.0,0.0,70819.0
6959,67571,2.0,0.0,2.0,76278.0,17151.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,10.0,2.0,99.059,88.173,1.0,0.0,10.0,1.0,90.361,95.223,1.0,3.0,134077.0,4.0,4.0,57988.0
6959,67572,0.0,0.0,1.0,31178.0,9370.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,79.992,71.551,0.0,0.0,5.0,0.0,71.835,71.41,0.0,0.0,35948.0,0.0,0.0,35323.0
6959,67573,0.0,0.0,2.0,6522.0,62896.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.218,90.341,0.0,0.0,0.0,1.0,66.026,83.574,1.0,0.0,5702.0,0.0,0.0,117986.0
6961,67574,0.0,0.0,0.0,5529.0,3063.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.032,67.057,0.0,0.0,0.0,0.0,68.175,63.234,0.0,0.0,1687.0,0.0,0.0,1447.0
6961,67575,0.0,0.0,0.0,3595.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.795,84.764,0.0,0.0,0.0,0.0,86.986,72.571,0.0,0.0,5665.0,0.0,0.0,7.0
6961,67576,0.0,0.0,0.0,14612.0,1444.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.118,71.909,0.0,0.0,0.0,0.0,70.923,65.746,1.0,0.0,18071.0,1.0,0.0,6875.0
6961,67577,0.0,0.0,1.0,6425.0,8904.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.652,75.965,0.0,0.0,1.0,0.0,79.661,69.859,0.0,0.0,1271.0,0.0,0.0,18092.0
6961,67578,0.0,0.0,1.0,4092.0,22643.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,76.995,75.683,0.0,0.0,1.0,0.0,70.552,69.05,0.0,0.0,543.0,0.0,0.0,25856.0
6961,67579,0.0,0.0,0.0,10927.0,937.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.376,65.313,0.0,0.0,0.0,0.0,67.815,66.513,0.0,0.0,6152.0,0.0,0.0,2089.0
6961,67580,0.0,0.0,0.0,18.0,6985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.222,68.977,0.0,0.0,0.0,0.0,77.582,66.933,0.0,0.0,717.0,0.0,0.0,12632.0
6961,67581,0.0,0.0,1.0,531.0,24826.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,84.725,73.441,0.0,0.0,3.0,0.0,82.801,70.757,0.0,0.0,1393.0,0.0,0.0,44304.0
6961,67582,0.0,0.0,0.0,44.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.364,72.26,0.0,0.0,0.0,0.0,72.588,72.727,0.0,0.0,323.0,0.0,0.0,5355.0
6961,67583,0.0,0.0,0.0,1091.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.949,63.876,0.0,0.0,1.0,0.0,81.043,69.458,0.0,0.0,116.0,0.0,0.0,5324.0
6961,67584,0.0,0.0,0.0,421.0,8837.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.948,79.003,0.0,0.0,0.0,0.0,80.128,76.531,0.0,0.0,3848.0,0.0,0.0,13457.0
6961,67585,0.0,0.0,1.0,1465.0,11440.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,75.083,71.719,0.0,0.0,2.0,0.0,73.797,72.332,0.0,0.0,3775.0,0.0,0.0,15266.0
6963,67586,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,72.0,0.0,0.0,0.0,0.0,64.5,67.202,0.0,0.0,18.0,0.0,0.0,213.0
6963,67587,0.0,0.0,1.0,318.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,84.194,0.0,0.0,0.0,0.0,0.0,90.243,0.0,0.0,0.0,0.0,0.0,1246.0
6963,67588,0.0,0.0,1.0,67.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.522,75.0,0.0,0.0,0.0,0.0,0.0,86.613,0.0,0.0,0.0,0.0,0.0,926.0
6963,67589,0.0,0.0,1.0,188.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.106,64.0,0.0,0.0,0.0,0.0,70.5,74.579,0.0,0.0,490.0,0.0,0.0,644.0
6963,67590,0.0,0.0,0.0,47.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.128,68.227,0.0,0.0,0.0,0.0,68.92,74.063,0.0,0.0,513.0,0.0,0.0,522.0
6963,67591,0.0,0.0,1.0,72.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.708,84.391,0.0,0.0,0.0,0.0,73.318,74.875,0.0,0.0,22.0,0.0,0.0,8544.0
6963,67592,0.0,0.0,1.0,10.0,2325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,69.866,0.0,0.0,0.0,0.0,63.973,72.832,0.0,0.0,729.0,0.0,0.0,10807.0
6963,67593,0.0,0.0,0.0,3471.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.338,69.409,0.0,0.0,0.0,0.0,74.208,68.115,0.0,0.0,1160.0,0.0,0.0,3727.0
6963,67594,0.0,0.0,0.0,786.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.892,68.457,0.0,0.0,0.0,0.0,62.685,81.948,0.0,0.0,607.0,0.0,0.0,1703.0
6963,67595,0.0,0.0,1.0,230.0,3630.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.009,74.153,0.0,0.0,0.0,0.0,61.79,72.959,0.0,0.0,853.0,0.0,0.0,23652.0
6963,67596,0.0,0.0,1.0,126.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.794,74.759,0.0,0.0,0.0,0.0,61.704,71.158,0.0,0.0,27.0,0.0,0.0,6094.0
6963,67597,0.0,0.0,1.0,657.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.93,72.697,0.0,0.0,0.0,0.0,60.94,65.398,0.0,0.0,331.0,0.0,0.0,4268.0
6967,67598,0.0,0.0,1.0,1415.0,15718.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,83.965,72.874,0.0,0.0,16.0,0.0,64.937,70.655,0.0,0.0,441.0,0.0,0.0,17670.0
6967,67599,0.0,0.0,1.0,2104.0,11934.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,88.259,85.107,0.0,0.0,1.0,0.0,74.071,77.096,0.0,0.0,3201.0,0.0,0.0,17479.0
6967,67600,0.0,0.0,1.0,1149.0,13273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,84.07,82.673,0.0,0.0,12.0,0.0,73.433,77.495,0.0,0.0,856.0,0.0,0.0,24784.0
6967,67601,0.0,0.0,1.0,5452.0,7231.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,89.643,76.276,0.0,0.0,2.0,0.0,71.312,72.482,0.0,0.0,5114.0,0.0,0.0,12013.0
6967,67602,0.0,0.0,0.0,729.0,15793.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,81.783,77.949,0.0,0.0,3.0,0.0,72.029,72.65,0.0,0.0,380.0,0.0,0.0,11395.0
6967,67603,0.0,0.0,1.0,5406.0,31428.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,74.325,81.214,0.0,0.0,8.0,0.0,62.921,75.658,0.0,0.0,2021.0,0.0,0.0,34130.0
6967,67604,0.0,0.0,1.0,1293.0,5183.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,87.943,86.808,0.0,0.0,10.0,0.0,72.58,75.333,0.0,0.0,3124.0,0.0,0.0,6871.0
6967,67605,0.0,0.0,0.0,184.0,2791.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,76.571,82.138,0.0,0.0,4.0,0.0,73.788,79.033,0.0,0.0,293.0,0.0,0.0,3921.0
6967,67606,0.0,0.0,0.0,5739.0,1505.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,82.232,88.135,0.0,0.0,4.0,1.0,77.303,72.398,0.0,0.0,8163.0,0.0,0.0,5456.0
6967,67607,0.0,0.0,0.0,3983.0,4815.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,93.22,77.304,0.0,0.0,0.0,0.0,87.078,75.521,0.0,0.0,5605.0,0.0,0.0,3300.0
6967,67608,0.0,0.0,1.0,582.0,2923.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,85.153,79.335,0.0,0.0,2.0,1.0,69.941,77.788,0.0,0.0,596.0,0.0,0.0,19448.0
6967,67609,0.0,0.0,1.0,1091.0,4290.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,87.379,85.971,0.0,0.0,8.0,0.0,67.316,71.412,0.0,0.0,2804.0,0.0,0.0,6489.0
6968,67610,0.0,,0.0,,18340.0,,0.0,,0.0,,1.0,,0.0,,,69.46,0.0,,1.0,,,68.14,0.0,,,0.0,,7385.0
6968,67611,0.0,,1.0,,9637.0,,0.0,,0.0,,1.0,,8.0,,,81.673,0.0,,7.0,,,73.433,0.0,,,0.0,,13021.0
6968,67612,0.0,,1.0,,16029.0,,0.0,,0.0,,1.0,,11.0,,,81.836,0.0,,9.0,,,71.464,0.0,,,0.0,,23897.0
6968,67613,0.0,,0.0,,6423.0,,0.0,,0.0,,1.0,,5.0,,,79.575,0.0,,6.0,,,75.09,0.0,,,0.0,,10260.0
6968,67614,0.0,,1.0,,7745.0,,0.0,,0.0,,1.0,,4.0,,,79.108,0.0,,3.0,,,69.815,0.0,,,0.0,,9226.0
6968,67615,0.0,,1.0,,62669.0,,0.0,,0.0,,1.0,,3.0,,,81.328,0.0,,3.0,,,75.295,0.0,,,0.0,,33707.0
6968,67616,0.0,,1.0,,12584.0,,0.0,,0.0,,1.0,,4.0,,,80.572,0.0,,4.0,,,72.32,0.0,,,0.0,,17350.0
6968,67617,0.0,,1.0,,12506.0,,0.0,,0.0,,1.0,,13.0,,,89.306,0.0,,12.0,,,76.16,0.0,,,0.0,,20035.0
6968,67618,0.0,,1.0,,10193.0,,0.0,,0.0,,1.0,,10.0,,,89.384,0.0,,8.0,,,79.656,0.0,,,0.0,,19199.0
6968,67619,0.0,,0.0,,5951.0,,0.0,,0.0,,1.0,,3.0,,,77.777,0.0,,3.0,,,74.22,0.0,,,0.0,,9684.0
6968,67620,0.0,,1.0,,6243.0,,0.0,,0.0,,1.0,,9.0,,,83.608,0.0,,9.0,,,74.754,0.0,,,0.0,,11006.0
6968,67621,0.0,,0.0,,7197.0,,0.0,,0.0,,1.0,,5.0,,,81.916,0.0,,4.0,,,82.062,0.0,,,0.0,,9401.0
6970,67622,0.0,0.0,0.0,12363.0,3599.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,97.11,82.322,0.0,0.0,0.0,0.0,78.383,82.014,0.0,0.0,13031.0,0.0,0.0,6159.0
6970,67623,0.0,0.0,0.0,14950.0,4165.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,86.793,78.127,0.0,0.0,0.0,1.0,74.366,76.179,0.0,0.0,8780.0,0.0,0.0,5015.0
6970,67624,0.0,0.0,0.0,9711.0,1460.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.985,86.327,0.0,0.0,0.0,0.0,73.976,79.08,0.0,0.0,10652.0,0.0,0.0,4075.0
6970,67625,0.0,0.0,0.0,2637.0,3605.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.989,77.498,0.0,0.0,0.0,0.0,77.853,71.025,0.0,0.0,985.0,0.0,0.0,2643.0
6970,67626,0.0,0.0,1.0,2778.0,15409.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,95.033,79.848,0.0,0.0,0.0,0.0,88.482,71.09,0.0,0.0,2011.0,0.0,0.0,19106.0
6970,67627,0.0,0.0,0.0,5719.0,6203.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.942,70.613,0.0,0.0,0.0,0.0,77.483,64.078,0.0,0.0,8629.0,0.0,0.0,1575.0
6970,67628,0.0,0.0,0.0,4369.0,21066.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.81,77.128,0.0,0.0,0.0,0.0,74.717,66.314,0.0,0.0,1749.0,0.0,0.0,17050.0
6970,67629,0.0,0.0,0.0,4499.0,5630.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.344,71.264,0.0,0.0,0.0,0.0,80.161,75.552,0.0,0.0,8486.0,0.0,0.0,2853.0
6970,67630,0.0,0.0,1.0,4172.0,4377.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,93.0,81.584,0.0,0.0,0.0,0.0,89.164,74.929,0.0,0.0,6362.0,0.0,0.0,4594.0
6970,67631,0.0,0.0,0.0,9900.0,16440.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,86.333,77.322,0.0,0.0,1.0,1.0,64.072,69.871,0.0,0.0,5266.0,0.0,0.0,20110.0
6970,67632,0.0,0.0,0.0,2063.0,7482.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.689,76.8,0.0,0.0,0.0,0.0,81.776,72.215,0.0,0.0,2767.0,0.0,0.0,7322.0
6970,67633,0.0,0.0,0.0,7110.0,24117.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.205,70.101,0.0,0.0,0.0,0.0,79.762,64.156,0.0,0.0,5768.0,0.0,0.0,16224.0
6975,67634,0.0,0.0,1.0,7522.0,36776.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,97.292,97.061,0.0,0.0,11.0,0.0,82.532,87.022,0.0,0.0,6521.0,0.0,0.0,63486.0
6975,67635,0.0,0.0,1.0,23955.0,25264.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,109.238,96.22,0.0,0.0,17.0,1.0,93.571,88.772,0.0,0.0,25882.0,0.0,0.0,33680.0
6975,67636,0.0,0.0,1.0,9170.0,20073.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,96.022,92.282,0.0,0.0,5.0,0.0,75.759,88.718,1.0,0.0,10198.0,0.0,0.0,26566.0
6975,67637,0.0,0.0,1.0,22469.0,49753.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,99.475,89.401,0.0,0.0,13.0,1.0,83.356,89.66,0.0,0.0,27954.0,0.0,0.0,75314.0
6975,67638,0.0,0.0,1.0,16502.0,56650.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,17.0,2.0,99.275,94.434,0.0,0.0,10.0,2.0,78.967,88.929,2.0,0.0,18642.0,0.0,0.0,83100.0
6975,67639,0.0,0.0,1.0,5685.0,78752.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,96.098,93.162,0.0,0.0,11.0,0.0,77.416,83.588,0.0,0.0,6839.0,0.0,0.0,97589.0
6975,67640,0.0,0.0,1.0,12889.0,25699.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.055,78.944,0.0,0.0,0.0,0.0,69.706,76.865,0.0,0.0,11197.0,1.0,0.0,33421.0
6975,67641,0.0,0.0,1.0,18169.0,57642.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,1.0,101.896,87.837,0.0,0.0,9.0,1.0,85.613,84.038,0.0,0.0,17199.0,0.0,0.0,85134.0
6975,67642,0.0,0.0,1.0,33494.0,22001.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,14.0,2.0,101.261,89.383,0.0,0.0,12.0,3.0,89.415,78.954,0.0,0.0,34396.0,0.0,0.0,32958.0
6975,67643,0.0,0.0,1.0,8349.0,19113.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,92.437,87.198,0.0,0.0,7.0,0.0,76.708,81.049,0.0,0.0,6777.0,0.0,0.0,28055.0
6975,67644,0.0,0.0,1.0,7692.0,30498.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,90.817,93.093,0.0,0.0,9.0,0.0,80.642,77.268,0.0,0.0,6366.0,0.0,0.0,41494.0
6975,67645,0.0,0.0,1.0,16534.0,26938.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,97.777,80.673,0.0,0.0,8.0,1.0,89.311,70.981,0.0,0.0,8278.0,0.0,0.0,22557.0
6979,67646,4.0,0.0,1.0,12437.0,29190.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,98.458,68.419,0.0,0.0,3.0,1.0,79.211,69.408,0.0,0.0,9082.0,1.0,0.0,21800.0
6979,67647,0.0,0.0,0.0,12571.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,88.175,61.274,0.0,0.0,0.0,2.0,71.815,66.209,0.0,0.0,8601.0,0.0,0.0,1816.0
6979,67648,0.0,0.0,1.0,7250.0,2179.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,86.522,69.738,0.0,0.0,2.0,0.0,72.372,69.65,1.0,0.0,8635.0,0.0,0.0,12785.0
6979,67649,0.0,0.0,1.0,6702.0,2688.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,91.412,65.57,0.0,0.0,6.0,1.0,74.237,71.574,0.0,0.0,10080.0,0.0,0.0,21158.0
6979,67650,0.0,0.0,1.0,17232.0,639.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,88.032,84.798,0.0,0.0,2.0,2.0,73.888,74.765,0.0,1.0,19666.0,0.0,0.0,17750.0
6979,67651,0.0,0.0,1.0,30352.0,5700.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,88.715,69.885,0.0,0.0,2.0,1.0,77.217,67.056,0.0,0.0,20800.0,0.0,0.0,4001.0
6979,67652,0.0,0.0,1.0,2833.0,35931.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,82.671,83.667,0.0,0.0,7.0,0.0,71.013,73.612,0.0,0.0,1899.0,0.0,0.0,30208.0
