,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.48705342353153336,0.7613452578828507,0.9153892033684635,0.2885738759022317,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
1,0.3415830796979181,0.8173332707908346,0.9150976641032593,0.2910211879748958,0.7,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
2,0.3794605992125355,0.7437596336106023,0.9183488616986863,0.28713077120716285,0.7,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
3,0.29316086055073565,0.7762304865304284,0.9202073319951307,0.28434154729482913,0.7,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
4,0.44409710671144675,0.690753342661788,0.919522751717679,0.2859041538069335,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
5,0.3681653823392044,0.7582355847538927,0.9191879360247571,0.28560753236330333,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
6,0.4491777272913008,0.8382745035325025,0.9161980405569381,0.2846133114062948,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
7,0.4605622355935839,0.5501162014691515,0.9171989926244775,0.2947184113175202,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
8,0.44443211666471594,0.6448805640911127,0.9190338886027914,0.2883738827121395,0.7,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
9,0.3959551540792212,1.0004723307047334,0.9155787020931192,0.2796287101481401,0.5,200,-1,Random_Forest,SNPs,-,67978,0.40636476856721954,0.7581401176027897,0.9175763372785303,0.2869913384133451,0.11950287458285416,0.2354151804249536,0.0037524986644558137,0.008011375379345478
