,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.6556294408679064,0.6410669715448828,0.915114341779033,0.2857537182106407,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
1,0.3795288921902632,1.373235997551501,0.9149338643134799,0.25428441034986704,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
2,0.5487179357278251,0.6042051244606494,0.920949445639346,0.28397783995796133,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
3,0.6402677014389465,0.594292349344792,0.924474855504243,0.2749591271738982,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
4,-0.1359658909061605,0.6244605267695323,0.9373349489957052,0.2582625216870386,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
5,0.2734324919466826,0.5513250304549553,0.9235262087603098,0.2846839322601297,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
6,0.3928164714575074,0.7433108423462924,0.9324144089672468,0.2610475859372213,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
7,0.5777402663727893,0.5938751535799641,0.9206243627088154,0.28420224466481364,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
8,0.514274843229818,0.49431875140125237,0.924810182372995,0.28046162073537517,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
9,0.2772568322490999,0.551547277541015,0.9221899322192876,0.28634812949385385,Random_Forest,SNPs,-,100,334224,0.4123698984574678,0.6771638024994837,0.9236372551260461,0.27539811304707995,0.46525752812307897,0.4963387627071667,0.013603469369589671,0.024755029193539987
