,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.17186703051215946,0.988841061289643,0.7946266791974623,0.44692828991933525,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
1,0.028553693610968822,1.224354941867661,0.7158523808006291,0.5164697759974656,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
2,-0.18993751915326773,0.9376282689207651,0.6661947187070969,0.5857268980778606,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
3,-0.0355323551734561,0.7999620810210568,0.6851491628842543,0.5711790143180707,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
4,-0.7018113355200288,1.0299651208451663,0.7236217895987455,0.5316999201881395,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
5,-0.22656624109657586,1.0701923054414415,0.7134990870932661,0.5371393806656253,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
6,-0.4122429876273199,1.075409131905256,0.7642791238264273,0.48999589475998384,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
7,0.01918643926635155,0.9571767195064224,0.7244228395083034,0.5250065265978161,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
8,-0.44816161036566093,1.0698153229807463,0.705413642872327,0.5476093789629685,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
9,0.016761433890689736,1.1797052345138639,0.7297664241708001,0.5074905678080432,Random_Forest,SNPs,-,3,331368,-0.17778834516561398,1.0333050188292023,0.7222825848659312,0.5259245647295309,0.5335453894869945,0.23896840923041848,0.07153196742444683,0.0778946817395131
0,-0.026944401492695613,1.1011587150817412,0.8197495403721261,0.4187010243508311,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
1,0.1277279536525453,1.1601761017898307,0.7500493797488353,0.48439539986161295,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
2,-0.3586552196430375,1.0018973877700257,0.7754573686849935,0.4803944379198893,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
3,-0.18510660726468586,0.855788162162274,0.8282929532658639,0.42180709044470005,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
4,-0.13825018615346552,0.8423366103579994,0.7583790887870873,0.49714371558826187,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
5,-0.3527525275997765,1.1238943746296106,0.8219076761026491,0.4234933445271278,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
6,-0.2959892536983091,1.0301956380722277,0.8053042260192866,0.44531946700122077,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
7,0.023097497286493907,0.9552664109468543,0.7921908828936763,0.4559060868052458,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
8,0.08900200918939272,0.8485139922091248,0.789915865947111,0.462446173478421,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
9,0.2848046182662577,1.0061353425751407,0.7942519628234701,0.44281892293098074,Random_Forest,SNPs,-,5,331368,-0.08330661174572804,0.9925362735594829,0.79354989446451,0.45324256629082915,0.42904861049274273,0.22842306326532297,0.05188962159683671,0.05452334260162989
0,0.10417096527942882,1.0284638277309932,0.8569357424425428,0.3730193883974337,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
1,0.25890884130554415,1.069384177169133,0.8241705741594708,0.40627367231047673,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
2,0.2683301222189898,0.7352350482004987,0.8543944639796656,0.38684546532319486,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
3,-0.3149008711973391,0.9014342842693667,0.8279779044575358,0.4221938798132001,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
4,-0.11860200974238344,0.8350348660843114,0.823534435555165,0.42485886028273145,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
5,-0.03317990627949374,0.9822098747656701,0.8403900451027517,0.4009165425860087,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
6,-0.02809407779350548,0.9175620335756152,0.8347656564956004,0.4102452655551362,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
7,0.12809100608594937,0.9024735348289401,0.8548073356964829,0.38107936180788704,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
8,0.27674538809432836,0.7560419691670639,0.8531191275403618,0.38667597077720006,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
9,0.16504181446924282,1.0871173260032978,0.8484771593494205,0.3800120540038269,Random_Forest,SNPs,-,10,331368,0.07065112724407616,0.921495694179489,0.8418572444778998,0.3972120460857096,0.37832677406726617,0.23983041416856882,0.026267933735688868,0.03586795430702842
0,0.13353580925180475,1.0114671068397174,0.8800387512751164,0.3415751926193181,Random_Forest,SNPs,-,50,331368,0.1493713152948362,0.8857622148666093,0.8848852853195348,0.3389687960848338,0.2696994217989829,0.25406952182310744,0.014580469683227565,0.02318353334120525
