,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.4356773807764399,0.6445862172553815,0.8217063573080186,0.4280451309186806,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
1,0.32657716499511114,0.7244362911455182,0.8288876882247452,0.4183179753636418,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
2,0.13430089183995042,1.3898413315313207,0.63527503476514,0.5605578539467451,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
3,0.03681534101576445,0.7590226533332676,0.843352777771601,0.40425099645782075,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
4,0.34341554339670843,0.6628999395696011,0.7407405355008261,0.5180446901868908,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
5,-0.0925683344982835,1.0468762860142502,0.8678903266623318,0.35818310728767383,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
6,0.13585047630813363,0.8367540311710081,0.8443588994743572,0.39729642683081323,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
7,-0.08833373841574921,0.7583427242061251,0.7046155790712645,0.5572802700010364,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
8,-0.5063665477222903,0.912765045537206,0.5981263854658214,0.6494840648352358,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
9,0.2331900297383015,1.1372947363548835,0.694111786120776,0.5300476279037235,Random_Forest,SNPs,-,3,336711,0.09585582074340865,0.8872819256118563,0.7579065370364881,0.48215081437322616,0.5417241064821703,0.4677556967144035,0.18907515896561392,0.18364790723094185
0,0.5275382482676698,0.589794358270325,0.8447994134570712,0.3993634462136206,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
1,0.5130861150181663,0.6160023354432644,0.8610517507435514,0.3769575420835644,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
2,0.5632057041841878,0.987234256558115,0.8606006522949244,0.34655172650522414,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
3,0.30137963233023857,0.6464286270072749,0.8708432678446011,0.36706947795679906,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
4,0.12935664666432933,0.7633484448616878,0.8063001918274877,0.44777981455745774,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
5,-0.05752707455355521,1.0299515724413901,0.8390287267382284,0.3953775263874021,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
6,0.11355859917484468,0.8474778995670865,0.7928829148088347,0.4583112052305541,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
7,0.590813525247375,0.4649916060412262,0.859238071780474,0.3847002584994329,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
8,-0.020009592915803287,0.7510966018924431,0.7502524342627814,0.5120052162109976,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
9,0.17605727493688628,1.1789018938662528,0.8210426772647292,0.4054228856324408,Random_Forest,SNPs,-,5,336711,0.2837459078354339,0.7875227595949066,0.8306040101022684,0.40935390992774934,0.48797577405049614,0.43816685163578856,0.07477686864638099,0.09714843426587291
0,0.48578358039515923,0.6153047334892072,0.8817812666349714,0.34854975607279143,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
1,0.6785637153909614,0.5004995932620228,0.8630548675886351,0.3742305153004266,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
2,0.35866287093111626,1.196258204358971,0.8916073668661854,0.30558890290940094,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
3,0.21313234715683538,0.6860421598901333,0.8913768557382427,0.3366285411788714,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
4,0.1984341287655801,0.7324403973519167,0.8881007924301657,0.34034033526940527,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
5,-0.07359645982596219,1.037747254117671,0.8835227999092722,0.33632430356039844,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
6,0.32013132378379383,0.7421913388959995,0.8765152560140608,0.3538825642182264,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
7,0.36162200258246047,0.5807957545107554,0.9116298842293128,0.30481236909548604,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
8,0.3208724504357289,0.6128713831510904,0.8733278297027098,0.3646400431998703,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
9,0.5013605330228912,0.9171122162538093,0.8534536284535159,0.3668774834590634,Random_Forest,SNPs,-,10,336711,0.3364966492638565,0.7621263035281577,0.8814370547567072,0.34318748142639405,0.3977118028085923,0.4337111936184297,0.03183065642791198,0.04671570374060866
0,0.35362500569347655,0.6898577689053295,0.9078583714607587,0.307715642694658,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
1,0.6470316799039191,0.5244742167984534,0.9341622914931709,0.2594796185754363,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
2,0.2835450217049812,1.2643758440278947,0.8978582138134671,0.29664663080770437,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
3,0.5324094629816079,0.5288503743431178,0.9082122383638221,0.3094440522390862,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
4,0.3206870999848964,0.6742758600307829,0.9143576847476284,0.2977447527951191,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
5,-0.12203966537762656,1.0609017420250537,0.939477113032944,0.24243627822359284,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
6,0.37765895567086505,0.7100968530872828,0.9232897490339906,0.2789197160763886,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
7,0.5150644851350515,0.5062050503838855,0.9219770656584708,0.28641187091642717,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
8,0.6897960016180137,0.4142069338463078,0.9169850963870552,0.29519009959235815,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
9,0.5371556914750927,0.8835815065407516,0.9145076788956321,0.2802186765584682,Random_Forest,SNPs,-,50,336711,0.41349337387902774,0.725682614998886,0.917868550288694,0.2854207338479239,0.4563040711364035,0.5291913533010902,0.024418843634774794,0.041518484512119126
