,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Random_Forest,SNPs,-,3,322648,-0.08779622037127338,1.0023649967618622,0.7584528700586863,0.4902848856736419,0.613929202856487,0.19471357222463614,0.05777441763750198,0.05075460941072303
1,Random_Forest,SNPs,-,5,322648,0.08034685469554335,0.9340950156643534,0.8077942408195801,0.43765688326169355,0.29161880328090306,0.20980370760922187,0.04213659094636266,0.04692715419953372
2,Random_Forest,SNPs,-,10,322648,0.20341968775282598,0.8697874127981925,0.8564882777308191,0.3783439001245077,0.29952425745495526,0.23729718351485515,0.02488017622476244,0.031025716160934712
3,Random_Forest,SNPs,-,50,322648,0.2826793640428887,0.8292074797322483,0.8964229761320187,0.32173056865340915,0.15335077943538167,0.2192334425379738,0.007034824654124846,0.01552741182963498
