,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.40102986308454347,0.8772707845755154,0.7875692355656307,0.45323060453884634,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
1,0.21304954834097434,0.8736913416046206,0.8227692046985176,0.42166320858872414,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
2,0.41487244166770854,0.9298734749863985,0.7812292135517782,0.4544328734134532,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
3,0.5030303646197778,0.6648332319018943,0.8091476516612217,0.439459709921965,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
4,0.23064009250832618,0.7915493339692413,0.8307265861130594,0.41564722661785986,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
5,-0.07461474867003193,0.6627188048836329,0.8255013686868624,0.4299116354192293,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
6,0.38376339572352136,0.8488514449319158,0.8202911993135514,0.41994894580925257,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
7,0.013430788702373353,0.9547684917245286,0.810931602115653,0.43633529747551564,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
8,0.21921000306335603,1.013037942600313,0.7774791974807378,0.46330784305073913,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
9,-0.04749260022933566,0.8065315286987007,0.7662827561554494,0.4929294506873593,Random_Forest,SNPs,-,3,314263,0.22569191488112134,0.8423126379876761,0.8031928015342462,0.44268667955229446,0.40196243086952604,0.22567904223800717,0.04515453861554838,0.04667011055859847
0,0.122371666670819,1.0619067934097013,0.8516571020520416,0.3787423779160153,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
1,-0.12696179077979464,1.0455358606170908,0.8677589609070762,0.36423295941315975,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
2,0.4241805647400385,0.9224476792930216,0.8516862808406095,0.37416722172196387,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
3,0.6541450411137775,0.5546190670994712,0.8367196697504244,0.4064781878267765,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
4,0.013358232017234073,0.896381656862563,0.8467780247815062,0.3954495073262455,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
5,-0.032787996795586416,0.6496934472885009,0.8539183660065648,0.3933516677673822,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
6,0.2867143463997478,0.9132500211571287,0.858126343933539,0.3731321776702686,Random_Forest,SNPs,-,5,314263,0.12545907429844713,0.8862622683025552,0.8518405879401613,0.3846471107718774,0.6436101030072632,0.31732430833858494,0.01807766112974127,0.026348524652819488
