species,phenotype_id,name,doi,study,scoring,source,type,growth_conditions,integration_date,number_replicates,to_term,to_name,to_definition,to_comment,to_source_acronym,to_source_name,to_source_url,eo_term,eo_name,eo_definition,eo_comment,eo_source_acronym,eo_source_name,eo_source_url,uo_term,uo_name,uo_definition,uo_comment,uo_source_acronym,uo_source_name,uo_source_url,num_values
Arabidopsis thaliana (NCBI: 3702),1307,NAT (Natural seed Aging Treatment),10.21958/phenotype:1307,"Seed longevity (Renard et. al., 2020)",The germination ratio was scored after 7 days and corrected with the control germination ratio.,,0,"Seeds were aged for 18 months of dry-storage at ambient laboratory conditions (20-25 ºC, 40-60% RH). Chlorine gas sterilization, 7 days of seed vernalization and MS media sowing was used for 269 ecotypes to ensure same treatment and growing conditions.",2020-08-26T11:32:38.369564Z,0,TO:0000435,seed longevity,,,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007175,temperature environment,"""A physical plant treatment (EO:0007316) involving an exposure to varying degree of temperature, which may depend on regional environment."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),1310,EPPO (Elevated Partial Pressure of Oxygen seed-aging treatment),10.21958/phenotype:1310,"Seed longevity (Renard et. al., 2020)",The germination ratio was scored after 7 days and corrected with the control germination ratio.,,0,"Seeds were artificially aged in a 5 bar of oxygen chamber for 5 months with a 40% of relative humidity and ambient temperature (20-25 ºC). Chlorine gas sterilization, 7 days of seed vernalization and MS media sowing was used for 267 ecotypes to ensure same treatment and growing conditions.",2020-08-26T11:32:38.373056Z,0,TO:0000435,seed longevity,,,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0001037,oxidative stress treatment,"""A chemical stress treatment (EO:0001036) involving use of oxidative stress-inducing chemicals."" [PO:cooperl]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),1308,AAT (Accelerated seed Aging Treatment),10.21958/phenotype:1308,"Seed longevity (Renard et. al., 2020)",The germination ratio was scored after 7 days and corrected with the control germination ratio.,,0,"Imbedded seeds were artificially aged at 39ºC for 48h. Chlorine gas sterilization, 7 days of seed vernalization (both prior to the aging treatment) and MS media sowing was used for 269 ecotypes to ensure same treatment and growing conditions.",2020-08-26T11:32:38.371241Z,0,TO:0000435,seed longevity,,,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007368,warm/hot water temperature regimen,"""The treatment involving an exposure to above optimal water temperature, which may depend on the study type or the regional environment."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
Arabidopsis thaliana (NCBI: 3702),1309,CDT (Controlled seed Deterioration Treatment),10.21958/phenotype:1309,"Seed longevity (Renard et. al., 2020)",The germination ratio was scored after 7 days and corrected with the control germination ratio.,,0,"Seeds were artificially aged at 38ºC in 75% relative-humidity chamber for 14 days. Chlorine gas sterilization, 7 days of seed vernalization and MS media sowing was used for 267 ecotypes to ensure same treatment and growing conditions.",2020-08-26T11:32:38.372231Z,0,TO:0000435,seed longevity,,,PTO,Plant Trait Ontology,https://bioportal.bioontology.org/ontologies/PTO,EO:0007319,warm/hot air temperature regimen,"""The treatment involving an exposure to above optimal air temperature, which may depend on the study type or the regional environment."" [GR:pj]",,PECO,Plant Environmental Conditions,https://bioportal.bioontology.org/ontologies/PECO,UO:0000190,ratio,"""A dimensionless unit which denotes an amount or magnitude of one quantity relative to another."" [Wikipedia:Wikipedia]",,UO,Units of Measurement,https://bioportal.bioontology.org/ontologies/UO,
