,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.008333606028313678,1.372065164718855,0.8402939069893423,0.37929199689426796,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
1,-0.38646047003016415,0.8671779076888466,0.8468906558608061,0.40116355468349923,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
2,-0.26123455953313623,0.8791609476001618,0.8465292231255002,0.4001560969903186,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
3,-0.030681781089981763,0.7849074754487072,0.8398500746796749,0.4092539789469323,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
4,-1.1457784122975374,0.7104518782191481,0.841286232389533,0.41355582384903894,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
5,-0.08443727372712417,1.2264346986355528,0.8537950482704555,0.3742706517133697,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
6,-0.026340822400383157,1.1699104506286802,0.8487545677302739,0.3818035867233126,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
7,-0.10101930096125478,1.3620359962162338,0.8494416909059046,0.3704225935309487,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
8,-0.395185673627942,0.7711291830843244,0.8502906551181635,0.39849302052299385,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
9,-0.024304295090852968,1.0668676536448718,0.8430618744328284,0.3931534088707972,Random_Forest,SNPs,-,323409,-0.24637761947866904,1.0210141355885383,0.8460193929502482,0.39215647127254794,0.6849681001390459,0.4908393249882862,0.009260483852139817,0.02922865596573024
