,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.362410879603699,0.8514243071649816,0.903905533258471,0.2995396741060149,16384.0,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
1,0.41111586874988426,0.8239110242943558,0.9999999999994986,7.014517790402299e-07,0.0078125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
2,-0.22262936256029286,0.8178563202788568,0.9999999999997303,5.315879930894972e-07,0.001953125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
3,0.3656349089155284,0.729960151532545,0.9999999999997191,5.28628860476086e-07,0.015625,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
4,0.37545072029428184,0.8853424633487829,0.9999999999996235,6.046345551687953e-07,0.015625,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
5,0.2443558110085895,0.8084360307300678,0.9999999999992065,8.950297679083385e-07,0.03125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
6,0.1590598066744322,0.7320959827289142,0.9999999999996928,5.584312653743959e-07,0.0078125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
7,0.21488982231286857,0.5776419432136322,0.9999999999997846,4.701113629715792e-07,0.0078125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
8,0.4806417090816245,0.6335025607929275,0.9999999999992091,8.968934153722015e-07,0.03125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
9,0.27997368440534764,0.8865158817507309,0.9999999999987471,1.1121683805287478e-06,0.03125,Ridge,SNPs,-,209593,0.2670903848485963,0.7746686665835795,0.9903905533253683,0.029954597304339484,0.38750447831350787,0.20519120831671425,0.05955996754640621,0.18565617968200435,,
