,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.8569955823973765,0.36801520895158873,0.999999999992881,2.6758971848303316e-06,0.03125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
1,0.8473513780637123,0.44885951796584717,0.9999999999364744,7.821837878172897e-06,0.001953125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
2,0.7599866874849492,0.5083944398573085,0.9999999999969704,1.725730609984364e-06,0.03125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
3,0.7544112309475798,0.4277004821732525,0.9999999999867868,3.6845233006915087e-06,0.0078125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
4,0.8839741726580641,0.2830454618310694,0.9999999999951287,2.2405889738289622e-06,0.0078125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
5,0.8847074640939364,0.3722102347461574,0.997853426384777,0.04572993721059979,4096.0,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
6,0.7329481782249073,0.4503122788518979,0.9999999999947623,2.3190676837855122e-06,0.001953125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
7,0.9054005714005576,0.3256863323375098,0.999999999991672,2.863554536021833e-06,0.0078125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
8,0.8721046796443082,0.3285064115301209,0.9999999999950385,2.241970249744374e-06,0.0078125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
9,0.7533998604805165,0.5156660802844804,0.999999999997045,1.7092240003879912e-06,0.03125,Ridge,SNPs,-,365823,0.8251279805395908,0.4028396448529233,0.9997853426271536,0.004575721960501724,0.13076266753153584,0.15576317813769514,0.0013304601029093868,0.02834183008240873,,
0,0.8098997075811635,0.4243091847475892,0.9590621658958632,0.20291873325741916,0.015625,Lasso,SNPs,-,365823,0.6020625766392861,0.5791241596630373,0.9928448498112353,0.05244921746277751,0.5766158020230565,0.3432063674968128,0.02540259959609986,0.13773784076346263,,
1,0.5674332551590714,0.7555975811069875,0.9999999996553524,1.821888385191022e-05,9.5367431640625e-07,Lasso,SNPs,-,365823,0.6020625766392861,0.5791241596630373,0.9928448498112353,0.05244921746277751,0.5766158020230565,0.3432063674968128,0.02540259959609986,0.13773784076346263,,
2,0.6917085608568251,0.5761875357921723,0.9874917066528984,0.11088652120069384,0.0078125,Lasso,SNPs,-,365823,0.6020625766392861,0.5791241596630373,0.9928448498112353,0.05244921746277751,0.5766158020230565,0.3432063674968128,0.02540259959609986,0.13773784076346263,,
3,-0.06495256647632397,0.8906367698185894,0.9999999996336741,1.9400425946077753e-05,9.5367431640625e-07,Lasso,SNPs,-,365823,0.6020625766392861,0.5791241596630373,0.9928448498112353,0.05244921746277751,0.5766158020230565,0.3432063674968128,0.02540259959609986,0.13773784076346263,,
