,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.28794781837560357,1.056283069684779,0.8860906120346776,0.3255567270870357,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
1,0.24845190365250924,0.9797861421279267,0.8894243477384991,0.32684356491340477,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
2,0.17291721989148934,0.9907314853330795,0.8956416214092985,0.3189272504301094,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
3,0.2705038886257408,0.735485452507274,0.8960628392676846,0.326888313147981,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
4,0.23247398630727445,0.9740240681918427,0.8928042286339044,0.3229048326309371,0.5,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
5,0.15970484555641928,0.9125512406973701,0.8973084828464988,0.3205886938374044,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
6,0.24228792418366996,0.685026115489595,0.8939359301720109,0.33210938789531014,0.5,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
7,0.06205946921275385,0.8147978870062339,0.9015779818578797,0.3171434291230737,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
8,-0.005027965639930132,0.8403380992422563,0.8953839207103791,0.3270118057809853,0.1,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
9,0.17354269165636338,0.7044596623253919,0.8918251155874412,0.335187774315409,0.7,200,-1,Random_Forest,SNPs,-,318434,0.18448617818218938,0.8693483222605749,0.8940055080258273,0.3253161779161651,0.18434013669162091,0.2593643190573364,0.008440301431591541,0.011070281048029953
