,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.5383374109206587,0.7189607554100005,0.9425822565636093,0.23790798184457995,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
1,0.5881039972454495,0.6119127116424558,0.9359743969484423,0.2527386994525128,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
2,0.41227224451702515,0.753958239983006,0.9416517849431838,0.2417233961613506,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
3,0.42837633461244695,0.746492795022099,0.9420918098262475,0.24048705825267588,0.7,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
4,0.6431638940394204,0.5534136386755479,0.9297634756651891,0.2662848400593485,0.7,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
5,0.4933985885644545,0.6903187697679447,0.9369379809491768,0.25181361395197654,0.7,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
6,0.6190637128724152,0.5557587789916875,0.9357834225955461,0.2549384309822687,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
7,0.6877693333223881,0.5414861192679892,0.9367193806118473,0.25216638203029984,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
8,0.487464153498959,0.7249030582890041,0.9414156012829397,0.24169092478218535,0.5,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
9,0.6053348202104477,0.671838360131378,0.9368345700798874,0.24924616410612757,0.7,200,-1,Random_Forest,SNPs,-,218128,0.5503284489803665,0.6569043227181113,0.9379754679466069,0.24889974916233257,0.18241248416179393,0.1646948064560045,0.00783233438536978,0.016883144819508894
