,r2s,RMSEs,r2s_train,RMSEs_train,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.16628397979493836,1.1442634378994845,0.8815012713895852,0.3327772831367633,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
1,0.18546211085165498,0.8911657736976434,0.8803619692680823,0.346316331119205,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
2,-0.13722905990011847,1.0012698384686791,0.8821481155489443,0.34468256484070686,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
3,0.20541596016362973,0.786487997700792,0.8799085732849913,0.3507861600574068,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
4,0.06511401192324517,1.0658681561348142,0.8857991528768858,0.33338190034806914,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
5,0.08210499800853299,0.6897033324608879,0.8824069057325347,0.35142327448265565,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
6,0.11369832676812752,1.0372990755337619,0.8793488883393313,0.3432270717305352,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
7,0.09543764098997365,0.900816759804488,0.8855787103376491,0.3401714225481664,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
8,0.11596699562592372,0.9018766734954021,0.8844308388315644,0.34136560999644205,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
9,0.28705428331422034,0.8038387699406975,0.8810459543787645,0.3464832165667153,Random_Forest,SNPs,-,314263,0.1179309247540128,0.922258981513665,0.8822530379988333,0.3430614834826666,0.2194872158261759,0.2754617466236352,0.004523665685183493,0.012485939073599676
