,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.10042134106205447,1.022568446378208,0.9290440730389214,0.26322374681101274,16384.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
1,-0.06105579303707831,0.9228993669894451,0.8350954582873195,0.4096763459707985,32768.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
2,0.07556427458675019,0.9700307338366291,0.8334843398819534,0.40756288815132713,32768.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
3,-0.20744602577541205,1.0944032207804006,0.9920318228065246,0.08857149074548326,4096.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
4,0.09927232523746654,1.0969673745423958,0.9256179376239803,0.26750849665076915,16384.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
5,0.2189047446054707,0.8695803583338375,0.8312789773244138,0.41146397575993066,32768.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
6,0.14672680279402228,0.6875986541096355,0.8301839275760499,0.41883966889129365,32768.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
7,0.2379449805959043,0.7550714866299673,0.8302992359061752,0.41690934889619774,32768.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
8,0.2962127652531755,0.8777806883977871,0.6736740380127082,0.5677620982519409,65536.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
9,0.11311085188656911,0.8934880095392187,0.9290205098023505,0.2674505053859163,16384.0,Ridge,SNPs,-,327819,0.10196562672089228,0.9190388339537525,0.8609730320260397,0.351896856551467,0.28853606685326516,0.2621452758397614,0.17272763614073208,0.25866302108040795,,
0,0.07907999857114034,1.0346269059605042,0.18626085798704417,0.8914014394535351,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
1,-0.013151892295601764,0.9018255133037595,0.2258415816316589,0.8876453884923815,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
2,0.011077943293991477,1.0032938861009073,0.24436335350171778,0.8682076245120436,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
3,-0.20600121082254663,1.0937482501227433,0.6867654486459198,0.5553276442120143,0.0625,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
