,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha
0,0.07936004031732669,0.8656402694255333,0.7987089004381032,0.450333427578374,37876.75244106352,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
1,-0.04808164700999695,1.0246567708039682,0.9286605799449522,0.26706689300410275,16834.112196028233,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
2,0.183032268992266,0.8875312972707322,0.7953144461971257,0.4499726883988247,37876.75244106352,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
3,0.14894315493413846,0.9233367909763065,0.876954438206836,0.3507423790828296,25251.16829404235,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
4,-0.07086704011120837,1.0161293624474366,0.7196651623672956,0.5301762751610503,56815.128661595285,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
5,0.10377410644751361,0.9295868442596598,0.9246747030673215,0.27482243293813136,16834.112196028233,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
6,0.2105617301659818,0.8892829056295003,0.7080126595251708,0.5403028743325419,56815.128661595285,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
7,-0.31102069617276484,1.050847862921048,0.8743344707131908,0.3515056919917031,25251.16829404235,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
8,-0.09588176151314465,0.894423018945861,0.8746853770886549,0.35551206695993115,25251.16829404235,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
9,0.1601625942858158,0.921347159999589,0.8722668612026033,0.35711694023650803,25251.16829404235,Ridge,SNPs,-,335382,0.03599827503359275,0.9402782282679635,0.8373277598751254,0.3927551669683997,0.3220891354201355,0.12888193122250932,0.1537079548471588,0.18830669892626645,
0,-0.040474237203419694,0.9202550440889891,0.26676940916645797,0.8594926891564676,0.13168724279835392,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
1,0.030103652221563304,0.9856971891186626,0.2899254772563121,0.8425724060159129,0.13168724279835392,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
2,-0.15146580683060584,1.053675175392803,-1.5543122344752192e-15,0.9945864962712205,0.19753086419753085,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
3,0.10140847982429946,0.9487723379425894,0.29838248335483264,0.8375398469812699,0.13168724279835392,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
4,-0.025973627692978507,0.9946019902975971,0.5706422374571697,0.6561322935095851,0.0877914951989026,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
5,0.07691437420226555,0.943413788306078,0.579863301026561,0.6490483695155184,0.0877914951989026,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
6,0.17595693214502706,0.908564599314207,0.5744972681872367,0.6522385188206268,0.0877914951989026,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
7,-0.296479120432817,1.0450037164981818,0.29242155077959,0.8340874336691746,0.13168724279835392,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
8,-0.1009518430783698,0.8964896491575457,0.2623327691967249,0.8625488812548074,0.13168724279835392,Lasso,SNPs,-,335382,-0.023535572471458776,0.9704049604416729,0.31348344964248825,0.8187461279101801,0.2661020170787298,0.10873468422986435,0.41720643145565595,0.25403596123689703,
