,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.7001664651222882,0.49853404495734666,0.9999999999892998,3.2995956109538735e-06,0.03125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
1,0.9104942051227676,0.3059146407345441,0.9999999999995344,6.805781849313722e-07,0.0078125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
2,0.8613097003786895,0.3817336500672497,0.9999999999997333,5.122047530201227e-07,0.001953125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
3,0.8271240681992569,0.3565236239201249,0.9999999999995997,6.416588716722522e-07,0.00390625,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
4,0.9030200351895372,0.2935774205391337,0.9999999999977754,1.50044160754932e-06,0.125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
5,0.8893156026849517,0.2935486464975225,0.9999999999996306,6.130411350640812e-07,0.00390625,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
6,0.7202070096069841,0.5320612290345179,0.9999999999996778,5.672290404162331e-07,0.015625,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
7,0.8713214141674006,0.3963760591581769,0.9999999999995514,6.615216153871275e-07,0.0078125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
8,0.8016933197269382,0.44226780201045773,0.9999999999996942,5.53109176261165e-07,0.001953125,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
9,0.7353072178865165,0.5737368056892584,0.9999999999990807,9.437280810933695e-07,0.0625,Ridge,SNPs,-,358874,0.821995903808533,0.40742739226083324,0.9999999999983578,9.973108076348917e-07,0.15469547421302263,0.1985049966832044,6.3444438101977804e-12,1.6862286202378804e-06,,
0,0.5370242556663338,0.6194893413944088,0.9624030858898716,0.19558739950641535,0.015625,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
1,0.8721851227060421,0.3655656569156956,0.958743458296649,0.2025905927431209,0.015625,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
2,0.5803994650060158,0.6639806427257404,0.9999999996490267,1.858014436038924e-05,9.5367431640625e-07,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
3,0.7040480419202144,0.4664785239130422,0.9598759311953102,0.20312502059520032,0.015625,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
4,0.8756708230042046,0.33240547519947466,0.9964637910832973,0.05982335277695044,0.00390625,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
5,0.5321856376638616,0.6034949709781375,0.9999999996367599,1.9224540562992647e-05,9.5367431640625e-07,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
6,0.6474957210907177,0.5972076948713114,0.9990819094574475,0.0302802065129245,0.001953125,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
7,0.8177333688335713,0.4717456010308558,0.9871308139197128,0.11204302224403297,0.0078125,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
8,0.7566598790446819,0.48991812920045835,0.9990621945313328,0.030633161945890004,0.001953125,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
9,0.6984170124521878,0.6124139591855612,0.959731312883417,0.19752287445219163,0.015625,Lasso,SNPs,-,358874,0.7021819327387832,0.5222699995414686,0.9822492496542825,0.10316434354616495,0.2524729447020469,0.22365521950612965,0.03796136513155509,0.1742470447558186,,
0,0.6422054259697026,0.5445924226234071,0.9529553855593171,0.21878610116562003,3.759463004260786,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
1,0.8919931481074422,0.33604724502186745,0.9527333736990302,0.21684537681443947,3.5093691686418897,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
2,0.8089601317527834,0.4480220684058494,0.9533248946919762,0.21426671761584098,3.5246137901385763,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
3,0.8105345667397015,0.3732381593245789,0.951264990799907,0.22386255971664604,3.6982816616237386,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
4,0.8477822955635383,0.36780211587150247,0.8887248994658701,0.3355836469733142,6.602992723040302,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
5,0.8642735707242583,0.3250641621480945,0.9246760558039189,0.27683792886796454,4.93272649003218,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
6,0.7111822806784752,0.5405739524947686,0.9839428201990722,0.12663411253757428,1.895793259203604,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
7,0.8650610770457514,0.40590359288754513,0.9537242738760172,0.21246426523866757,3.466094872836136,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
8,0.7939370588717074,0.45083393425242524,0.972453436082189,0.16602334639975516,2.586069660468882,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
9,0.7101007754242084,0.6004338784966876,0.9535570999220466,0.21212571895626683,3.5293059912978455,ElasticNet,SNPs,-,358874,0.7946030330877569,0.43925115315267266,0.9487357230099345,0.22034297742860892,0.15992160885889561,0.18687904122324667,0.05099186895247971,0.1100970924397914,0.01,
