,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,-0.016124772383383057,1.4734423883379255,0.4592055752530029,0.6768333103995655,131072.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
1,-0.08334902433224034,1.0799911520543801,0.6521152698674322,0.5800324736005763,65536.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
2,0.20001444017917203,0.844836149391673,0.8100900065066855,0.4378805397218055,32768.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
3,0.011812028654262674,0.8326321347795503,0.6531431748120863,0.597851333317996,65536.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
4,0.01230693798295901,1.1173926244494798,0.8070115934197888,0.43184428771837546,32768.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
5,0.15319554419545733,0.9098995097113806,0.45572357268696195,0.7378954599387808,131072.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
6,-0.19535089574069464,0.7815491746251071,0.6574056968187307,0.6001428913064843,65536.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
7,-0.30363316834894394,0.6449136873253173,0.8124579840562904,0.44801296680539304,32768.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
8,-0.19913532292355218,0.809381309975164,0.8091568999736019,0.4443553210209811,32768.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
9,0.0007142008968936686,0.9328344721235339,0.6495122994031985,0.5961203519963211,65536.0,Ridge,SNPs,-,331484,-0.04195500318200694,0.9426872602773512,0.6765822072797779,0.5550968935826279,0.30878619430680887,0.4556218852132756,0.2687052121124126,0.21376923309495663,,
0,0.03845765457112249,1.4333222657307192,0.6914183115249385,0.5112704554671186,0.0625,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
1,-0.32682190409788525,1.1952047638866772,0.9937056626889849,0.07802066214868701,0.0078125,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
2,-0.029707621575428167,0.9584917478996084,2.220446049250313e-16,1.0048048791798578,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
3,0.02290992384462276,0.8279434748176915,0.25505800500592546,0.8761517013975064,0.125,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
4,-0.026098726866898403,1.1389099134760439,-4.440892098500626e-16,0.9830182237421677,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
5,-0.021141730278543713,0.9991826310263177,0.0,1.0001959129443894,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
6,-0.026355282604875185,0.7241982384349003,0.0,1.025332203205273,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
7,-0.09757688781885476,0.5917542286998239,0.0,1.0345257235693777,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
8,-0.2776308886875978,0.8354525231315805,0.2714073417196873,0.8682295226005303,0.125,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
9,-1.250621984505429e-05,0.9331736014540946,-2.220446049250313e-16,1.0069260072643622,1.0,Lasso,SNPs,-,331484,-0.0743977969734183,0.9637633388557457,0.22115893209395357,0.8388475291519271,0.24686276763240042,0.4790488450336707,0.6899132018907901,0.6073176522310781,,
0,-0.10282962708237409,1.5350193425089362,0.0,0.9203767125189696,39.17806203163879,ElasticNet,SNPs,-,331484,-0.0918260158181308,0.9738299735022522,0.04671830259579379,0.9741611569195001,0.22306864035523014,0.509176919723861,0.15621026514253042,0.08094631209429377,0.01,
1,-0.2177846041197311,1.1450415306367265,0.0,0.9834100116790843,0.5282785253803353,ElasticNet,SNPs,-,331484,-0.0918260158181308,0.9738299735022522,0.04671830259579379,0.9741611569195001,0.22306864035523014,0.509176919723861,0.15621026514253042,0.08094631209429377,0.85,
2,-0.02970762074364708,0.9584917475124815,2.220446049250313e-16,1.0048048791798578,45.974752043773705,ElasticNet,SNPs,-,331484,-0.0918260158181308,0.9738299735022522,0.04671830259579379,0.9741611569195001,0.22306864035523014,0.509176919723861,0.15621026514253042,0.08094631209429377,0.01,
3,-0.022615548310967792,0.8470120373499017,0.18610796600699298,0.9158017703422721,3.1413734638063473,ElasticNet,SNPs,-,331484,-0.0918260158181308,0.9738299735022522,0.04671830259579379,0.9741611569195001,0.22306864035523014,0.509176919723861,0.15621026514253042,0.08094631209429377,0.1,
