,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.7145556117755476,0.5573476613915925,0.9999999999998007,4.439769176856106e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
1,0.6319724600499717,0.3966986451619902,0.9999999999991587,9.432886554149996e-07,0.0078125,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
2,0.857914881850921,0.3787756011006066,0.999999999999802,4.4462356632583397e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
3,0.66426287742871,0.6341092738688122,0.9999999999996159,6.113345533422091e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
4,0.017751144807631847,0.3849584994871168,0.9999999999995844,6.697786070429947e-07,0.001953125,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
5,0.6713374143488716,0.6268896039056266,0.9999999999998136,4.252337127627957e-07,0.001953125,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
6,0.5134741837104702,0.8121723706861483,0.9999999999996496,5.795456377150336e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
7,0.7473627580955537,0.5958470582154533,0.9999999999997108,5.228588682989901e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
8,0.4230922053315044,0.5016801562873249,0.999999999999211,9.082395198755758e-07,0.00390625,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
9,0.6868378742012662,0.6155163300555366,0.999999999999662,5.744510246055729e-07,0.001953125,Ridge,SNPs,-,335542,0.5928561411600448,0.5503995200160208,0.9999999999996009,6.123331063069616e-07,0.4603228859401184,0.2698196046173206,4.582289870508587e-13,3.592652331122641e-07,,
0,-0.0010520697682263602,1.043743448576227,0.9999999998933479,1.027119590362107e-05,9.5367431640625e-07,Lasso,SNPs,-,335542,0.18709224118443732,0.8034347511221575,0.9939222912399174,0.045655310336602556,0.8255013945111506,0.6209071258909329,0.0256822629498022,0.12973084534140014,,
1,-0.3393978314618038,0.7567899456986327,0.9999999800526526,0.0001452477219724934,1.52587890625e-05,Lasso,SNPs,-,335542,0.18709224118443732,0.8034347511221575,0.9939222912399174,0.045655310336602556,0.8255013945111506,0.6209071258909329,0.0256822629498022,0.12973084534140014,,
2,-0.19287633920566272,1.0975022313917133,0.9999999998773553,1.1066608731943278e-05,9.5367431640625e-07,Lasso,SNPs,-,335542,0.18709224118443732,0.8034347511221575,0.9939222912399174,0.045655310336602556,0.8255013945111506,0.6209071258909329,0.0256822629498022,0.12973084534140014,,
3,0.7530504967338242,0.5438366866254771,0.9965474313106188,0.05795305960944582,0.0078125,Lasso,SNPs,-,335542,0.18709224118443732,0.8034347511221575,0.9939222912399174,0.045655310336602556,0.8255013945111506,0.6209071258909329,0.0256822629498022,0.12973084534140014,,
4,0.03626593082612117,0.38131312417272567,0.988907318192471,0.10942737158641053,0.015625,Lasso,SNPs,-,335542,0.18709224118443732,0.8034347511221575,0.9939222912399174,0.045655310336602556,0.8255013945111506,0.6209071258909329,0.0256822629498022,0.12973084534140014,,
