,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,0.2803039924657458,0.8317486939971491,0.7074179823375619,0.5419857331629654,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
1,0.03661899893816112,0.5416498491302882,0.7050273302307711,0.5634617929302652,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
2,0.2860054202688119,1.1528125710503243,0.6889941633671355,0.5286701554686853,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
3,0.4123457711143049,0.7926639525474168,0.688040622277676,0.5563404727997552,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
4,0.3257546897697745,0.6770828458520683,0.7058698987004008,0.5519477905952475,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
5,0.2161608239102597,0.48198608390647374,0.6995048407809574,0.5672656119544917,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
6,0.20980348766228474,1.0586589269500035,0.7082492494735704,0.5275542041806259,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
7,0.21427583578309217,1.1904572464305876,0.7026091886576731,0.519608166842676,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
8,0.16099412477614694,0.7860133716615152,0.7091034866849943,0.5471174372023595,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
9,0.2690195912453085,0.7230986210754706,0.6981494266543175,0.5574552327578234,65536.0,Ridge,SNPs,-,314263,0.24112827359338904,0.8236172162601297,0.7012966189165059,0.5461406597894896,0.197491414031034,0.4749233673828668,0.014948352727994987,0.03190601556709446,,
0,0.3041423172130696,0.8178577890719415,0.4345092045534624,0.7534888143189487,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
1,0.0317316035621672,0.5430220517992165,0.4657775374568772,0.7582888250910318,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
2,0.2399568180771704,1.1894066983564433,0.40304069187635216,0.7324414077944186,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
3,0.3537566593350907,0.8312395834684679,0.42058771274025863,0.7582029729304272,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
4,0.32635084267448355,0.6767834487616359,0.430887069478877,0.7677635493427026,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
5,0.3750556105605123,0.43036971565906584,0.4456786294012167,0.7704572178385006,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
6,0.16566991799523378,1.0878210563411377,0.4376977115634424,0.7323960997713903,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
7,0.22983345843560876,1.1786125790747717,0.7058131424926178,0.5168015756757345,0.03125,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
8,0.24758447322054777,0.7443484833749705,0.4547393655402653,0.7490544195768628,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
9,0.25192498035503774,0.731504902280685,0.44636667521165085,0.7549620229726878,0.0625,Lasso,SNPs,-,314263,0.25260066814289217,0.8230966308188336,0.46450977403150207,0.7293856905312704,0.19639955020902883,0.5058257938930432,0.1696971808629762,0.14849209090585763,,
0,0.21192979264770484,0.8703622287827555,0.3782362635591965,0.7900903069435631,1.903772282284185,ElasticNet,SNPs,-,314263,0.21413299443972625,0.8480985363607604,0.38733167542138736,0.7814716755843305,0.12437572620349481,0.5345213179072631,0.10349669033310921,0.07154753021331312,0.1,
1,0.1833901497089685,0.4986856772168718,0.4218695299772537,0.7888356199315875,14.67040100378583,ElasticNet,SNPs,-,314263,0.21413299443972625,0.8480985363607604,0.38733167542138736,0.7814716755843305,0.12437572620349481,0.5345213179072631,0.10349669033310921,0.07154753021331312,0.01,
