,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,SNPs,-,323224,-0.029219173041452308,0.9748356442964741,0.7651979280441772,0.460168377988099,0.1371784583819244,0.4042700392192091,0.2797000782176426,0.32417128563945896
1,Lasso,SNPs,-,323224,-0.060292082714913556,0.9882878608740505,0.06637315074045948,0.9645741575367396,0.12249777370699783,0.3889122508669388,0.20978851738330673,0.12886998657711568
2,ElasticNet,SNPs,-,323224,-0.05352045619294664,0.9850960753963203,0.1910063990429836,0.8922226817149771,0.12479402122061313,0.3867267608436801,0.38267623292789554,0.2242490368283743
