,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,-0.24765396069343137,1.0494128961725278,0.9999999999999991,3.006750479239938e-08,0.0009765625,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
1,0.0441583087098012,0.8529567611881652,0.9665847620997712,0.18524321128834506,8192.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
2,0.11032523798658178,1.0738740310302535,0.8250344320646722,0.41076867423275487,32768.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
3,-0.0634122709347249,1.0577989474745684,0.9997756075397712,0.014875219426503364,512.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
4,0.14848678655753722,0.8974010978287068,0.9197188424024222,0.2841930161568238,16384.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
5,0.11973441313253674,0.7498112099521385,0.919607874074941,0.28921719644692323,16384.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
6,0.2436045102338431,0.7497750414253949,0.966854545684646,0.18465495368735727,8192.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
7,0.14641512688183156,0.9013638976285958,0.8250540919178536,0.4188637473009553,32768.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
8,0.2209799954735857,1.0460496991549506,0.9164837307168369,0.28220019312942823,16384.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
9,0.11315236842938359,1.0037976680050615,0.9195186446326116,0.28060493521341906,16384.0,Ridge,SNPs,-,327819,0.08357905157769446,0.9382241249860362,0.9258632531133525,0.2350621176950015,0.2835959297631475,0.2464516959358247,0.12193355165038813,0.27953037348648735,,
0,-0.10686095265142659,0.9884298572328,0.69312574073166,0.5568164674799607,0.0625,Lasso,SNPs,-,327819,0.06148189637075754,0.9499227375693429,0.6305603794369693,0.6013201597831938,0.17823844418144125,0.21099934298007644,0.2659781892086896,0.19242371936065938,,
1,0.07725524859789379,0.8380594415849356,0.24647198585952634,0.87966988381853,0.125,Lasso,SNPs,-,327819,0.06148189637075754,0.9499227375693429,0.6305603794369693,0.6013201597831938,0.17823844418144125,0.21099934298007644,0.2659781892086896,0.19242371936065938,,
