,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha
0,0.011060111356578806,0.9498047359429416,0.37458179210561793,0.794701204615052,191751.0592328841,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
1,0.046694392294595266,0.881954383262452,0.3693967492602439,0.802060914478174,191751.0592328841,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
2,0.10047310012068555,1.0342111601895916,0.2783292740001235,0.8395247855827298,287626.58884932613,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
3,0.0927294175566521,0.9933838017601675,0.28106358138460585,0.8437227463791883,287626.58884932613,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
4,-0.07337224334460246,0.9205705743953019,0.3763760679165017,0.7970747844836401,191751.0592328841,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
5,-0.007776613415828804,1.040116949427275,0.3751453043864913,0.7867289423234183,191751.0592328841,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
6,-0.03858333922844848,0.8673186460483343,0.37587963402992874,0.801762051183263,191751.0592328841,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
7,0.07750775662343501,1.1245573252867995,0.28067214596729184,0.8298507867329369,287626.58884932613,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
8,0.01891979169679603,0.9419682719744671,0.27859050777619765,0.8490724625887754,287626.58884932613,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
9,-0.12873396164000184,1.032856441539498,0.4811609879013735,0.7221089808503584,127834.03948858939,Ridge,SNPs,-,363320,0.009891841201986117,0.9786742289826829,0.3471196044728376,0.8066607659217536,0.1459264651065692,0.15816216878338507,0.1304918889476896,0.0733845550609196,
0,-0.017177004104664162,0.9632691467572888,0.35869337166865944,0.8047323779508082,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
1,-0.015783459494313368,0.9103965798101598,0.3539675074802453,0.8118138031639351,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
2,0.04326981635591254,1.0665884591106145,0.08309480031006022,0.9462942384064856,0.0877914951989026,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
3,0.15198732661536718,0.960394868075375,0.3351621405759587,0.8113577464754448,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
4,-0.11561026784260875,0.9385083909249282,0.36962497487543766,0.8013775706635515,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
5,-0.003741383953533406,1.038032499193712,0.3449983466368447,0.8054837932232245,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
6,0.030808415692042956,0.8378433454880806,0.3528793484013343,0.8164017915615124,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
7,0.04423199901692332,1.1446599307500012,0.6140841470855816,0.6078310491597074,0.03901844231062338,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
8,0.038160563598293784,0.9326856767056039,0.33679802235735834,0.8140980903504001,0.05852766346593507,Lasso,SNPs,-,363320,0.005409539398040763,0.9812953921621481,0.3511355761210063,0.8020106816475138,0.15094669176591927,0.17197119528475613,0.24620823214857,0.15880395138551845,
