,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha
0,0.816003930382857,0.41567823764600753,1.0,1.784225560950711e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
1,0.9187344402541585,0.38592059345071245,1.0,1.9116347232779505e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
2,0.7685516349165267,0.6019092103661293,1.0,1.6421555476014156e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
3,0.5211018610368088,0.5090322678285599,1.0,1.7123078692918746e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
4,0.7516291101290833,0.511330246915733,1.0,1.7324031013064992e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
5,0.885291302373412,0.3009035855807344,1.0,1.872038230041516e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
6,0.7147363324383337,0.31488950215222994,1.0,1.8448871366767168e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
7,0.7340311677168551,0.3652468122995051,1.0,1.8135897065436314e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
8,0.8379078937300839,0.4878158096912898,1.0,1.8041530742227815e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
9,0.699043036073994,0.5123610512718991,1.0,1.721969790865419e-13,1.1909494892268811e-08,Ridge,SNPs,-,367285,0.7647030709052113,0.44050873172028004,1.0,1.7839364740778516e-13,0.22013928631222776,0.1934711339648103,0.0,1.610965543719885e-14,
