,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
0,-0.03742092117220941,1.0706637409575193,0.9191909055304861,0.28231040098055915,16384.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
1,0.13437646170117779,0.846199012584346,0.6608113400813118,0.5876951469718972,65536.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
2,0.12136869027199537,0.852207509802294,0.8186471091855949,0.42984352074525434,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
3,0.1211754309551537,0.8086888301213597,0.8155048371152857,0.43548210726065306,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
4,-0.052371239726462404,0.6853239821377305,0.819947879794181,0.4371606798842513,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
5,0.06026221453507585,0.9813293980771073,0.8165083590422233,0.4263967831251731,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
6,0.14391083868331878,1.0066740702923411,0.8159386001121056,0.4230458251590874,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
7,0.013022109069313448,1.1400275580356267,0.9270325941079783,0.26517743022126317,16384.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
8,-0.060244469393324174,0.9747342516748958,0.9214940181122954,0.2817558317621264,16384.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
9,0.10041603462868864,1.105196257912351,0.8111460848795817,0.4226600361153678,32768.0,Ridge,SNPs,-,323224,0.05444951495527276,0.9471044611595572,0.8326221727961044,0.3991527762225633,0.16028740543178735,0.2846597926104816,0.15387741083066578,0.19215537401774435,,
0,-0.0665506918353207,1.0855912770758525,0.5516655053317403,0.6649635438612951,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
1,-0.012726392561720035,0.9152801623857098,0.0,1.0090935782948656,1.0,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
2,0.07544535977049283,0.8741949849090479,0.5492057569726386,0.677699747736918,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
3,0.10221292164727491,0.8173668589983273,0.5549781571928025,0.6763453173135999,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
4,-0.04722414975726341,0.6836459868874502,0.5682065839336494,0.6769864570524022,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
5,-0.050471550458696335,1.0375370452258863,0.5423006875966286,0.6734353463265015,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
6,0.09533116530517094,1.0348423598862897,0.5299206735007532,0.6760699442513687,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
7,0.07110107977308544,1.1059764173014937,0.5433050994892701,0.6634148451442604,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
8,-0.034944811252512586,0.9630344322591364,0.5528801146437788,0.6724090214283996,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
9,0.004275344583360208,1.1627549133993844,0.5057879859527858,0.6837303196067667,0.0625,Lasso,SNPs,-,323224,0.013644827521387126,0.9680224438328578,0.48982505646140473,0.7074148121016378,0.12907085218156633,0.28868828408352093,0.338928091704397,0.20809034251853853,,
0,0.003266101800212473,1.0494583525966226,0.4033552021622988,0.7671047782719794,0.340297158283227,ElasticNet,SNPs,-,323224,0.0389194801912479,0.9578622996271287,0.42698334006225586,0.7538022354139408,0.1019599479750042,0.31283365273572367,0.2009260781320429,0.12475467148080137,0.5,
1,0.1425443362025527,0.8421972562269217,0.5356184944703304,0.6876523001234941,11.331359143620645,ElasticNet,SNPs,-,323224,0.0389194801912479,0.9578622996271287,0.42698334006225586,0.7538022354139408,0.1019599479750042,0.31283365273572367,0.2009260781320429,0.12475467148080137,0.01,
2,0.09369054655771625,0.8655263108672306,0.4835235697160042,0.7253930610729956,12.278706463744879,ElasticNet,SNPs,-,323224,0.0389194801912479,0.9578622996271287,0.42698334006225586,0.7538022354139408,0.1019599479750042,0.31283365273572367,0.2009260781320429,0.12475467148080137,0.01,
3,0.055358434202669726,0.8384243353636067,0.2907986574572019,0.853812675932164,15.80590921072699,ElasticNet,SNPs,-,323224,0.0389194801912479,0.9578622996271287,0.42698334006225586,0.7538022354139408,0.1019599479750042,0.31283365273572367,0.2009260781320429,0.12475467148080137,0.01,
4,0.02352990617462991,0.6601474009088134,0.4859728248670846,0.7386437247624623,12.522499388190342,ElasticNet,SNPs,-,323224,0.0389194801912479,0.9578622996271287,0.42698334006225586,0.7538022354139408,0.1019599479750042,0.31283365273572367,0.2009260781320429,0.12475467148080137,0.01,
